building_name,BG_jmotif_inclasssim_168_8_21,BG_jmotiftemporal_168_8_21_mean,BG_jmotiftemporal_168_8_21_std,BG_jmotiftemporal_168_8_21_min,BG_jmotiftemporal_168_8_21_max
Office_Jayden,0.0827023034292,1.10901492831,0.0338956741519,0.739948362353,1.28661860071
Office_Moises,0.0829766007259,1.10669184684,0.0582481018024,0.344127416067,1.26292304033
Office_Tod,0.0817996697224,0.957044602538,0.254906947226,-0.199410091366,1.5779705254
Office_Marcus,0.0831153173902,1.09744767655,0.0696888765937,0.698532685993,1.27326037151
Office_Bobbi,0.0835446259246,1.07488447934,0.10871274783,0.5136368496,1.37820971622
Office_Georgia,0.0778984679779,0.811332956945,0.442609883896,-0.59730816285,1.52508597664
Office_Skyler,0.078113033054,0.860278766549,0.340460053782,-0.551883185446,1.25493133316
Office_Marc,0.0826965930122,1.10176224681,0.111903479211,0.533052873545,1.53015205018
Office_Mary,0.0809830109214,1.0201347781,0.160668194438,-0.068286078404,1.36859856932
Office_Ayesha,0.0842166370903,1.14981241258,0.0985261997102,0.852205076383,1.75947300505
Office_Monty,0.0761273124375,0.78147734273,0.39745625127,-0.649116759097,1.76814826845
Office_Joan,0.0745124385445,0.722588009337,0.4763808096,-0.657451428673,1.2515296257
Office_Marlon,0.0823669030211,1.02557404225,0.234082988141,-0.63483969694,1.32098379592
Office_Javon,0.0829126985983,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
Office_Jeanne,0.0753945938801,0.758685428234,0.382273200552,-1.03080281435,1.27082156045
Office_Pamela,0.0754338982577,1.06987621456,0.140136507735,0.102085307079,1.43303592594
Office_Allyson,0.0808361727366,0.860637045118,0.349100374703,-0.267235138096,1.44791141858
Office_Amelie,0.0846797181865,0.97029691379,0.274572540709,-0.277948939847,1.57940413364
Office_Maximus,0.0371516111214,0.29469229567,0.577762137792,-1.34382317381,1.48044667938
Office_Ava,0.073860040334,0.823275432862,0.319149904885,-0.0830955992412,1.56432657441
Office_Michael,0.0837510840707,1.15534076831,0.107506889127,0.946903335641,1.76814826845
Office_Caleb,0.0507381993224,0.314698339172,0.432106764842,-0.527874160243,1.37577160859
Office_Scottie,0.0776146173433,1.01257093064,0.226744298021,-0.135116870438,1.46097979861
Office_Cecelia,0.0829223513951,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
Office_Nelson,0.0826930875748,1.07767659496,0.103420966993,0.407074739163,1.26292304033
Office_Abbey,0.0827353085489,1.10186194257,0.065906756382,0.688609777889,1.29991648163
Office_John,0.0828292834395,1.10194991245,0.0733286242231,0.47141541489,1.3657969183
Office_Moses,0.082898886718,1.11545000228,0.00243299947152,1.06909496165,1.11557735129
Office_Martha,0.0791984479015,1.20985985895,0.285895004371,0.496646263452,2.23115470258
Office_Mercedes,0.0830686527711,1.10882287586,0.0336330116224,0.937993655358,1.2515296257
Office_Mat,0.0826089894702,1.10978675476,0.115876690941,0.21727189572,1.47171510614
Office_Clifton,0.0822892213171,1.06938017027,0.140495271809,-0.00127077385679,1.19714871593
Office_Marilyn,0.0836978331527,1.10385026229,0.0716979892538,0.561641648667,1.37875032687
Office_Malik,0.0831542366118,1.10237379409,0.066390379491,0.597866709385,1.32107382193
Office_Alyson,0.0828966725747,1.11587532888,0.00283467286039,1.11557735129,1.14276780617
Office_Benjamin,0.0750236527814,0.888167491687,0.259700271506,0.051569586573,1.36136166179
Office_Mohammed,0.0829269041907,1.11535672787,0.00426845293241,1.05434173912,1.14276780617
Office_Bianca,0.0710517501314,2.32120471193,0.702111956208,0.600459212766,3.40398500317
Office_Benthe,0.0774429259633,1.07507096797,0.250104249598,-0.174766195846,1.77936674832
Office_Gemma,0.0594208431106,0.565896291937,0.526183898634,-0.577979585444,1.86308151971
Office_Micheal,0.0848912481723,1.17231290543,0.109919515669,0.827292378645,1.68757263898
Office_Corbin,0.0826991944911,1.104528845,0.0571228744222,0.588711528392,1.21644065069
Office_Aubrey,0.0832734628033,1.11257616147,0.0357206007141,0.973639327294,1.46464963913
Office_Autumn,0.0818867286319,1.28834124185,0.21764949173,1.02261257202,1.9349485743
Office_Abigail,0.0828631463954,1.11504782218,0.0093728950984,1.0070905091,1.18925019581
Office_Mark,0.0790462407761,0.957603157532,0.241241824582,0.0294242421791,1.36322826395
Office_Travis,0.0829858926769,1.09622911956,0.0662449006052,0.520274619875,1.26292304033
Office_Lena,0.0830388072534,1.08323807922,0.0986417345986,0.359543918932,1.22823868625
Office_Max,0.0827970061937,1.10663358286,0.0491494947436,0.662023224185,1.18925019581
Office_Gustavo,0.0682316885621,0.749388659413,0.40359817677,-0.423565947103,1.76814826845
Office_Penny,0.0815420755457,0.95958368006,0.240658244187,0.042797796155,1.21644065069
Office_Garrett,0.0829181944038,1.11545000228,0.00243299947152,1.06909496165,1.11557735129
Office_Annika,0.0835197023597,1.14883693826,0.0859469613675,0.786545555837,1.48044667938
Office_Shawnette,0.08197725373,1.02849390019,0.160865291865,0.194852135226,1.27082156045
Office_Cody,0.0823776797471,1.0435058543,0.180773379022,-0.0889541897503,1.19714871593
Office_Charles,0.0826601730123,1.0926266322,0.0761178502532,0.631168827518,1.2515296257
Office_Pam,0.0825332803247,1.08383748303,0.0901574880431,0.533825985968,1.26292304033
Office_Asher,0.0829856794928,1.11630108819,0.0105483779055,1.00256984741,1.16995826105
Office_Mada,0.07157036189,1.00712959623,0.206594807978,0.305625739675,1.58285585133
Office_Lillian,0.0486035530308,0.807107664802,0.302675703502,-0.146955374106,1.44265083756
Office_Al,0.0759370660294,0.92270239761,0.347314447439,-0.117810046506,1.83943916695
Office_Clarissa,0.0827076365808,1.0925138399,0.0818986002769,0.475761101602,1.40330097336
Office_Andrea,0.085188678029,1.10957581539,0.150536032693,0.425460944685,1.83218080861
Office_Pat,0.0829170168263,1.11547164206,0.00717892661119,1.06909496165,1.20854213056
Office_Marianne,0.0754147188497,0.959450971007,0.282882093388,0.0,1.60602921014
Office_Angelo,0.0804898013162,1.31579095088,0.282454544425,0.944338262514,2.10539240702
Office_Anastasia,0.0815018359763,1.04195378682,0.140845469757,0.388588750365,1.37958337998
Office_Marvin,0.0824233007974,1.0855418348,0.106859377474,0.315770253556,1.19714871593
Office_Glenda,0.0845159228057,1.06950630109,0.232320883167,-0.0722666171104,1.90480733695
Office_Brian,0.0822432063114,1.07143391676,0.0906896973447,0.542824688503,1.23140463783
Office_Maya,0.0799328073988,0.875239652398,0.417470463434,-0.318663486417,1.83448342471
Office_Gisselle,0.0845947586313,1.32024500083,0.352128453491,0.783506821688,3.13182156808
Office_Phebian,0.0824509944088,1.03038271373,0.180763812943,0.128215847533,1.29717896222
Office_Matthew,0.0841091418976,1.11693941117,0.0676349601732,0.794287372562,1.68933747538
Office_Amelia,0.0826868088445,1.09931199418,0.0780720624158,0.433984692933,1.19714871593
Office_Jan,0.0633146895639,0.971908606795,0.531768276028,-0.619042548231,1.83977696394
Office_Madeleine,0.0829470355951,1.11607083612,0.00601506214435,1.06909496165,1.16995826105
Office_Angelina,0.0829470149442,1.11543284379,0.0120849365224,1.00785934948,1.21644065069
Office_Jackson,0.0827064659195,1.10769751791,0.0447110838676,0.686294393415,1.19714871593
Office_Melinda,0.0823879167522,1.06820056865,0.138528096659,-0.0644482103045,1.26998850734
Office_Catherine,0.0829193966801,1.11108142123,0.0263988370668,0.896949208199,1.20854213056
Office_Gloria,0.0825588537152,0.940478344065,0.340498656982,-0.348795839598,1.69196479932
Office_Sinead,0.0963568676619,1.21547056558,0.18192702364,0.452168718463,1.58920849891
Office_Megan,0.0829188177297,1.08669826987,0.10194324956,0.153645975694,1.37651173729
Office_Shari,0.0960102584492,1.21370607894,0.187935491653,0.56741500343,1.59638007821
Office_Madisyn,0.0808294346209,0.97429782665,0.247338059514,-0.359909121039,1.26700978906
Office_Natasha,0.063221437121,0.586885020626,0.527115650361,-0.804543593428,1.27082156045
Office_Jude,0.0733429164726,0.690766295145,0.397602737203,-0.491371733672,1.29843354455
Office_Angelica,0.0833665125675,1.11682999957,0.0366400148393,0.97159147016,1.45918993006
Office_Morgan,0.082828482455,1.11250769093,0.0362413982973,0.805722686746,1.24363110557
Office_Marion,0.0835349140787,1.10012435588,0.0661493018701,0.741787160911,1.41165145697
Office_Joni,0.0768930610152,0.797307009542,0.323843026484,-0.30025648974,1.39887531474
Office_Paige,0.0487658862625,0.0684654876335,0.165680562014,-0.0154801633607,1.11557735129
Office_Martin,0.0831488446164,1.11769627501,0.0187969404649,1.03809273538,1.33933340425
Office_Muhammad,0.0808946879492,0.954935493547,0.210516759581,-0.0160720229737,1.3130806548
Office_Gladys,0.0863393412088,1.1214776389,0.432815072638,-0.393166035793,2.88372561974
Office_Stella,0.0827281970743,1.08546991669,0.10027293945,0.447746084344,1.29011349521
Office_Louise,0.0814677375956,1.00737300272,0.152430375169,0.216605897311,1.28974651846
Office_Guillermo,0.0820514768353,1.151755666,0.136245911654,0.760346210637,1.67957989302
Office_Paulina,0.0828653805143,1.10494323356,0.0594318541281,0.572649425329,1.29011349521
Office_Gabriela,0.083096156562,1.10211487416,0.0569742098164,0.667261047504,1.2550245202
Office_Carolina,0.0822581933927,1.08885282679,0.0935720844357,0.235558626866,1.14276780617
Office_Noel,0.0822447416867,1.06514293035,0.110957917021,0.2873689639,1.23573258545
Office_Alannah,0.0828848697377,1.1092966829,0.040969620862,0.764880067468,1.30591053546
Office_Aliyah,0.0835974483655,1.08118738476,0.0985974178769,0.602191652976,1.46991391333
Office_Curt,0.0826480092821,1.07601407697,0.0896816666146,0.667729399484,1.26998850734
Office_Glenn,0.0828954042298,1.11542693565,0.00338050779144,1.06909496165,1.14276780617
Office_Terrell,0.0427160266611,1.01107171513,0.194645860171,0.468901572913,1.53867050836
Office_Leland,0.0828977307508,1.08610315799,0.157843659815,0.449256935351,1.76814826845
Office_Mikayla,0.0846030610464,1.08013417874,0.123026752382,0.252457527474,1.37540730866
Office_Ayden,0.0827424393589,1.07571637551,0.0944844143947,0.457480408942,1.27326037151
Office_Colby,0.0825014686668,1.08773020099,0.0697997741825,0.655250267583,1.22433917082
Office_Carissa,0.0827598935275,1.10288942792,0.0492024732404,0.576218501858,1.19714871593
Office_Paula,0.0829603336295,1.11171399545,0.0335372439595,0.879395531265,1.22433917082
Office_Ashanti,0.0828923679652,1.10711133693,0.0379988926638,0.75801941212,1.16995826105
Office_Garman,0.0694191439368,0.762451085832,0.35939818129,-0.323840821489,1.45707667991
Office_Cora,0.0826600297049,1.07997721183,0.111572434905,0.300698101887,1.3479588652
Office_Mason,0.0828663706789,1.11565271384,0.00890695171189,1.05361479829,1.21644065069
Office_Clinton,0.0817907396355,1.03537894558,0.149355686837,0.338490178199,1.32254378986
Office_Paulette,0.0820659655369,1.0783272744,0.131251503985,0.227599668295,1.19714871593
Office_Dawn,0.0818519150669,1.11858946843,0.0769971509114,0.589544840352,1.49783130903
Office_Perla,0.0796521244041,1.07596890678,0.127316571358,0.350957731523,1.26638750055
Office_Precious,0.0823533284286,1.07959979486,0.109332597914,0.465997184074,1.20432029524
Office_Patricia,0.0829223513951,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
Office_Pasquale,0.0828497330163,1.11261512657,0.022396622133,0.829548712723,1.16995826105
Office_Bryon,0.0828822548801,1.11493506931,0.0064547621635,1.02261257202,1.11557735129
Office_Marcia,0.0827645349189,1.09548540283,0.0584555655534,0.76499342837,1.2515296257
Office_Dorian,0.0828178196841,1.10864591406,0.03172599189,0.914167629381,1.27872008058
Office_Shelly,0.0827445233925,1.10515184365,0.0475819718792,0.587607214368,1.21571370987
Office_Pauline,0.082786644324,1.11487987418,0.0118102575089,0.976130182379,1.21644065069
Office_Luann,0.0801743805867,1.01096902502,0.187973728675,0.112894058467,1.47838027649
Office_Milton,0.0816111784844,1.05150698758,0.151719158093,0.166576833459,1.54865981483
Office_Lane,0.0826968678838,1.01896008105,0.206786340389,-0.0801902790572,1.56795174958
Office_Cameron,0.0828982038436,1.11383872762,0.0168221053142,0.89868746602,1.19714871593
UnivDorm_Una,0.119696440476,1.11557735129,6.00343385549e-15,1.11557735129,1.11557735129
UnivDorm_Claudia,0.119527249276,1.11534429305,0.00467065127099,1.06909496165,1.14276780617
UnivDorm_Carla,0.119656801823,1.11453565583,0.0181789012354,0.828011031964,1.22433917082
UnivDorm_Prince,0.119696440476,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Chelsey,0.119514986961,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Christopher,0.119618260804,1.11581203105,0.0044835505705,1.11557735129,1.20123546467
UnivDorm_Cheyenne,0.119731303857,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Patti,0.119039920312,1.10249630227,0.114696905775,-0.385927075614,1.22433917082
UnivDorm_Jeannette,0.11646652998,1.03793458808,0.161261499789,0.0677109270004,1.16995826105
UnivDorm_Christi,0.11968674317,1.11559899107,0.00174731242688,1.09628541653,1.14276780617
UnivDorm_Marlene,0.119719511232,1.11552449667,0.00282206461093,1.06909496165,1.14276780617
UnivDorm_Cheri,0.119661390211,1.11555857128,0.00378992053188,1.05434173912,1.14276780617
UnivDorm_Lorraine,0.119370239229,1.12605471887,0.0954206879285,0.848393304988,1.76814826845
UnivDorm_Celeste,0.11961793245,1.11419304501,0.0125005071762,0.931143573945,1.11557735129
UnivDorm_Payton,0.118874057964,1.11559899107,0.00374962451263,1.06909496165,1.16995826105
UnivDorm_Patty,0.119643583772,1.11537836765,0.006923033036,1.00785934948,1.16995826105
UnivDorm_Adan,0.120030074778,1.1227054373,0.0292614755867,1.05434173912,1.33659588485
UnivDorm_Cian,0.119743111693,1.11494060623,0.00728115242597,1.02261257202,1.11557735129
UnivDorm_Curtis,0.119661566939,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Leonard,0.119341944149,1.10758934097,0.065618231179,0.699953405021,1.30940542996
UnivDorm_Patrice,0.119480060461,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Candace,0.119696440476,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Clayton,0.119511345028,1.11559899107,0.00316187943895,1.06909496165,1.14276780617
UnivDorm_Ahmad,0.119584809358,1.11557735129,6.00343385549e-15,1.11557735129,1.11557735129
UnivDorm_April,0.119632396293,1.11574797987,0.00425360574774,1.06909496165,1.16995826105
UnivDorm_Corey,0.119738275314,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Cooper,0.119654591012,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Malachi,0.119640637937,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Mathew,0.119344749426,1.11530350316,0.0109498956622,1.02261257202,1.19714871593
UnivDorm_Ashleigh,0.118469446854,1.09129389532,0.0718044153527,0.624291238586,1.11557735129
UnivDorm_Piper,0.119512752125,1.11587532888,0.00401992226591,1.11557735129,1.16995826105
UnivDorm_Colton,0.119566240095,1.11572634008,0.00284642691023,1.11557735129,1.16995826105
UnivDorm_Paola,0.119357493278,1.10678909452,0.0372484561408,0.858104402088,1.14276780617
UnivDorm_Lawrence,0.119750145267,1.11563269558,0.00716602658881,1.06909496165,1.19714871593
UnivDorm_Alonzo,0.119724331993,1.11557735129,6.00343385549e-15,1.11557735129,1.11557735129
UnivDorm_Chester,0.1195255337,1.11580083448,0.00245829649382,1.11557735129,1.14276780617
UnivDorm_Phillip,0.119587700159,1.11532253847,0.00486819206598,1.02257067246,1.11557735129
UnivDorm_Mitch,0.119746213,1.11545000228,0.00243299947152,1.06909496165,1.11557735129
UnivDorm_Casey,0.119752217013,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Leticia,0.118735075913,1.12028348785,0.110866574417,0.763971951382,1.76814826845
UnivDorm_Leslie,0.119664686635,1.11539714766,0.00372424974283,1.06909496165,1.14276780617
UnivDorm_Poppy,0.119740292266,1.11529752808,0.00555205092525,1.05434173912,1.16995826105
UnivDorm_Lysander,0.119620525868,1.11612817854,0.0139692929916,1.02261257202,1.2515296257
UnivDorm_Antonio,0.11885152486,1.11435134151,0.0169351853883,0.912387628845,1.19333694454
UnivDorm_Malcolm,0.119624022183,1.11702058956,0.0176378645679,1.02261257202,1.27872008058
UnivDorm_Ciaran,0.119608242666,1.11535557909,0.0129604325552,0.952746877894,1.16995826105
UnivDorm_Alyssa,0.11962207734,1.11572634008,0.00284642691023,1.11557735129,1.16995826105
UnivDorm_Phoebe,0.119682492281,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Marquis,0.119317967097,1.11602865845,0.0185573556055,0.914167629381,1.22433917082
UnivDorm_Avery,0.119718544792,1.11565184569,0.00142321345511,1.11557735129,1.14276780617
UnivDorm_Mauricio,0.119572409718,1.11548370679,0.0102680963359,0.976130182379,1.16995826105
UnivDorm_Petar,0.119661566939,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Mckenzie,0.119763903737,1.11581911681,0.0166570648503,0.961376959842,1.19714871593
UnivDorm_Alka,0.119682492281,1.11557735129,6.00343385549e-15,1.11557735129,1.11557735129
UnivDorm_Cathal,0.119749469611,1.11632801481,0.011307906737,0.961376959842,1.16995826105
UnivDorm_Carter,0.119699559264,1.11539714766,0.00507361150016,1.02261257202,1.14276780617
UnivDorm_Leann,0.119643758179,1.11539714766,0.00372424974283,1.06909496165,1.14276780617
UnivDorm_Cornelius,0.119743926447,1.11599011549,0.0141921392065,1.02261257202,1.19714871593
UnivDorm_Alex,0.119681450444,1.11594982327,0.0031648680032,1.11557735129,1.14276780617
UnivDorm_Alphonso,0.119684426855,1.11532265326,0.00486599894304,1.02261257202,1.11557735129
UnivDorm_Cara,0.119826584187,1.12540391791,0.0429877046413,0.983259781004,1.4532562245
UnivDorm_Pedro,0.119708332945,1.11477980789,0.0103272066313,0.945169855657,1.14276780617
UnivDorm_Constance,0.119731303857,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Cathalina,0.119664935739,1.11747341572,0.013280636117,1.06909496165,1.19714871593
UnivDorm_Carey,0.119410176815,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivDorm_Laura,0.119518547368,1.11580083448,0.00317890296341,1.11557735129,1.16995826105
UnivDorm_Camila,0.11827372952,1.08534448169,0.0770966407642,0.604294307635,1.14276780617
UnivDorm_Alyshialynn,0.119717557257,1.11552611819,0.00762570947579,1.06909496165,1.19714871593
UnivDorm_Adriana,0.119640434569,1.11650412041,0.00750906208371,1.06909496165,1.19714871593
UnivDorm_Cecilia,0.119554430981,1.11567348547,0.00401023535248,1.06909496165,1.16995826105
UnivLab_Paul,0.104023975451,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Bethany,0.102938613001,1.04853272249,0.1548937074,0.251525819928,1.41026872936
UnivLab_Crystal,0.103860325104,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Clint,0.0944327983227,0.845442598483,0.342939520475,-0.452170167466,1.16995826105
UnivLab_Cesar,0.10399957508,1.1146859082,0.0105821723847,0.929647792742,1.11557735129
UnivLab_Cindy,0.105229797005,1.07865285784,0.107847337578,0.317899297993,1.36378633973
UnivLab_Neil,0.101928651168,1.05195596037,0.177450750633,-0.0240091464638,1.16995826105
UnivLab_Miles,0.103727078113,1.11078191929,0.0476731409181,0.748401533869,1.21644065069
UnivLab_Tami,0.100381487812,1.01186854213,0.196306511157,0.0132455068281,1.23573258545
UnivLab_Tracie,0.0927645935299,0.827850635704,0.35923634899,-0.698471542017,1.25354020428
UnivLab_Terrie,0.0977609082728,0.958607758369,0.286393704765,-0.36127379941,1.19714871593
UnivLab_Tracy,0.102894370743,1.07841024938,0.114257599493,0.361566566605,1.33659588485
UnivLab_Taylor,0.0988525530459,1.00831507953,0.325335503324,-0.563241104754,1.67185127673
UnivLab_Lilly,0.0973344433959,1.25465097501,0.212461560027,0.650840193671,2.07682370978
UnivLab_Preston,0.104380163738,1.08273533798,0.101558532826,0.16561020853,1.37033563052
UnivLab_Alexis,0.102621761397,1.06246089145,0.146933077119,-0.166271347943,1.23223769094
UnivLab_Cedric,0.103785332126,1.10203684139,0.0687583591865,0.574338470001,1.32869736472
UnivLab_Susan,0.104038674715,1.11309843474,0.0976636754016,0.620990618526,1.47729069477
UnivLab_Beth,0.101461921082,1.04341595513,0.162059643353,0.048049259179,1.14276780617
UnivLab_Aniya,0.103455343749,1.09537231717,0.0829784049384,0.40568440217,1.21644065069
UnivLab_Adrian,0.103840626644,1.11158314103,0.0236322115259,0.879700942878,1.11557735129
UnivLab_Christy,0.104017918919,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Christine,0.103970159957,1.11279022719,0.0226743239517,0.836683013467,1.19714871593
UnivLab_Madelyn,0.103896088106,1.10964257769,0.0340730493606,0.66291108893,1.19714871593
UnivLab_Arianna,0.103605033017,1.09749986112,0.0636545428354,0.575766715199,1.1506663263
UnivLab_Ciel,0.103550696674,1.09903299597,0.052909432602,0.652691957615,1.19714871593
UnivLab_Ali,0.104061057539,1.11079991917,0.0318732177821,0.773946999092,1.2515296257
UnivLab_Brad,0.103034595229,1.10067065426,0.135106739985,0.292167428491,1.56698360988
UnivLab_Mack,0.103887109483,1.11519530425,0.00420248561368,1.06909496165,1.11557735129
UnivLab_Mariana,0.103999690319,1.11473098823,0.0173887477885,0.897350186976,1.16995826105
UnivLab_Cayden,0.103503517501,1.10171937085,0.0735287198706,0.472959349122,1.14276780617
UnivLab_Albert,0.103828263711,1.11527265842,0.00851847425171,0.996149057959,1.16995826105
UnivLab_Alaina,0.102854180162,1.08312528505,0.0978331036718,0.458669109231,1.22433917082
UnivLab_Ana,0.103859568717,1.11019358806,0.0351990699555,0.734197407734,1.16995826105
UnivLab_Clodagh,0.103562669518,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Annette,0.104233471151,1.14646815924,0.0717707456823,0.864389644568,1.46115474462
UnivLab_Angie,0.103498845345,1.1151112348,0.00675025733049,1.02261257202,1.14276780617
UnivLab_Andre,0.104062412319,1.09903696769,0.0693086470404,0.460771256958,1.27082156045
UnivLab_Mario,0.104048198056,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Annabelle,0.104012245589,1.09894192454,0.0799706784117,0.415461698876,1.27082156045
UnivLab_Caesar,0.103701947649,1.10625889324,0.0492681996781,0.570288543618,1.16995826105
UnivLab_Marshall,0.102965833304,1.08504872883,0.068614546442,0.677939207681,1.16995826105
UnivLab_Collin,0.104011862033,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Peggy,0.10394086088,1.1096891515,0.0298016335282,0.838905735496,1.16995826105
UnivLab_Marie,0.101189495641,1.02363417303,0.15985163439,0.0929068271503,1.26566055973
UnivLab_Suzette,0.103658557317,1.09804785902,0.103126651789,0.287984444141,1.21866345384
UnivLab_Alberto,0.101414808802,1.03398835957,0.169859134431,0.26167673481,1.23573258545
UnivLab_Aurora,0.10393915188,1.11557735129,6.00343385549e-15,1.11557735129,1.11557735129
UnivLab_Lyle,0.0918866933585,0.798269134781,0.342548660098,-0.481714368452,1.32856227812
UnivLab_Lauren,0.101478889698,1.01380803521,0.285363992819,-0.753726660621,1.16995826105
UnivLab_Ariel,0.104125575547,1.112789932,0.049684120061,0.866087427037,1.33933340425
UnivLab_Cam,0.103882402961,1.10677098769,0.0364553746524,0.852932017208,1.21644065069
UnivLab_Phil,0.103980489385,1.11511997711,0.0116463371192,0.914167629381,1.14276780617
UnivLab_Ashlee,0.103957334186,1.11557735129,6.00343385549e-15,1.11557735129,1.11557735129
UnivLab_Allan,0.101467585064,1.02156130988,0.171440851981,0.296982852711,1.22815094221
UnivLab_Bert,0.104057989381,1.11542923065,0.00335656818438,1.06909496165,1.14276780617
UnivLab_Callie,0.104957165406,1.14991757813,0.0967715290462,0.800643363874,1.61493214689
UnivLab_Caitlin,0.10395127377,1.11557735129,6.00405428093e-15,1.11557735129,1.11557735129
UnivLab_Ashlynn,0.103799782967,1.09974982856,0.0612448930416,0.411934146813,1.26292304033
UnivLab_Alfonso,0.104018044656,1.08983262815,0.087627144014,0.414607927124,1.32436941711
UnivLab_Amaya,0.107779307135,1.26766658083,0.300729248343,0.731187733685,1.93879412415
UnivLab_Carol,0.101432024185,1.03590306404,0.166437113421,0.190485863316,1.21644065069
UnivLab_Ashton,0.105644348729,1.09232958992,0.11483490744,0.268170268943,1.44102975676
UnivLab_Cory,0.104194228098,1.0609832435,0.17063132123,0.162090610245,1.48235114567
UnivLab_Cheyanne,0.105356093552,1.1059318246,0.0794412365434,0.6220427844,1.42090476889
UnivLab_Amy,0.0851583371899,0.913158385405,0.284224471272,-0.150552660699,1.32941993354
UnivLab_Carlton,0.104875608587,1.09796288253,0.0728989839046,0.567114143246,1.32436941711
UnivLab_Camryn,0.102559814975,1.0221011146,0.497735103723,-2.37247387807,1.16995826105
UnivLab_Margret,0.103970123882,1.11455855919,0.00763653708923,1.02261257202,1.11557735129
UnivLab_Cecil,0.105217943539,1.09243102315,0.113889796747,0.545127628417,1.45105021105
UnivLab_Levi,0.102697447607,1.068320626,0.148643594848,0.0855264406617,1.24363110557
UnivLab_Patsy,0.104043172116,1.11565184569,0.00142321345511,1.11557735129,1.14276780617
UnivLab_Brenna,0.104014520152,1.11320924688,0.0281369366531,0.792707338568,1.19714871593
UnivLab_Audra,0.103896133656,1.11308903236,0.0287208735561,0.748041560809,1.17702372807
