building_name,BG_visdom_Aug_dur,BG_visdom_Aug_max,BG_visdom_Aug_mean,BG_visdom_Aug_min,BG_visdom_Aug_mn2mx,BG_visdom_Aug_n2d,BG_visdom_Aug_range,BG_visdom_HOD.mean.1,BG_visdom_HOD.mean.10,BG_visdom_HOD.mean.11,BG_visdom_HOD.mean.12,BG_visdom_HOD.mean.13,BG_visdom_HOD.mean.14,BG_visdom_HOD.mean.15,BG_visdom_HOD.mean.16,BG_visdom_HOD.mean.17,BG_visdom_HOD.mean.18,BG_visdom_HOD.mean.19,BG_visdom_HOD.mean.2,BG_visdom_HOD.mean.20,BG_visdom_HOD.mean.21,BG_visdom_HOD.mean.22,BG_visdom_HOD.mean.23,BG_visdom_HOD.mean.24,BG_visdom_HOD.mean.3,BG_visdom_HOD.mean.4,BG_visdom_HOD.mean.5,BG_visdom_HOD.mean.6,BG_visdom_HOD.mean.7,BG_visdom_HOD.mean.8,BG_visdom_HOD.mean.9,BG_visdom_Jan_dur,BG_visdom_Jan_max,BG_visdom_Jan_mean,BG_visdom_Jan_min,BG_visdom_Jan_mn2mx,BG_visdom_Jan_n2d,BG_visdom_Jan_range,BG_visdom_daily.kw.max.var,BG_visdom_daily.kw.min.var,BG_visdom_daily.kw.var,BG_visdom_date.first,BG_visdom_date.last,BG_visdom_dur,BG_visdom_kw.mean,BG_visdom_kw.mean.annual,BG_visdom_kw.mean.summer,BG_visdom_kw.mean.winter,BG_visdom_kw.total,BG_visdom_kw.total.Apr,BG_visdom_kw.total.Aug,BG_visdom_kw.total.Dec,BG_visdom_kw.total.Feb,BG_visdom_kw.total.Jan,BG_visdom_kw.total.Jul,BG_visdom_kw.total.Jun,BG_visdom_kw.total.Mar,BG_visdom_kw.total.May,BG_visdom_kw.total.Nov,BG_visdom_kw.total.Oct,BG_visdom_kw.total.Sep,BG_visdom_kw.tout.cor,BG_visdom_kw.var,BG_visdom_BG_visdom_BG_visdom_kw.var.summer,BG_visdom_BG_visdom_kw.var.winter,BG_visdom_kw90,BG_visdom_BG_visdom_max,BG_visdom_max.97.,BG_visdom_max.MA,BG_visdom_max.day.date,BG_visdom_max.day.kw,BG_visdom_BG_visdom_max.day.pct,BG_visdom_max.day.tout,BG_visdom_max.hr.date,BG_visdom_max.hr.kw,BG_visdom_max.hr.tout,BG_visdom_maxHOD,BG_visdom_mean,BG_visdom_min,BG_visdom_min.3.,BG_visdom_min.day.date,BG_visdom_min.day.kw,BG_visdom_min.day.pct,BG_visdom_min.day.tout,BG_visdom_min.hr.date,BG_visdom_min.hr.kw,BG_visdom_min.hr.tout,BG_visdom_mn2mx,BG_visdom_n2d,BG_visdom_nv2dv,BG_visdom_range,BG_visdom_t10kw,BG_visdom_t10t,BG_visdom_t90kw,BG_visdom_t90t
UnivDorm_Chelsey,9.35483870968,15.9413629866,12.0154346125,9.52219358059,0.657118340073,0.901927561226,6.41916940596,19.0967123063,15.9202831765,15.7105274425,16.3696712358,16.4391484591,16.9090411097,17.0781575544,17.7277579737,17.8892922718,18.7761438343,18.3556232866,17.3886986139,18.3899246149,19.4407945509,20.6290274461,20.9535342923,20.6511803676,16.1652123187,15.3107716836,15.0304862695,14.8238676142,14.7545227991,15.2020502157,15.7416438536,9.1935483871,23.2481530131,17.1932918868,13.3862095799,0.594936958889,0.762880200466,9.86194343321,0.251674931031,0.0605882404822,0.107949804075,1420099200.0,1451548800.0,8.39726027397,17.2814197205,17.2814197205,13.152881951,20.260977639,151385.236751,14583.6900248,8651.11292101,12361.0403268,16555.0000503,12379.1701585,7951.03065171,5999.74249971,16491.5564365,10778.8225785,14981.066658,14966.7145274,14003.9750013,-0.478060037494,0.147089778266,0.113133970946,0.100692405371,23.0,23.8615551111,30.1749992371,12.0,1445756400.0,639.450004577,0.432876712329,7.47708333333,1445832000.0,37.2249984741,3.3,23.0,17.2814197205,13.2709706793,6.86924997806,1433487600.0,147.050000191,0.813698630137,19.2,1450954800.0,2.97499990463,16.0,0.582630737763,0.926889692735,0.545133285504,10.5905844318,24.0,1.0,22.0,13.0
PrimClass_Jayda,5.96774193548,5.05629030719,3.46034945927,2.81758064516,0.655308731104,0.927939426977,2.23870966203,3.67609935632,21.0625239829,21.4467500837,21.6305582763,21.2189555256,21.8565513434,19.371558261,17.5300719719,15.0611678593,12.8482911278,7.42127061221,3.75908396269,4.29780483385,3.94148976508,3.7990103133,3.76164730453,3.72614730207,3.83128428508,3.79804455905,3.76015414837,3.75432538097,6.92872265933,16.3370993722,18.0436952708,9.64516129032,33.0420646295,14.4889684141,3.35448386129,0.322489047125,0.479896845482,29.6875807682,3.02190913655,0.0186779039308,0.448183124373,1417420800.0,1448870400.0,8.63287671233,10.9525961482,10.9525961482,8.59881875929,12.6513128488,95944.7422587,6481.5999861,2491.45161068,8463.053604,10249.237505,10432.0572582,5805.77418823,7523.662501,10406.79678,6442.54839281,9505.08688495,8263.16129216,8820.099985,-0.0837762663475,1.37482776206,0.802400144728,1.73078893016,13.0,24.257976527,42.82300054,7.0,1424937600.0,710.289998,0.115068493151,4.79166666667,1421956800.0,52.0,0.0,14.0,10.9525961482,3.28533506748,2.7,1446796800.0,2.38620689654,0.81095890411,14.4166666667,1446800400.0,0.0206896551681,15.0,0.364186365066,0.550865236132,0.0313760574988,20.9726414595,13.0,6.0,10.0,9.0
UnivDorm_Christopher,7.09677419355,20.5879436644,15.0437276158,11.9717876256,0.603686741632,0.878591236383,8.61615603878,20.4584451973,16.6552465984,16.8708538962,17.4131506689,17.3838311062,17.7345137306,17.7929474705,18.0539588962,18.3551164892,18.5366232943,18.5840479842,18.7711301263,18.8490136902,19.7908767053,20.8934726313,21.276910966,21.3471392828,17.5355136856,16.3321096616,15.6717397444,15.4197990636,15.3043424376,15.6760023086,16.2159109448,8.58064516129,10.2181370263,6.97980509089,5.08504843884,0.499215314244,0.88536760178,5.13308858742,0.269531462214,0.076465187994,0.123053318579,1420099200.0,1451548800.0,7.68767123288,17.9551123575,17.9551123575,16.1285820698,19.2733158198,157286.784252,14709.2225284,10831.4838834,12694.7580611,18593.339288,5025.45966544,10691.5838796,8219.09333216,15736.2338724,12680.4596744,15486.7333813,15426.9919294,15661.4150097,-0.153247342031,0.161060637067,0.0991191630218,0.192930933723,23.0,24.9134902045,31.4000000572,12.0,1424073600.0,699.199998856,0.0109589041096,-17.7443055556,1425884400.0,39.4249992371,-0.5,24.0,17.9551123575,13.8622798236,2.47499990463,1420099200.0,25.8250003457,0.18904109589,-2.26458333333,1421434800.0,0.40000000596,-7.7,0.570056071094,0.95463780873,0.763707132655,11.0512103809,24.0,1.0,22.0,13.0
PrimClass_Jocelyn,10.0967741935,4.8076698541,3.72453629691,2.98078000423,0.672790433632,1.07273563076,1.82688984987,3.83825868425,11.301417576,11.6776833338,12.0266600601,12.5820175889,12.7973353977,11.0384436034,9.40893265357,8.98018059713,8.49067787466,7.32369429439,3.8760647409,5.13831895549,3.86413265439,3.69556554206,3.77527374398,3.86172306562,3.87560115795,3.8921641648,3.8867860785,3.86159704096,3.7636080037,3.6946847059,5.34784909165,9.29032258065,16.1138273997,7.77342404892,3.3868474181,0.3162687163,0.642081625771,12.7269799816,1.81580785892,0.00556986757092,0.209828620477,1417420800.0,1448870400.0,9.36712328767,6.74994460875,6.74994460875,6.16891094774,7.16927550561,59129.5147726,4461.8899988,2681.66613377,4855.70426949,5232.58500129,5596.86531523,4242.88064468,5396.1910006,5467.84015906,4523.64435348,5653.51370685,4864.8716101,5426.2524965,-0.0599882211497,0.744580329681,0.586419329595,0.84965380374,12.0,14.0058433522,21.793529908,9.0,1421222400.0,271.1290004,0.26301369863,7.79166666667,1427313600.0,24.922,5.0,14.0,6.74994460875,3.19167324497,2.768,1446796800.0,2.43860689656,0.81095890411,14.4166666667,1446814800.0,0.0250896551661,15.5,0.388456417311,0.7095167384,0.00801010995845,10.8141701072,14.0,6.0,14.0,9.0
PrimClass_Jeffery,10.0,53.2627418637,34.3204301057,22.1055483187,0.483248766266,0.801451329486,31.157193545,30.3773805839,87.1512778093,91.4181478208,89.4967435781,87.2264354667,85.752346459,83.225339522,77.6509969979,67.0582574084,56.3953258866,43.7583120905,30.4462379701,33.0691956406,31.1377504392,30.805161425,30.3355723458,30.259640822,30.7988326787,31.052462794,31.3579559066,36.54651758,46.4992573981,52.8990311539,70.9465655264,10.935483871,130.542355368,73.7318582834,36.885064501,0.406723668025,0.608341064525,93.6572908671,1.30631262433,0.0296702801772,0.268694457514,1417420800.0,1448870400.0,9.75890410959,53.5693643876,53.5693643876,40.796572005,62.7874645506,469267.632036,37378.5875799,24710.7096761,42970.7467058,49006.5188449,53086.937964,32135.2257946,37803.1000047,49286.1556461,9005.62490984,45495.1794458,39349.1613155,43955.3000044,-0.1053700276,0.649801751808,0.391044681803,0.766005838229,10.0,95.9039186926,164.500004122,7.0,1421827200.0,2633.8600052,0.0876712328767,4.33333333333,1424714400.0,187.3999973,5.5,11.0,53.5693643876,26.9277719191,3.02448983674,1446796800.0,19.9510343828,0.81095890411,14.4166666667,1446804000.0,0.223448275821,15.0,0.388238185096,0.687324382114,0.0522368619956,68.9761467735,12.0,5.0,11.0,9.0
UnivDorm_Cheyenne,11.3548387097,27.7895240931,22.4255712263,17.8729033359,0.653301177563,1.15959425107,9.9166207572,26.6759451867,26.6147967772,27.5868972383,27.8612944714,28.4048013547,28.6772534477,28.5026918357,28.3689725306,27.0910410327,25.6324725949,25.6181232934,26.6172122974,26.7338630027,28.1436096841,28.1205684733,27.1702876681,26.7107237143,26.532773981,26.6891142089,27.1593972718,27.6055387692,25.9797191342,23.2667396942,24.2353082599,12.3225806452,32.8742582112,28.2167103982,23.9535485065,0.733465721733,1.00101841951,8.92070970473,0.0607586978692,0.0208351479565,0.0317467729964,1420099200.0,1451548800.0,11.0821917808,26.9166310801,26.9166310801,23.3964653652,29.4571280347,235789.688262,20918.6582775,16146.4112829,19561.2241771,23260.9169268,20316.0314867,14688.9032251,15438.4308338,21645.3532214,17749.4919122,21363.7574817,21592.1613241,20269.0900198,-0.444455714849,0.0487738672056,0.033774036054,0.0383519251344,14.0,33.2368553965,39.125,1.0,1423728000.0,854.524991989,0.0849315068493,-9.32921626984,1423598400.0,44.9500007629,-7.7,14.0,26.9166310801,21.3963886565,16.7000007629,1435993200.0,397.774998665,0.753424657534,17.8423611111,1436018400.0,13.875,17.7,0.650252079091,1.04418999254,0.214494830383,11.8404667401,13.0,1.0,11.0,13.0
UnivDorm_Patti,9.8064516129,8.83202096774,6.96423723118,5.52913682796,0.721620338731,1.39642747455,3.30288413978,25.1466704027,19.2214840183,20.594716895,21.4281262231,21.8998515982,21.3998675799,22.1121650861,22.3962009132,23.2417876712,25.5907465753,24.5932420091,22.6833835616,23.1306232877,24.527347032,26.6865981735,27.2283972603,26.2737762557,20.491586758,18.1307762557,16.4419611872,15.462522831,15.4433173516,16.4262084651,17.9229931507,9.32258064516,34.2181774194,23.9333221326,16.4289865591,0.48836408656,0.789662932221,17.7891908602,0.272836716589,0.0358797116103,0.108246155733,1420099200.0,1451548800.0,8.72328767123,21.6030979393,21.6030979393,17.1106363471,24.8452989939,189243.137948,18643.2799534,5014.25080645,15417.0879032,19223.6493819,17231.9919355,11990.4596774,9191.58333333,17875.6137097,18759.6532258,17521.9166667,19448.4792627,16682.1641667,-0.39716826074,0.168942786229,0.179280531736,0.107771258274,22.0,31.5274145662,38.6724166667,10.0,1442646000.0,793.083333334,0.72602739726,22.0482638889,1442811600.0,48.25,15.0,23.0,21.6030979393,14.7064490112,1.31666666667,1440313200.0,26.3916666667,0.780821917808,22.8236111111,1439244000.0,0.6,25.6,0.506034755909,0.884784222303,0.53794918716,16.820965555,23.0,12.0,22.0,13.0
PrimClass_Jayson,9.77419354839,46.6866128161,34.5654569987,27.6508064516,0.636547183876,1.05466705526,19.0358063645,37.0082110053,100.4882522,113.73180015,115.438526246,112.347053759,107.311347907,101.926848148,90.3259096957,77.2799166436,70.5506016025,66.1622931888,37.1108953312,58.264683756,46.021580956,39.8687521697,37.6706014601,36.1564644902,37.2514096683,37.3513344217,38.3462864409,39.8122041943,43.5993069039,58.3252521861,81.8984577176,9.96774193548,145.521258154,79.3319858911,36.464290109,0.40740246087,0.546128415883,109.056968045,1.23286368834,0.00732763896385,0.204353075311,1417420800.0,1448870400.0,9.69589041096,66.0103329267,66.0103329267,58.7444903043,71.2540778382,578250.516438,41040.945181,24887.129039,47316.3460123,53489.78574,57119.0298416,39353.4193771,53195.400039,50953.6331013,39521.582234,58203.5527278,51100.4588913,55293.50002,-0.0472910654305,0.581011386851,0.418042227993,0.683673956428,10.0,118.83017724,192.42300154,8.0,1418112000.0,2663.079996,0.361643835616,9.29166666667,1448910000.0,218.1,12.0,12.0,66.0103329267,34.2312836207,28.9,1430290800.0,20.582652987,0.328767123288,8.79166666667,1430301600.0,0.0333044249564,10.0,0.447368754266,0.689709548179,0.015354689197,84.5988936191,12.0,6.0,11.0,9.0
UnivLab_Crystal,10.9032258065,55.1112096774,53.7623207902,52.5153225806,0.952987836361,0.985795831631,2.59588709677,55.6401027397,56.2425205479,56.5101735125,56.7411027397,56.9055388163,56.8782534247,56.9552168985,56.9445136986,56.6762557043,56.2084474851,55.851369863,55.6542123288,55.7219178082,55.6632465753,55.7687534247,55.7628150685,55.7409520548,55.5963972603,55.570511419,55.4787739726,55.3279155286,55.2923721426,55.3793127889,55.7850616438,9.29032258065,58.0398387097,55.7029569892,53.9694354839,0.930769214342,0.976732920951,4.07040322581,0.00336502662357,0.0029119291854,0.00292049730336,1420099200.0,1451548800.0,10.3753424658,56.0123223936,56.0123223936,54.2822267614,57.260929147,490667.944168,38523.0833321,38708.870969,40226.6935472,42518.3035714,40106.1290323,39372.5016154,39127.835,42213.3870968,38177.4999988,43398.2516679,41716.8766141,40062.3333321,-0.368123197303,0.00328739667162,0.000890786279997,0.00383185142326,12.0,57.7444434676,61.75,3.0,1424419200.0,1506.75,0.0027397260274,-18.3875,1447095600.0,65.5,13.3,15.0,56.0123223936,54.5511881507,49.5,1420099200.0,1174.5,0.18904109589,-2.26458333333,1420390800.0,48.0,12.2,0.945050807563,0.985281712614,0.971513016198,3.19325531695,13.0,1.0,16.0,13.0
UnivDorm_Jeannette,10.064516129,5.01774193648,3.14516128821,2.04116129072,0.521881402814,0.664195881918,2.97658064576,2.51023612183,5.41377721887,5.47089365802,5.35203063471,5.26038680222,5.31779091882,5.18819502567,5.06504434128,4.96774981361,4.50430461252,3.18946214781,2.56775829291,2.40290735471,2.39473612096,2.38116078002,2.40516078046,2.42821557471,2.62107858786,2.66055804046,2.68361283416,2.70502379416,2.69510598539,2.80422927142,4.07917447142,8.93548387097,7.44196774887,4.35585349234,2.37087096774,0.398209893721,0.662576792723,5.07109678113,0.540810595898,0.015562658,0.098247286149,1417420800.0,1448870400.0,9.38630136986,3.62785804933,3.62785804933,3.17511369453,3.95460279596,31780.0365122,2301.9999984,2264.51612751,3013.879563,3060.55982475,3136.21451448,2303.78467413,2303.517498,2564.64919256,2176.45160863,3316.73931012,2555.34435664,2385.9224977,-0.128601725361,0.306372010847,0.165958963811,0.388404928531,10.0,5.91552501539,8.8000002,8.0,1448352000.0,167.5199995,0.345205479452,9.10416666667,1448312400.0,10.445,8.0,11.0,3.62785804933,2.18842589535,2.0,1446796800.0,1.62137931034,0.81095890411,14.4166666667,1446843600.0,0.0179310344793,14.0,0.463049669709,0.679891463122,0.0896936317683,3.72709912004,10.0,6.0,10.0,9.0
Office_Moises,10.7096774194,29.9706540323,22.3727520161,15.1712096774,0.514220158282,0.726235442393,14.7994443548,14.7287671233,19.8653972603,20.4436369863,20.7006118721,20.3835205479,20.7064589041,20.4349657534,20.0656780822,19.0839794521,17.3301369863,16.402739726,14.1753424658,15.8116438356,15.4342465753,15.304109589,14.8582191781,14.7808219178,12.5349315068,13.2671232877,14.6493150685,15.5917808219,15.9945205479,16.7054794521,18.9702442922,10.3548387097,16.7695967742,13.0278897849,9.34322580645,0.586753441273,0.801639493218,7.42637096774,0.14133691433,0.0241866505813,0.060068713783,1398927600.0,1430377200.0,10.4493150685,17.0093196347,17.0093196347,20.6973434096,14.3476798349,149001.64,11444.5,16108.3814516,9751.20967742,9796.07142857,9380.08064516,15232.3379032,14877.12,9831.29032258,13987.3887097,10374.25,11720.5596774,14284.48,0.601516574848,0.101445791256,0.0901398384339,0.0511978835343,11.0,22.5338764384,29.632875,1.0,1408518000.0,630.575,0.934246575342,23.5375,1401206400.0,33.75,21.1,14.0,17.0093196347,11.9663356164,9.0,1420185600.0,208.0,0.172602739726,-6.52083333333,1420142400.0,7.25,-1.1,0.554348872793,0.771726540313,0.398388299552,10.5675408219,13.0,12.0,12.0,13.0
PrimClass_Jennie,7.09677419355,8.60043872236,6.01853830591,4.66077095781,0.609656046389,0.838448473177,3.93966776455,6.2096888366,21.0106134892,23.8746888437,25.4717984188,25.4980587443,25.3750313319,22.2771888508,20.6668805818,19.8152436119,18.2070929122,13.8866271708,6.25755036901,7.54737375825,6.86891486811,6.5446134914,6.33150390345,6.26895596126,6.22435321085,6.24940116729,6.21943541468,6.37666827468,6.90186690181,10.1224628004,13.301784718,9.61290322581,31.0849806769,15.2309072788,6.32168389877,0.36927128078,0.500509609402,24.7632967782,1.71303500704,0.00911552442601,0.246205552023,1417420800.0,1448870400.0,8.15342465753,13.229491568,13.229491568,11.6132155527,14.3959549186,115890.346135,8724.8549952,4333.34758026,9048.47961066,12028.3928574,10966.2532407,8095.52904881,10791.0700033,11689.5991893,8501.59837926,10792.8205192,9427.06451865,10224.4999977,-0.0798353360159,0.84039557651,0.683670721092,0.935110291734,13.0,26.726100693,42.2446,8.0,1423555200.0,579.7999987,0.0904109589041,4.375,1422993600.0,49.66,0.5,13.0,13.229491568,5.74242927501,4.8799998,1446796800.0,3.65896554965,0.81095890411,14.4166666667,1446800400.0,0.0365517255123,15.0,0.38986329263,0.552614024349,0.0135294463667,20.983671418,13.0,5.0,12.0,9.0
PrimClass_Jonathon,8.70967741935,47.6391610523,37.3909945699,32.1307741265,0.716483516898,0.958551867283,15.5083869258,41.5476787956,82.8190623035,91.0497881381,90.0154939107,90.994651549,88.5131103244,86.2392747435,81.8892404723,76.0076378148,67.1121171326,55.2044527846,41.172483892,45.611261034,42.6647814887,42.0244937901,41.544815812,41.5017335983,41.4341651079,41.5381992767,41.7762884011,43.282055475,46.4619321518,53.4983638203,67.0485691222,9.54838709677,126.649258255,71.9007090793,37.2427095781,0.427541885821,0.556538962395,89.4065486774,0.818380521848,0.0246822874078,0.166321581182,1417420800.0,1448870400.0,8.81369863014,60.0396521225,60.0396521225,51.4666493005,66.2267720836,525947.352593,38658.6217076,26921.5160903,41451.6750039,55604.2285693,51768.5105371,32589.1935687,45507.199975,52805.5524166,36307.9706017,51088.5520746,42991.0645403,44465.699987,-0.149374812859,0.389364827902,0.207654168994,0.495232780476,10.0,97.068690761,156.82299638,8.0,1426575600.0,2616.9,0.186301369863,6.0625,1421175600.0,181.400002,4.0,11.0,60.0396521225,37.2993625833,26.2,1430290800.0,20.6766695577,0.328767123288,8.79166666667,1430294400.0,0.0287944492593,6.5,0.511040623839,0.721669224454,0.0979177164239,59.7693281778,13.0,6.0,11.0,9.0
UnivDorm_Christi,7.90322580645,19.5296128753,13.9480286587,10.8791424371,0.61244088459,0.833482608791,8.65047043815,20.6087808344,17.3259132909,17.7166871996,18.2755889752,18.7635137001,18.9045204899,19.4724520406,19.8208584363,20.3826346855,20.4960958805,20.5128493209,19.2639794556,20.3488219259,21.2859589283,22.2786163792,22.7409041566,22.1429977138,17.6292534669,16.6683539385,16.2456986131,15.9317375023,15.8509269376,16.2569406202,17.0720136995,8.1935483871,9.7588869807,6.32408041141,4.15733600253,0.38258196815,0.647615827406,5.60155097817,0.306407598725,0.0872444296184,0.144166971165,1420099200.0,1451548800.0,8.76438356164,18.9998374246,18.9998374246,16.2735707193,20.967378962,166438.57584,16399.6916609,10042.5806342,14041.4838693,19400.9375136,4553.33789622,9642.85160958,9670.73833702,18046.7661279,13314.3870855,17176.8499756,16582.2258254,15986.0000372,-0.192546519001,0.185378486582,0.0926965397387,0.226710331887,22.0,26.002174885,34.0250015259,11.0,1424160000.0,834.400003433,0.0246575342466,-15.3041666667,1424242800.0,43.3499984741,-20.0,23.0,18.9998374246,14.5092306646,1.625,1420272000.0,34.4999998808,0.224657534247,-0.313888888889,1421683200.0,0.625,-0.5,0.565830083028,0.87900230575,0.6953513945,11.4929442204,24.0,1.0,20.0,13.0
PrimClass_Jaqueline,9.87096774194,7.84199998984,5.83844085403,4.30558058584,0.566416416576,1.03490922432,3.536419404,6.11315370989,18.3584276658,16.9938728724,18.0685509507,19.7834413208,19.6895852077,18.78742764,16.2838591671,14.9938728554,13.1167358737,10.399468754,6.03997029607,6.52681121537,6.07430438057,6.08257835126,6.24902356194,6.27781123784,5.9941605614,5.98254412194,5.9596879614,5.99483863674,6.00097561756,12.9409893115,14.5087564187,11.935483871,23.9390968371,12.3342741867,5.12029032384,0.328341005934,0.648519641846,18.8188065132,1.32709769863,0.00800942032787,0.234400134506,1417420800.0,1448870400.0,10.3561643836,11.1342019871,11.1342019871,10.0899026396,11.8878708558,97535.6094068,7099.5999986,4203.6774149,7770.89705041,7855.28570636,8880.67741442,6892.25804806,8637.2225128,8631.28790429,7140.77418716,10625.0624812,9003.48386477,9568.3000081,-0.0124495847158,0.703090249181,0.580411894919,0.780825728941,12.0,20.8438987651,32.52300031,8.0,1448352000.0,527.1000034,0.345205479452,9.10416666667,1443121200.0,38.800001,13.0,13.0,11.1342019871,4.88695067721,4.0,1419235200.0,4.55670103093,0.484931506849,10.9583333333,1419238800.0,0.057731958761,11.0,0.362655624241,0.706235826365,0.00937004261594,15.9569480879,13.0,5.0,13.0,9.0
UnivClass_Amari,10.6774193548,95.4754967742,81.9149327957,70.754616129,0.750421746819,0.843932972441,24.7208806452,76.1091232877,82.9170273973,86.7187671233,90.2587328767,91.4954657534,92.1660342466,93.6936232877,95.5358424658,96.2676232877,94.4967945205,94.3115616438,76.3683972603,92.0846780822,90.7505479452,88.278609589,83.0738219178,79.0194246575,75.5791575342,74.1380890411,72.7361369863,73.0874315068,73.620609589,76.0175479452,79.0598493151,10.6774193548,102.118818548,82.9786525538,67.9141733871,0.670048411687,0.750998803522,34.2046451613,0.0350581209773,0.00450425703958,0.0134249460368,1420099200.0,1451548800.0,10.6273972603,84.4910373858,84.4910373858,79.8914685458,87.8105375393,740141.4875,65130.18,58978.7516129,56600.0298387,67394.0464286,59744.6298387,54872.2741935,54585.525,65883.6387097,54279.6072581,63585.42,64703.9322581,65040.96,0.10478981869,0.0304533602361,0.020078713265,0.0342630644464,16.0,101.37184774,116.56,2.0,1427180400.0,2560.27,0.416438356164,22.8583333333,1423602000.0,128.99,27.8,17.0,84.4910373858,70.7391812329,64.6331,1451203200.0,1487.16,0.0246575342466,8.5375,1430539200.0,53.13,31.7,0.709686743528,0.801769441601,0.139056028945,30.6326665068,17.0,15.0,18.0,15.0
Office_Tod,8.38709677419,11.755282258,7.92523521506,5.36189516108,0.517186427114,0.70765789255,6.39338709693,5.89349315061,11.0881921069,11.7401790615,12.007863013,11.2613082191,11.2875136995,11.4466594905,11.0434257447,10.5854908683,9.59960045604,8.18542617959,5.83664383604,7.56404109638,7.40993150642,6.6643835616,6.11780821961,5.97945205445,5.78767123254,5.79551532935,5.7796966736,6.0896281797,8.77969667304,9.50880626287,9.99921722057,10.0322580645,11.5625806452,8.29502688172,5.77290322581,0.546070060085,0.70703878541,5.78967741935,0.283981075587,0.00202940096868,0.0615201019842,1357027200.0,1388476800.0,8.99726027397,8.56048515982,8.56048515982,8.12469498911,8.87499410378,74989.85,6206.0775,5706.16935484,6316.44435485,6253.92857143,5972.41935484,5883.62903226,5572.25,6224.34677419,5886.41129033,6927.32750001,6827.65887097,6202.88,-0.0438911675342,0.183947321752,0.144340327554,0.209344865393,11.0,12.7944130789,17.0,8.0,1385452800.0,297.0,0.106849315068,-1.25,1384290000.0,19.6249999984,-2.0,12.0,8.56048515982,5.54032191765,5.12500000092,1379142000.0,122.125,0.778082191781,16.3472222222,1387713600.0,4.74999999961,10.0,0.50513188417,0.664920890048,0.0202324349308,7.25409116121,11.0,6.0,12.0,9.0
PrimClass_Jeremy,10.0967741935,5.77603229729,4.47782255833,3.47338709677,0.607519174313,1.31433303979,2.30264520052,5.02708402149,20.1639538974,20.5872963516,20.5968853856,20.1842415667,19.8547963459,16.6579949566,14.8283853683,15.847159382,14.5526730607,9.9891388113,5.01448562114,6.38769360779,6.18836483327,6.11820729464,5.82041963546,5.10576210834,5.32262511711,5.74101554067,5.76617306807,5.76723470861,7.98644020286,14.6199059503,19.2477415393,10.7096774194,29.9111613496,15.2491196327,4.91516130994,0.315357425211,0.517266695764,24.9960000397,1.81478142118,0.0045879029917,0.320562913287,1417420800.0,1448870400.0,9.45479452055,11.5573199323,11.5573199323,9.55542550724,13.0020833617,101242.122607,6800.39999098,3224.032242,8924.61671025,9794.46963118,10979.3661355,6444.58063229,8208.9050014,10159.6524252,7401.38709474,10431.3387154,8434.45161503,9239.6174932,-0.0921706797762,0.898168508826,0.562844631443,1.10304159959,11.0,22.5372349884,38.700001,7.0,1422432000.0,535.6000058,0.123287671233,5.02083333333,1421942400.0,45.5,3.0,12.0,11.5573199323,4.39862739427,3.60000000001,1446796800.0,3.5075861069,0.81095890411,14.4166666667,1446800400.0,0.038620689651,15.0,0.362739695691,0.687763573917,0.0119081408117,18.1386075942,9.0,5.0,7.0,9.0
PrimClass_Josue,9.54838709677,4.523225768,3.66411289274,3.05303225806,0.690618483637,1.14864728766,1.47019350994,4.33479933375,16.5284431721,17.3304226113,17.1221075568,18.0620459469,18.1510596132,15.3600116853,13.2683815474,12.1306829047,10.2248678283,6.41384044224,4.42626408062,4.88739523868,4.70978563923,4.57147057539,4.40802536224,4.37622399046,4.44358015676,4.49929934005,4.60655961101,4.79776508882,4.74466234964,5.94955962279,14.2608404455,8.25806451613,27.3447871007,11.8888272805,4.58148383871,0.296344726808,0.566181899163,22.763303262,2.41431045376,0.00755870504802,0.287461353302,1417420800.0,1448870400.0,7.99178082192,9.15033725596,9.15033725596,7.20094157595,10.5572124401,80156.9543623,6010.9274872,2638.16128277,7921.34254037,7858.06607314,8559.95564197,4630.35483271,5843.8799954,8298.75967016,6070.91370242,8013.61464044,6532.54837277,6813.899993,-0.12836893582,1.01114331518,0.58581785798,1.26186960003,13.0,20.4387123583,34.0069,8.0,1418371200.0,454.4174964,0.0520547945205,3.35416666667,1420567200.0,41.899999,4.5,14.0,9.15033725596,3.6485234683,3.1,1446796800.0,2.48068962277,0.81095890411,14.4166666667,1446800400.0,0.0289655158558,15.0,0.339438480769,0.683429064639,0.0145901874403,16.79018889,15.0,5.0,14.0,9.0
