building_name,BG_stlreminder_jan_mean,BG_stlreminder_feb_mean,BG_stlreminder_mar_mean,BG_stlreminder_apr_mean,BG_stlreminder_may_mean,BG_stlreminder_jun_mean,BG_stlreminder_jul_mean,BG_stlreminder_aug_mean,BG_stlreminder_sep_mean,BG_stlreminder_oct_mean,BG_stlreminder_nov_mean,BG_stlreminder_dec_mean,BG_stltrend_jan_mean,BG_stltrend_feb_mean,BG_stltrend_mar_mean,BG_stltrend_apr_mean,BG_stltrend_may_mean,BG_stltrend_jun_mean,BG_stltrend_jul_mean,BG_stltrend_aug_mean,BG_stltrend_sep_mean,BG_stltrend_oct_mean,BG_stltrend_nov_mean,BG_stltrend_dec_mean,BG_stlweeklypattern_mon_mean,BG_stlweeklypattern_tue_mean,BG_stlweeklypattern_wed_mean,BG_stlweeklypattern_thur_mean,BG_stlweeklypattern_fri_mean,BG_stlweeklypattern_sat_mean,BG_stlweeklypattern_sun_mean
PrimClass_Edwin,-0.0310937689671,-0.0244326225072,-0.0456986113788,-0.00882270389288,-0.0265021041023,0.0756245121158,0.132762935143,0.0123119506233,-0.0100357218683,-0.021837413543,-0.0561646676861,0.0344219146842,0.895301250356,0.83883203899,0.806360898886,0.901385360324,0.8317837214,0.305966388606,0.0689827705115,0.747270470458,0.862774495316,0.755135351722,0.734540140017,0.566958810007,1.0,0.997605947122,0.913588325339,0.990965819777,0.972599792746,0.0,0.0174315096714
PrimClass_Eli,-0.0143653254017,-0.00650158778193,0.00253995803797,-0.000796504260489,-0.0396010273303,-0.0319294193879,0.0241250257311,0.0365464349972,-0.0364226546689,-0.019112616845,-0.0231882701076,0.0176561635911,0.497655405138,0.448749863086,0.383070462514,0.360765722597,0.609578517087,0.814946560667,0.655437454056,0.747605499406,0.947162835939,0.536175218802,0.468144495683,0.371986025923,1.0,0.951933232517,0.95231300316,0.971166949324,0.936452681896,0.0,0.0442990060826
PrimClass_Ethel,-0.0325460733557,-0.0268176442065,-0.0413296351269,-0.0095015936024,-0.0270171093606,0.0600637821002,0.0433860831375,-0.00895149666991,-0.0274111579808,-0.0188847088587,-0.0589161917519,0.0113424448087,0.908759027969,0.864506930162,0.790609017215,0.801076946859,0.710349761437,0.467878014463,0.492488689304,0.819661132642,0.9214297085,0.875036506203,0.797542168262,0.632172074979,1.0,0.990474896694,0.888230022947,0.967711603685,0.931840055476,0.0,0.106394539513
PrimClass_Ernesto,-0.0230805659563,-0.026941079189,-0.0300522048674,-0.0152319056049,-0.00231532557789,0.128778992765,0.132564303943,0.0276751864754,-0.00585190255583,-0.0233354206584,-0.0560893364936,0.0151888479875,0.839908824182,0.798792381293,0.773208367877,0.881045325239,0.749212516001,0.0869803749175,0.0904206832261,0.820772081984,0.879133800777,0.835670751302,0.775760772572,0.633725806322,0.999026448365,0.999043827912,0.901879055388,1.0,0.962263000229,0.0,0.123710818554
PrimClass_Emanuela,-0.00976326187722,0.000330932984053,0.01632551233,-0.0333042370568,-0.0428256678811,0.0122732553114,0.0412656595861,0.0405317255525,-0.0908432931124,0.010822366413,0.00193512304707,0.0464739437525,0.567557955579,0.532124642134,0.432389123378,0.670375527261,0.815278188659,0.39867478814,0.371523166911,0.683155565893,0.939755485334,0.662353785235,0.443767374347,0.334655136473,0.934124967885,0.947325005892,0.937285790622,1.0,0.924139093636,0.0323351630036,0.0
PrimClass_Emilio,0.0017820102563,-0.00155638741703,0.00166039739028,0.00258776086511,-0.021431483384,-0.0317396062367,0.00197138488061,-0.0112986176022,-0.0117432157705,-0.00294986598922,-0.0100037206455,0.00474160720262,0.2865685597,0.284670298893,0.1652032822,0.0841523909378,0.497315649914,0.86255620158,0.795658159616,0.850937903344,0.823232752959,0.237512882239,0.257350653519,0.277565234952,0.937714375366,0.955305978667,0.972227149152,0.987629872042,1.0,0.0,0.0106623864314
PrimClass_Eleanor,-0.0239710228762,-0.00517182209743,0.00368844572417,-0.0464793146891,-0.0131800218578,0.061760696291,0.048013731626,-0.0135015147051,-0.011164552623,-0.0226626291118,-0.0584545451098,0.0477692742309,0.743533123893,0.70645436847,0.660778560999,0.646454052259,0.745828106077,0.325951670175,0.137313252557,0.666445397216,0.836643427849,0.753067117452,0.697678442593,0.488451509053,1.0,0.963908694729,0.987059016354,0.994196922326,0.935614590903,0.0,0.00357638250585
PrimClass_Ezekiel,-0.0220006976904,-0.0368127442298,0.00255590457173,-0.0221049672345,0.0199112501109,-0.0105987853778,-0.00208105789196,0.136004203284,-0.0122431214462,-0.0032955718012,-0.0440203169086,0.0170106185606,0.694238624996,0.638859995664,0.683235504287,0.638850334151,0.673278403688,0.707847456115,0.336809882268,0.473190880222,0.691261343805,0.562016715095,0.609032457419,0.454598656651,0.93762125118,0.93519288224,0.949698075364,1.0,0.961265618583,0.00408572243726,0.0
PrimClass_Elliott,-0.0298437533862,-0.010747976327,0.00352480412903,-0.0426661075466,-0.00175618734818,0.0539124933101,0.0573469901792,0.0172174134902,-0.0110455557429,-0.0241192900793,-0.048133899507,0.0400932551936,0.83651681188,0.762216435928,0.687798747303,0.603040592511,0.831785772603,0.444711550271,0.380814458497,0.718774958194,0.820211830278,0.720035342254,0.710313289253,0.522400430002,1.0,0.965776290193,0.967248759672,0.985780155508,0.924381385136,0.0556790041543,0.0
PrimClass_Ellen,-0.0451644319808,-0.0109711423663,0.00440432889224,-0.0272296943894,-0.00452890845595,-0.0170126514428,0.0313743511627,0.0130424949937,-0.0277355768397,-0.0384620869734,-0.0214661192784,0.0196662329402,0.667787108752,0.595467164359,0.435856542175,0.559979559541,0.634679964896,0.391155890646,0.477007957604,0.730504529188,0.686363289483,0.509251966867,0.557726453606,0.440215114664,0.949541872108,0.943938777171,0.949231444761,1.0,0.963559591953,0.0,0.021367763801
PrimClass_Evie,-0.0251979204233,0.0075858042565,-0.000638054692865,-0.0189752819643,0.00826321073634,-0.00618074806066,0.0109595722043,-0.00875890946676,-0.0226069781314,-0.0179324410266,-0.0124656633654,-0.0489806152549,0.443741083941,0.471687561877,0.535204941966,0.521586400217,0.739422769109,0.441706621147,0.575501684189,0.885513732006,0.79096015419,0.511770581801,0.3508113033,0.465472522265,0.89245425817,0.939025673721,0.89980817219,1.0,0.900304607835,0.0707764244662,0.0
PrimClass_Elijah,-0.0326243083401,0.0101683792334,0.00552001289592,-0.0016364841487,0.0276050471555,0.0232624979483,0.0323265865881,-0.00845411530715,-0.0314764870006,-0.0152354284747,-0.017417239898,0.00262752470228,0.961509768597,0.757808889533,0.352660015149,0.33254370803,0.415814524561,0.444346062313,0.469480695243,0.68028920078,0.42776075379,0.271000260826,0.284341150706,0.2185155178,0.938173746611,0.951035311595,0.962214598935,1.0,0.964227143043,0.125601916089,0.0
PrimClass_Ezra,-0.0330143304866,0.0101636313358,0.00600169636382,-0.00154668964032,0.0277265655643,0.0235868159133,0.0309393590696,-0.00848518256045,-0.0317339487587,-0.0152556827414,-0.0174003475892,0.00259386407172,0.962209613537,0.757926242814,0.351768850691,0.33222640908,0.41539710766,0.443663448517,0.471610823537,0.68013459356,0.427483997581,0.270922674881,0.284237401299,0.218497812257,0.938835591487,0.951864305087,0.962558411164,1.0,0.962495894469,0.119221025909,0.0
PrimClass_Edmund,-0.05872282502,-0.0189345822838,0.00968114436165,-0.0446228623015,-0.00161291389487,0.0457925002159,0.0705454709195,0.0397573910086,-0.0022751420519,-0.0249350702011,-0.022382127163,0.0121284112115,0.73836035263,0.853790665917,0.437373752294,0.394201120857,0.419792263575,0.159818222115,0.0442600306742,0.229236980807,0.430706329091,0.387987857296,0.502634960023,0.390186546881,1.0,0.958714835273,0.951255526142,0.954111551247,0.887583847996,0.00311306449718,0.0
PrimClass_Eva,-0.0172294477047,-0.00747941472318,0.0106843956169,-0.0302626100519,-0.0167494472489,-0.000551854471701,-0.0358381537151,-0.0300050270241,0.0285465523159,0.0312697162636,-0.0283001986944,0.0390334859677,0.237350447013,0.244047634691,0.266661274335,0.225421548783,0.374914874557,0.247665673078,0.203420430867,0.356622410572,0.722834175663,0.471397400927,0.27187602307,0.201376272121,0.976103987743,0.942549217988,0.945015275658,1.0,0.963845790652,0.0755082531172,0.0
Office_Erik,-0.0240477599192,-0.000738440882485,-0.00237079628196,-0.0173913183037,0.0116300476403,-0.00182075568513,0.00862462321466,-0.0111622955533,-0.0406797727536,-0.0227451919887,-0.0124442646997,-0.0359164667058,0.272946400292,0.286367774655,0.418469624656,0.440228148603,0.625810168007,0.376676993569,0.592858706205,0.895619160941,0.809767207992,0.482843201226,0.247993467329,0.321188477873,0.997079309205,0.948039547809,0.940478927084,1.0,0.881979440104,0.0118711657452,0.0
PrimClass_Ebony,-0.00975729991321,0.00247378056769,0.000263277829072,-0.0120138192139,0.00515343883834,0.0101280905809,0.00848070734497,0.000209767755039,-0.0138344538892,-0.0196347670988,-0.0107668874416,-0.038652805111,0.435168943747,0.491887100725,0.620368059983,0.565437449225,0.778525890945,0.510255438625,0.628020946716,0.898475053394,0.8676836746,0.485428825334,0.338715547796,0.341225257362,0.922916148087,0.979321248646,0.950931311757,1.0,0.881796339819,0.0,0.00563025446263
PrimClass_Ethan,-0.0134397170011,-0.00252112385022,0.00122022536754,-0.0172986034271,0.00956209871835,-0.00319351177063,-0.0242813128881,0.0209134424321,-0.022148235699,-0.00427587542257,-0.0300150080187,0.00685261381495,0.395621962461,0.300446066866,0.335071548425,0.400786646029,0.603322021345,0.774632656053,0.864577800715,0.756751227294,0.757944850544,0.455047855473,0.338813437113,0.269156259836,0.966425163112,1.0,0.93865082994,0.961725774977,0.942435400222,0.00613204218187,0.0
PrimClass_Elmer,-0.023693031209,0.000699332425782,-0.00321159449157,-0.0173898602553,0.00708754577588,0.000741792419607,0.0112855200861,-0.0081737694437,-0.0384521859413,-0.0220378346408,-0.0119369243138,-0.0361465211788,0.280148716205,0.29758778563,0.430128341055,0.450505364031,0.649661528747,0.381208007163,0.597704811031,0.904195843622,0.817747246178,0.491064025981,0.254093761527,0.330626673699,0.990441661647,0.945334268177,0.945400720168,1.0,0.877373789889,0.0250880541125,0.0
PrimClass_Ervin,-0.00131483096432,0.00283872714407,0.00263340346271,-0.00532780178887,0.00870078215457,0.00214102245663,-0.00698189266804,0.00159999265826,-0.00901019309517,-0.0156298569581,-0.0209493609537,-0.00672239970382,0.594408952247,0.554634586915,0.432606234581,0.200281671475,0.473012938155,0.423836862064,0.49446469379,0.367043438346,0.582163196567,0.274305596861,0.320477410679,0.359080373974,1.0,0.990443664491,0.972252861068,0.984049471905,0.9458062578,0.0,0.211789604342
PrimClass_Uma,-0.00246620451166,-0.00417412246231,0.00357597705938,0.00537916885745,-0.0112829849026,0.0459271172469,0.0973303142085,-0.00207277498205,0.0024125902617,0.0178497710913,-0.0156414289152,0.0507855879588,0.854750877585,0.880859936624,0.843485825391,0.629244759612,0.958107957098,0.541009134437,0.135221327009,0.818770419397,0.872858172507,0.555731921899,0.890272481268,0.525077253336,0.966844415894,0.991875775813,1.0,0.990855724049,0.987577594618,0.121181642574,0.0
UnivClass_Tamra,-6.54596401042e-05,0.00229876734258,0.0327747483433,0.0138795452666,-0.0511866570818,-0.00244594828298,-0.00237654055481,0.00102762990287,0.00620835671541,0.0356065127221,0.00841019903673,0.00171337121139,0.116909251368,0.158846607921,0.402810752817,0.55504727264,0.587165365334,0.0436866566443,0.0252141061638,0.0488954974003,0.196206370268,0.384706141338,0.704563787719,0.499185195086,0.753893442531,1.0,0.862125762554,0.703970228531,0.414426790858,0.0,0.194723891218
PrimClass_Ernest,-0.0199528705665,-0.000117821885295,-0.000252677976623,-0.0136999804688,0.000180285473633,-0.00245291814395,-0.00381406339573,-0.0240422628661,-0.0228274232796,-0.0131468375372,-0.00787111226349,-0.0309177392378,0.421623443119,0.406728241319,0.529326807171,0.536412492535,0.742219722338,0.541476758346,0.882608522833,0.958065912105,0.789333182402,0.494959726777,0.289015004851,0.343927406438,0.970803563579,0.960752107566,0.959219628395,1.0,0.896093378546,0.0,0.00630174400183
PrimClass_Emily,0.00251011853554,0.0107809412584,0.00331366300679,-0.0382248476748,-0.0175209557107,-0.00204885843989,0.022996614862,-0.000471468314716,-0.00633422829962,-0.0162426053915,-0.0204143365171,0.0286915700538,0.722527263882,0.75549801784,0.463147180166,0.58687925547,0.567245217654,0.39544285469,0.484104395353,0.653646071159,0.774208176217,0.806252544453,0.912537907494,0.698065044245,1.0,0.963900394624,0.926523086555,0.96598918255,0.896387297382,0.0,0.0755509647931
Office_Evelyn,0.00712879651219,-0.00261091804619,0.000415343001369,0.000371358393009,-0.00732891708717,0.00272400103362,-0.0141451196453,0.00466107257811,-0.00649573317571,0.00018191659771,-0.00775863775512,0.00877992399218,0.543200357441,0.319202887508,0.320632150016,0.250823115694,0.261694499851,0.139571302474,0.552215472994,0.689800681575,0.541104728219,0.214653457946,0.132427411788,0.363694734215,1.0,0.897855830669,0.896890880405,0.876666694632,0.846335950295,0.0749423297123,0.0
PrimClass_Jayla,-0.0134573246641,-0.000877992142932,-0.0076096286852,0.0323706778183,-0.0234017523126,0.00281984333942,0.0303595172257,0.106226055552,0.00503484916556,-0.00413129153093,-0.0351708191834,0.00780321890993,0.77326454288,0.56433927507,0.588726808974,0.330669216328,0.551003527926,0.56328633209,0.406115741364,0.12129159509,0.629765087443,0.505178956769,0.770027173554,0.552056215747,0.979722400045,1.0,0.957553963951,0.964033728952,0.890886228138,0.0,0.0502767726073
Office_Emer,-0.00318892726941,0.019293794285,-0.00552674150139,0.0166565477924,0.00764082680155,-0.00252278757252,0.0135536863386,0.00845403546031,0.00397229060849,-0.000714770772928,0.0199561815389,0.00108812021923,0.541429551208,0.571964532759,0.578355701245,0.371720098785,0.60276732612,0.725636505012,0.921884246222,0.790595698388,0.402786659213,0.114031326683,0.186019808614,0.225986598201,0.992536060914,0.999094545606,1.0,0.990299469025,0.977529552803,0.121137128122,0.0
PrimClass_Janiya,-0.0466053923288,-0.033169432042,-0.00298690695334,0.0289046029476,-0.00851620438342,0.00395691434921,0.0421180562033,0.121363777125,0.00548219849522,-0.0102137495505,-0.0175702523609,0.0116344509396,0.824677864903,0.732947231693,0.692697462918,0.403676567041,0.496133006947,0.516394906671,0.348034692035,0.0602769314322,0.647633393042,0.575037586443,0.772227832959,0.602597151466,0.992634114549,0.953323705563,0.957107529498,1.0,0.921828513581,0.00713544817219,0.0
PrimClass_Umar,0.00941581886964,-0.00252287190209,0.00421252594471,0.0150301942203,-0.0121764736681,0.0475768080579,0.0600483966176,-0.0124515189994,-0.00387142442904,-0.014383619646,-0.0167916634529,0.0546443038134,0.68900673233,0.627852459765,0.637194216892,0.500873927279,0.668527549443,0.544612451649,0.19438820935,0.648792751442,0.763912159941,0.638781457095,0.902281527285,0.459039107285,0.975204067916,0.986916156337,1.0,0.994572880781,0.911498912468,0.152120316292,0.0
Office_Elena,-0.00277166608548,0.019692880783,-0.00462031349533,0.0166675975044,0.00804899725114,-0.00167671359127,0.01556443915,0.00879465363812,0.00399030843266,-0.000971936073871,0.0197734159315,0.00117248674442,0.547489217382,0.579015387543,0.583926055873,0.374641988498,0.610527448098,0.735623777132,0.932803669413,0.80408215904,0.406606682099,0.11319253504,0.185954281108,0.224748775569,0.990522539344,1.0,0.996245922397,0.988238067756,0.97464571639,0.124836311575,0.0
PrimClass_Janice,-0.000976867068521,-0.00492495218081,-0.0178087805401,0.0115871972747,0.00941684660163,-0.00593675454413,0.000782718739349,-0.00331706497673,-0.00189700733331,-0.00631007050663,-0.0248424381949,-0.0725639523959,0.837804219495,0.7985796925,0.557763455396,0.109899106109,0.0986395972298,0.0445596871824,0.0897930799039,0.242587851719,0.210359057208,0.471820507272,0.76510715256,0.745347033891,0.0,1.0,0.679967339934,0.690050688431,0.744819821184,0.342388932846,0.463641195574
Office_Jett,0.0178165131036,-0.00189363701689,-0.0254751634526,-0.00767568915032,0.0112866025074,0.008625804631,0.00280073638497,0.00348047943286,-0.0008419646153,0.0165911346901,-0.0299024720649,0.0155532233651,0.540245937579,0.546854858519,0.518460440701,0.303110963396,0.285495697673,0.125962034952,0.0931603675987,0.0469979959466,0.0596798262853,0.132222098149,0.619496134808,0.502536008788,0.910743134268,1.0,0.832831605743,0.531457977855,0.455706503658,0.0,0.293294614788
UnivDorm_Una,0.0108828234341,0.00277685406406,0.00557046989745,-0.00174253990294,-0.00153589578965,0.0069175978736,-0.0156339367448,-0.000127216223608,-0.00340474774463,-0.0347979957137,-5.448795466e-05,0.00436373658743,0.674972401993,0.463918203758,0.467726400994,0.345505991701,0.609059134707,0.406183007218,0.206025875116,0.843738128618,0.902784734319,0.793702955837,0.893477971349,0.533406917129,0.159174957775,0.336806194069,0.124004044367,0.0,0.237478237362,1.0,0.530479434853
UnivLab_Paul,0.0038468885099,0.00089758913955,-0.000182781636509,-0.00276089758457,-0.00291057364271,0.00479651686985,0.0004514488534,0.00191879141081,0.000249751149999,-0.00086905204839,-0.0016997518411,-0.00349067760153,0.650993281695,0.917561226249,0.850591492023,0.790548893305,0.633547717782,0.436091444326,0.435507072969,0.392165999664,0.574475845397,0.694547082416,0.681203250321,0.38975957061,0.86597371723,0.861692057248,1.0,0.894067111176,0.787529251698,0.204698948814,0.0
Office_Jerry,-0.0278870595916,-0.0601016444209,-0.0139876052668,0.017321754801,0.00518068121191,0.00134592397517,0.00544948492604,-0.00165290918775,0.00215992981608,0.033406543688,0.000312300060763,0.00513484059816,0.786200037677,0.755321801043,0.320176671098,0.202255686606,0.118659153367,0.136104559195,0.140024467749,0.178283964591,0.244166707618,0.0433243993187,0.0266890070753,0.642208576719,0.80403720147,0.926740440424,0.919041188272,0.819542566609,1.0,0.0246742043936,0.0
Office_Eileen,0.0173758930365,0.0114058456157,0.0189862178647,0.0121837413823,-0.010144755729,0.00618224949155,-0.00834578909167,0.00131219908957,-0.0101369518952,0.0028541756872,-0.0159670535298,-0.00273666139433,0.582292001722,0.57021697796,0.587398562239,0.634955657723,0.707645310782,0.842391893231,0.880044350357,0.871716519532,0.866868339281,0.927485839456,0.826994401735,0.520457302284,0.981614216418,0.993098345117,1.0,0.985024283363,0.941340951413,0.0384217287805,0.0
PrimClass_Uriah,0.0151683989592,0.00108204636005,0.0122252526656,0.0126793901211,-0.0142966169069,0.00541738260357,0.0635921641474,-0.00246397034962,0.00181262147793,0.0074822074315,-0.000889701500157,0.0284933745464,0.531298612014,0.723773646791,0.703971476587,0.466909401159,0.784846856708,0.546271337469,0.124793162236,0.796066680131,0.930187064008,0.653288166263,0.873619406366,0.516922993288,0.999473179036,1.0,0.959398127323,0.956196726175,0.963440253565,0.0310582872527,0.0
PrimClass_Ulysses,-0.0125713475865,-0.00344790875542,0.00821594374213,0.0101618965491,-0.0180877018617,0.0530071050226,0.105500528304,-0.019901664903,0.00722804178305,-0.00562092935011,-0.0222208625787,0.0631199133664,0.833143285013,0.721687794416,0.681239262541,0.460366863636,0.724962294733,0.381897836545,0.0947949507503,0.778789507392,0.859376848758,0.609798311942,0.901668914022,0.460453068932,1.0,0.992108480811,0.988479546165,0.989058991215,0.964035450758,0.0754861007597,0.0
Office_Lesa,-0.00920709288993,-0.0023303264174,-0.0012181811944,-0.00201746475169,0.000422793341199,0.00101259610182,-0.000566709967263,-0.00253085404992,-7.57043721207e-05,-0.00212356580935,-0.0020332691867,-0.000336370599413,0.939638933003,0.460123233853,0.0818771667539,0.253567762459,0.14992758346,0.0819428392287,0.234754544216,0.254979063546,0.366622757381,0.579656706605,0.803363511674,0.916848578418,0.819607870179,1.0,0.987749740873,0.873779130174,0.821587113427,0.401438215745,0.0
UnivDorm_Claudia,0.00231151923463,4.45186491714e-06,0.00273337330225,-0.000841193325054,0.00157289958299,0.00703078421899,0.00357409263605,-0.000765504180853,0.000671083802539,-0.0118035388125,0.0112586123898,0.00490914159962,0.548179268553,0.908587837529,0.795581031288,0.76719690782,0.364026076677,0.189505444861,0.425008952761,0.397527006178,0.726175139509,0.785421873915,0.747345550879,0.360090832085,0.935951351567,0.986620991128,1.0,0.9682992307,0.923652953945,0.0,0.00132069334902
Office_Emerald,0.0142829366962,0.00144120328118,0.00982181729841,0.0032309994187,-0.00554479521725,0.0212446581563,0.0170415932539,0.00320209279739,-0.00671648139697,0.00720872421206,-0.0144826024382,-0.0187699487263,0.691280874515,0.586925713134,0.17789256283,0.11252083342,0.0943320516081,0.219826372139,0.431454182847,0.226055662367,0.0894041708249,0.115694217679,0.428049911784,0.56625242452,1.0,0.953745366444,0.936694226826,0.931441170587,0.89285486613,0.574140572787,0.0
Office_Ellis,-0.0204014308065,-0.012375010404,0.000709097814935,-0.00752731413459,-0.00566695883917,0.00425410889397,-0.0199773920689,-0.00290560272232,-0.00947334351341,-0.0192201312111,0.00634453194035,-0.0265608290743,0.926833948055,0.871396703025,0.802683409287,0.503821222572,0.475150968103,0.493093633238,0.708811114772,0.753577988903,0.667816187979,0.657792484709,0.32755647893,0.615445587327,1.0,0.989194131866,0.96481255523,0.958035955465,0.914002816555,0.238221926885,0.0
UnivClass_Tammy,0.00989989057416,0.00187363962158,-0.00644710033189,-0.0148676391889,-0.0227520637917,-0.00496183968957,-0.00173358442543,-0.00762651729438,-0.00229255039621,-0.00369169656214,0.00979887170094,0.0455093359725,0.516609445182,0.630107786861,0.74985784825,0.804342737287,0.893937185003,0.514525695608,0.459252482141,0.509960543842,0.477775865715,0.684333546282,0.775814765941,0.522720367542,1.0,0.998126644492,0.967940267644,0.945298447922,0.846415776605,0.129040068242,0.0
