building_name,BG_eemeter_cooling_mean,BG_eemeter_cooling_std,BG_eemeter_cooling_min,BG_eemeter_cooling_max,BG_eemeter_heating_mean,BG_eemeter_heating_std,BG_eemeter_heating_min,BG_eemeter_heating_max,BG_eemeter_baseload,BG_eemeter_heatbalpt,BG_eemeter_heatslope,BG_eemeter_coolbalpt,BG_eemeter_coolslope,BG_eemeter_nmbe,BG_eemeter_cvrmse
PrimClass_Eoghan,0.00579947275999,0.00319053281281,4.48479456807e-05,0.0121487910086,0.0,0.0,0.0,0.0,268.136539355,5.0,0.0,13.0,22.3402696557,5.45453655978e-06,24.9779261448
PrimClass_Edwin,0.0,0.0,0.0,0.0,0.000652324715022,0.00038260855754,1.11133884193e-05,0.00160188901035,108.173946459,16.0,0.449899932039,20.7230910585,0.0,-1.84634207422e-05,43.4587955936
PrimClass_Eli,0.00300241861961,0.00170481155543,2.14890968798e-05,0.00678699429026,0.0,0.0,0.0,0.0,146.936930698,7.8700928679,0.0,13.0,3.99544452967,0.0576273916211,25.1144036541
PrimClass_Ethel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.938369029,9.96777858529,0.0,20.2554760925,0.0,3.63313634702e-06,37.7177008584
PrimClass_Ernesto,0.0,0.0,0.0,0.0,0.000506869944896,0.000263182068737,2.90089506401e-06,0.00108875456608,117.90016821,16.0,0.375953354002,20.7457897568,0.0,-2.72902814104e-06,41.7283765942
PrimClass_Emanuela,0.00221535752431,0.00114077292452,2.60770875846e-05,0.00442160705534,0.0,0.0,0.0,0.0,153.167956142,8.57855110246,0.0,13.0,1.87790824127,-4.53543245432e-05,47.9646382631
PrimClass_Emilio,0.00879680379103,0.00499493730016,6.29610300386e-05,0.0198852540789,0.00139555413756,0.000862408246808,6.58324044423e-06,0.00398227479682,134.98235586,10.2583332795,2.49658342646,13.0,11.361799255,0.017629446983,33.5931390011
PrimClass_Eleanor,0.0,0.0,0.0,0.0,0.000486911629654,0.000383910873048,1.19101872486e-05,0.00179408088897,149.507215148,5.0,1.44607013345,20.7567841025,0.0,-2.13538052449e-05,44.6608533594
PrimClass_Ezekiel,0.000794641709729,0.000531232752274,2.05640030975e-11,0.00242619806294,0.0,0.0,0.0,0.0,298.296437833,8.64306655897,0.0,22.24565211,4.59355862098,0.045628142467,37.4665370093
PrimClass_Elliott,0.0,0.0,0.0,0.0,0.000841504091586,0.000699244989946,2.12845169054e-05,0.00302088107793,427.763698704,5.0,7.36408063057,19.5676658077,0.0,0.472461761627,30.3868200358
PrimClass_Ellen,0.00266720925767,0.00138602321821,4.82422165934e-05,0.00588021033182,0.00188930473122,0.00133468191374,6.62988229584e-05,0.00526449416166,141.775640709,10.3318223746,2.69321948559,13.0250062372,2.13800153486,0.000805998360885,44.2498799119
PrimClass_Evie,0.00330930831354,0.00174998576037,3.65326533066e-05,0.00787040422324,0.0,0.0,0.0,0.0,357.191900238,7.73112164488,0.0,13.0,6.69519440993,8.87990929544e-06,25.0709443222
PrimClass_Elijah,0.0022686371664,0.00124807230231,1.75436148454e-05,0.0047523628353,0.00316893159118,0.00213974021015,3.19029151923e-05,0.00973435246574,170.257643705,7.47048828899,6.13452344604,13.0,2.60866353992,-1.10451777021e-05,28.5633161323
PrimClass_Ezra,0.00250235601457,0.00134594655022,1.21999833924e-06,0.00548031870449,0.0033968984194,0.00235093831722,1.1164491921e-08,0.0106215582547,164.66909774,9.15218845688,6.57387931496,13.8088712406,2.59120662588,0.000242659457367,28.3614266289
PrimClass_Edmund,0.0,0.0,0.0,0.0,0.0073850943852,0.0043375794588,0.000205157426015,0.0189852682034,148.214876158,16.0,7.94717983152,23.412753896,0.0,1.70399817188,49.0983493583
PrimClass_Eva,0.00235504816105,0.00140519467236,5.82595626105e-06,0.00524870109485,0.0,0.0,0.0,0.0,259.067844101,5.0,0.0,13.0,3.41257783464,3.19381307378,48.5809094524
Office_Erik,0.00482134229733,0.00265242228699,3.72839577676e-05,0.0100997939597,0.0,0.0,0.0,0.0,284.80721262,5.82732490549,0.0,13.0,7.43151277067,-8.70516268811e-06,25.6421406393
PrimClass_Ebony,0.00346794259164,0.00183387269428,3.82838745696e-05,0.00824767819534,0.0,0.0,0.0,0.0,407.652708784,8.03224259554,0.0,13.0,6.24330130622,-6.47144383958e-06,19.467331608
PrimClass_Ethan,0.00715457647828,0.00420710855947,6.63148702508e-05,0.0189395269437,0.0,0.0,0.0,0.0,192.60889158,5.0,0.0,13.0,7.90796898816,0.411408292807,24.6766825617
PrimClass_Elmer,0.00595555338782,0.00314933896644,6.5745511313e-05,0.0141638699372,0.0,0.0,0.0,0.0,232.479473495,7.68904424598,0.0,13.0,5.97974925708,-6.62137660906e-06,24.7776325991
PrimClass_Ervin,0.00351012737287,0.0019676306874,4.8539328075e-05,0.00779314136242,0.00323354749418,0.00207229018166,0.000123115489473,0.00998162400501,289.030641085,5.7377047466,10.4345939705,13.1609590975,5.20979056014,-0.273146480889,31.8397210484
PrimClass_Uma,0.00498780972822,0.000642795931517,0.00249691050307,0.00654985214041,0.0,0.0,0.0,0.0,247.129693549,10.0,0.0,19.4334993148,5.41631650005,-8.66272729645e-05,36.199330053
UnivClass_Tamra,0.0,0.0,0.0,0.0,0.0116702702217,0.00708075424424,3.60107595782e-05,0.0276096130539,10.9181943562,16.0,0.585994087927,20.6056317067,0.0,5.36830228087e-06,70.7710927198
PrimClass_Ernest,0.00752024540262,0.00397206501308,2.87318342482e-05,0.0172665263907,0.0,0.0,0.0,0.0,321.653041864,7.20935782634,0.0,13.0,10.3831806737,0.300375686378,24.9030782512
PrimClass_Emily,0.0,0.0,0.0,0.0,0.005278591678,0.00322825889258,0.00011230746725,0.0145849964135,764.577512098,16.0,18.3244496577,23.2341903061,0.0,-2.51416971035e-05,29.3539846176
Office_Evelyn,0.00229683770594,0.00183511869716,2.35540239575e-05,0.00892024535875,0.00321760826508,0.00290078159894,3.4900276851e-05,0.0140108747795,5008.42474368,5.0,260.796225143,13.0,125.721486011,0.000192429589988,20.2159123519
PrimClass_Jayla,0.0127720604211,0.00264255240741,0.0109034936941,0.014640627148,0.00465194614567,0.00338736376828,2.10799751046e-10,0.0131268127886,76.8711798439,12.14583352,2.40742919705,18.5845787162,15.2977315653,0.00191159407957,47.9344008409
Office_Emer,0.00684225292836,0.0038486512507,0.000179409755104,0.0151800587235,0.000115979724912,6.91484956329e-05,8.12838961203e-10,0.000311555397922,638.60319594,6.18575587251,0.347832403014,13.0,21.2851030887,-0.254308967823,19.0601004446
PrimClass_Janiya,0.00935931480892,0.00836123535618,2.10690378579e-10,0.0160914533796,0.0113648049986,0.00709550566979,3.91993283994e-05,0.0291251010007,94.42637527,16.0,5.52616452043,18.5833333066,23.1480479789,-0.0480469540329,59.747673252
PrimClass_Umar,0.00328712369004,0.000426871017035,0.00163295533981,0.0043244523358,0.0,0.0,0.0,0.0,482.288225046,10.0,0.0,19.5035736957,4.31627224679,-3.75986574833e-05,38.4480642857
Office_Elena,0.00809101883361,0.00473783072361,4.82799225429e-06,0.0179294533185,0.00125897951178,0.000719440148764,6.28456352709e-06,0.00337462301682,607.196981073,10.2592040786,2.73801465452,13.0,20.8974682589,0.102114359872,18.8730295035
PrimClass_Janice,0.0,0.0,0.0,0.0,0.0166720775022,0.0103118197179,5.73794320915e-05,0.0425186641469,67.2059236817,15.9583330856,5.92713630527,20.0173934669,0.0,0.0314126861657,33.4970010302
Office_Jett,0.0,0.0,0.0,0.0,0.0256958860027,0.0160429769666,8.86298950184e-05,0.0658520119988,17.6655806349,16.0,3.11409999137,20.0015133029,0.0,2.38378043008e-06,39.609436301
UnivDorm_Una,0.0120089333299,0.00182075788828,0.00495331242324,0.0164335118071,0.0,0.0,0.0,0.0,420.735373121,10.0,0.0,20.8148904243,18.4104481861,2.71523216196e-05,25.4766902804
UnivLab_Paul,0.0,0.0,0.0,0.0,0.00299143050146,0.00211410056712,2.62492258371e-05,0.00842003576058,2023.69366356,16.0,12.7090140144,22.5106235409,0.0,-1.90405771916e-05,8.46095034625
Office_Jerry,0.00514574205299,0.00496544739997,9.33466111556e-05,0.0139086727154,0.0225591835538,0.0158008559765,0.000112257624202,0.0618552115593,61.4835238286,11.8539010952,8.41614452755,17.520833375,6.90915660089,0.00314394796942,36.1491546277
Office_Eileen,0.0,0.0,0.0,0.0,8.12608550169e-05,7.5212932045e-05,4.69993250186e-06,0.000198944347827,1461.84028875,5.0,1.91824770747,22.3068749173,0.0,-0.0374908046663,19.5972750367
PrimClass_Uriah,0.00438702021894,0.000571890223075,0.00217088778299,0.00577675643188,0.0,0.0,0.0,0.0,541.615338562,10.0,0.0,19.5384887133,5.78262238372,3.06588610634e-05,27.604397652
PrimClass_Ulysses,0.00282179036435,0.000396022903512,0.00128716157295,0.00378415577637,0.0,0.0,0.0,0.0,572.832910676,10.0,0.0,20.1861922046,4.00435400696,-1.88793482328e-05,53.3177250507
Office_Lesa,0.0,0.0,0.0,0.0,0.0133130608702,0.00888334976418,0.000240174878245,0.0340087627596,173.147737645,16.0,10.2233799373,20.275127583,0.0,-1.43926432612e-05,35.6424022079
UnivDorm_Claudia,0.0,0.0,0.0,0.0,0.00523643632701,0.00362762838251,3.74107001159e-05,0.0141076366796,430.269217234,16.0,3.58738020496,21.1744469088,0.0,6.96854855551e-06,19.9037498035
Office_Emerald,0.00552179924316,0.00306052064792,5.48790505181e-05,0.0133721700085,0.00783680525139,0.00456051226623,3.65862731118e-11,0.0201453639889,2022.44020136,10.7333333613,57.878261342,19.4266854263,59.1405892945,0.365371724988,21.6383677756
Office_Ellis,0.00130942024474,0.000830187605867,1.78274613385e-08,0.00373001298867,0.00229723575229,0.00176701525224,5.57696915298e-09,0.00782712997723,2039.12964925,5.46800699276,31.7324690289,20.8457732022,11.7962644034,-0.00481139660542,27.1006894382
UnivClass_Tammy,0.0,0.0,0.0,0.0,0.00336802913239,0.00204349908965,1.03926717236e-05,0.00796810864986,1624.53355472,16.0,10.9931680903,24.0,0.0,-0.000101745657765,29.8904918938
PrimClass_Jaden,0.0279991901348,0.00578901088322,0.0239057412829,0.0320926389867,0.0131505723634,0.00821043218753,4.53587725241e-05,0.0337015679855,112.807846582,16.0,5.59981262074,18.5833333341,40.4288657167,0.0266856164396,56.6468854558
Office_Elliot,0.00664327188239,0.00372585667852,4.39867130177e-05,0.0151618816179,0.0,0.0,0.0,0.0,896.562092052,5.92364942336,0.0,13.0,14.0208612799,1.77076658446e-05,17.5960521254
PrimClass_Jermaine,0.0260013349789,0.00537594475347,0.0221999679885,0.0298027019694,0.0121195786818,0.00756674129143,4.18026833604e-05,0.0310593937368,104.587082083,16.0,4.32206303799,18.5833343771,31.4424748702,0.0114098897965,60.5135015817
PrimClass_Josephine,0.0316286799419,0.00653943114404,0.0270046038348,0.0362527560489,0.0144839122901,0.00895952098703,0.000268288825279,0.0369521213911,183.446321732,15.9243362777,9.55738783271,18.5833333688,70.7417057686,0.0264575578372,55.5572876781
Office_Eddie,0.00643594412878,0.00358257067845,0.000114838615717,0.0160732935227,0.0,0.0,0.0,0.0,895.44082901,5.0,0.0,13.0,13.3596495277,0.0151710002806,17.8415682106
Office_Jackie,3.35672806643e-05,3.42311503235e-05,9.36220214277e-06,5.77723591859e-05,0.0184547770839,0.0116334390136,0.000216947526575,0.0476860150202,57.624961221,15.6521733652,3.57377079089,20.0034409668,0.105402466727,-0.00411465277803,40.2436693501
UnivDorm_Carla,0.0,0.0,0.0,0.0,0.0047111477303,0.00326372596808,3.36578779792e-05,0.0126924412659,212.130345145,16.0,1.36118083753,21.2734780039,0.0,-4.42915012515e-07,25.7984788862
UnivClass_Camden,0.00466020824457,0.00283337506247,8.54114255835e-05,0.0106147724734,0.00226041284465,0.00162342665481,3.29570854481e-06,0.00618011900114,171.264943004,5.0,0.745447912476,13.9087267161,2.73110939765,1.69584003052e-05,19.6656172645
PrimClass_Javier,0.0307409727817,0.00635589212173,0.026246678362,0.0352352672015,0.0167087792059,0.0104319640861,5.76316904092e-05,0.0428203459742,102.22354444,16.0,5.19238477913,18.5833333941,32.3934360034,-0.0532740507948,52.2285760269
PrimClass_Jeanette,0.010957325226,0.00978883379055,1.11170200028e-11,0.0188389100296,0.0397917941937,0.0254634980209,0.000817454183066,0.103886371321,75.4777158943,15.4088162383,15.2257067777,18.5833333321,20.1337967316,-0.000193140704668,36.6005304142
PrimClass_Julius,0.0368793494258,0.00762504070908,0.0314876314336,0.042271067418,0.00756261412955,0.00472164471288,2.608486418e-05,0.0193810540857,564.016947503,16.0,11.1008834794,18.5833334126,183.563411401,0.000160153379884,53.4911734869
PrimClass_Jaylinn,0.0259334136488,0.00536190042697,0.0221419774968,0.0297248498007,0.0193881055267,0.0121047754632,6.68731857407e-05,0.0496867770054,159.333394868,16.0,9.43393405884,18.5833339948,42.7892384663,-0.0129244611192,54.8939005959
PrimClass_Johanna,0.0271233588388,0.00560792719088,0.0231579554937,0.0310887621838,0.0160948298687,0.0100486507777,5.55140648373e-05,0.0412469501741,160.146158838,16.0,6.97878411882,18.5833333361,39.8799028254,0.0309525680234,50.6007663859
PrimClass_Jodie,0.018422586669,0.0164579942291,4.46866948747e-09,0.0316739177254,0.0108304811524,0.0067619057637,3.73563459706e-05,0.0277557650561,174.113288869,16.0,4.60827883893,18.5833330453,39.8703463199,0.00568459705697,50.7945673907
PrimClass_Johnathan,0.0509679858167,0.0105388235705,0.0435159122043,0.0584200594291,0.0177911960815,0.0114307128408,2.98759576675e-09,0.0465340090544,171.208426893,15.479167627,8.75720738126,18.5834800239,80.5539349205,0.0169518228949,51.1020709575
PrimClass_Janis,0.0185109701633,0.00382726117358,0.0158046878341,0.0212172524925,0.00973421559513,0.0060774630057,3.3575121955e-05,0.0249463156126,50.520980978,16.0,1.18614190843,18.5833334265,7.64860337004,0.00399034513599,48.7830808835
PrimClass_Jamal,7.60051050717e-05,6.47981447279e-05,3.01858975263e-05,0.000121824312617,0.0226816658674,0.0143853119891,0.000291823092243,0.0588538922034,142.34569538,15.5537061622,9.14155530078,19.9326030095,0.410833342536,0.753729848601,60.7899339886
PrimClass_Jose,0.0446553213606,0.00923479035431,0.0381253384783,0.051185304243,0.0206085903085,0.0129911494064,0.000242267989598,0.0532513349794,71.3560763655,15.652173662,3.95214487831,18.5837226256,28.1593757833,0.00164880043134,47.5479097226
PrimClass_Julianna,7.97834265086e-05,6.55887778767e-05,3.34051569022e-05,0.000126161696115,0.0191825942751,0.0132422331512,0.000258980553763,0.0526813504712,224.478700249,13.9409731615,12.6049220447,19.9165947783,0.57185519503,0.447920416116,54.9931463006
PrimClass_Jasmine,0.0425261431282,0.00879255123607,0.0363088705252,0.0487434157311,0.0144623597016,0.00902943387709,4.98833712888e-05,0.0370633448676,179.987669436,16.0,6.11769665487,18.5833333952,60.9989049629,0.0349506163318,55.5614921854
PrimClass_Jazmine,0.0344002940563,0.00711247996999,0.0293710112385,0.0394295768741,0.0151924876511,0.0094852821742,5.2401718526e-05,0.0389344768648,149.363926957,16.0,5.18399721033,18.583333355,39.8029512482,0.0144367705982,46.6762429269
PrimClass_Justin,0.0246443562579,0.00509537762754,0.0210413801847,0.028247332331,0.0127669829895,0.00797094188588,4.4035701355e-05,0.0327185261067,99.5323665355,16.0,2.75416890554,18.5833333393,18.0275628415,0.116389520793,47.8851830099
Office_Marla,0.0,0.0,0.0,0.0,0.00223826315451,0.00149240680817,1.63261075909e-06,0.00551149800938,253.233663279,16.0,0.468612204084,21.0902990794,0.0,3.12607060514e-07,7.56754579191
PrimClass_Jody,6.83790748452e-05,6.0999269648e-05,2.52460776297e-05,0.000111512072061,0.0247337589794,0.0170674848131,0.000279574887379,0.0679283790004,159.583859825,14.0766253171,12.11665247,19.951742773,0.400495055107,0.699487832328,54.2143085949
PrimClass_Julianne,0.0225688869932,0.0046662612964,0.0192693419878,0.0258684319987,0.016778662779,0.0104755952165,5.78727318643e-05,0.0429994397753,168.749463199,16.0,6.67527238417,18.5833334,30.4466175289,-0.0167710696217,57.1818976083
PrimClass_Justice,0.0351239816644,0.00726210710359,0.0299888964857,0.040259066843,0.0184907602109,0.0115445266268,6.37780746743e-05,0.047387109483,860.401825616,16.0,35.8483802129,18.5833333819,230.906294177,-0.000917193943022,45.7769700198
UnivClass_Craig,0.0,0.0,0.0,0.0,0.0278065855644,0.0192634747594,0.000198658738278,0.0749145376642,143.828097652,16.0,4.59396025556,21.162324857,0.0,-5.52048201291e-06,16.3655246529
PrimClass_Jean,0.0327275687138,0.00676663345301,0.0279428363134,0.0375123011143,0.0152338111364,0.00951108209103,5.25442509205e-05,0.0390403784339,201.034596608,16.0,6.7542481903,18.5833333826,49.2038913339,0.0174967847447,48.982249184
PrimClass_Jenna,4.75899614334e-05,4.81389433364e-05,1.3550588161e-05,8.16293347058e-05,0.021289637353,0.014803626001,4.24764700029e-05,0.0586799280965,81.9055749315,13.6136441218,4.83142722446,20.0004985124,0.140906666448,0.739072566486,40.4840726698
PrimClass_Judith,0.0322111529782,0.00665986243668,0.0275019190875,0.036920386869,0.0288218991902,0.0179946729524,9.94120965195e-05,0.0738631877142,79.0588838077,16.0,5.7499956627,18.5833337113,21.7905670591,-0.00769247661211,42.442576084
PrimClass_Jessie,0.0364709588973,0.00754060420618,0.0311389465289,0.0418029712658,0.018797077466,0.0117357728312,6.48346199189e-05,0.0481721225996,232.339678501,16.0,9.82477896401,18.5833336119,64.6393461007,0.0417515214222,51.6067439647
PrimClass_Joselyn,0.0338820716458,0.00700533410263,0.0289285523974,0.0388355908943,0.0234115361449,0.0146167653096,8.07507470466e-05,0.0599978050557,226.331612528,16.0,11.4769421762,18.5833333341,56.3227027003,-0.0432827601921,54.8691286281
UnivLab_Bethany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.5037542,8.58250909892,0.0,22.202084811,0.0,0.0682260212355,11.11466482
PrimClass_Judy,0.0496318785234,0.0102617070105,0.0423757559097,0.0568880011371,0.0233164126713,0.0145573758924,8.04226484756e-05,0.0597540278174,81.5657430494,16.0,4.11120579007,18.5833333389,29.674639041,-0.00738336823118,60.4743261402
PrimClass_Jarrett,0.0272394327761,0.0243346140238,1.61133645803e-11,0.0468327089719,0.0219186748826,0.0136847118734,7.56015906041e-05,0.0561719818187,207.724559281,16.0,9.82699715308,18.5833333326,62.1173759276,0.00807634650504,42.2663894909
PrimClass_Jeannine,0.00211960842894,0.00197804946128,7.30202369614e-05,0.00867087883899,0.0231749455558,0.0146301352106,1.12796766961e-10,0.059878588956,1034.64082938,15.7708333621,49.9917503706,15.7716282078,22.746584046,-0.00064741595611,41.6432026054
PrimClass_Jeff,0.0335666692199,0.00694012275853,0.0286592613551,0.0384740770847,0.0266124200787,0.0166152061191,9.17911916915e-05,0.0682008554268,86.7358152851,16.0,4.7848912405,18.5833333639,20.4650685742,0.00149465720563,48.0662852209
PrimClass_Julian,0.0524025398148,0.0108345591192,0.0447413495905,0.0600637300391,0.0190311028352,0.0118818842986,6.56418169891e-05,0.048771870023,144.253824165,16.0,5.4729521333,18.5833333782,51.1007516913,-0.0111013935695,49.4479681207
PrimClass_Jeanine,0.0528268365028,0.0109222856172,0.0451036142768,0.0605500587289,0.0228191736569,0.014246929541,7.87075785363e-05,0.0584797308522,247.487347694,16.0,11.2998896353,18.5833334521,88.7046054845,-0.0149178380624,55.9178329039
UnivClass_Jadon,0.0378323006758,0.00782207035051,0.032301261688,0.0433633396636,0.0100995368234,0.00623418588312,0.000208066146309,0.0257332958379,969.690944879,15.9371483653,16.914255202,18.5833336159,215.216709362,0.00241936465263,34.8369663266
Office_Maryann,0.00388660610347,0.00205779742833,3.2913960699e-05,0.00858077806176,0.0,0.0,0.0,0.0,189.101573429,9.98096413808,0.0,13.0,1.09368099314,8.93411897549e-06,27.1235708226
UnivClass_Boyd,0.00249271303907,0.00143725136835,1.35846688184e-05,0.00575563166836,0.0,0.0,0.0,0.0,525.4235244,9.18007671004,0.0,13.0,1.51997494027,0.0307026275577,5.57108493429
PrimClass_Jerome,0.0528856223663,0.010934597157,0.0451536945671,0.0606175501656,0.0228815060143,0.0142858461432,7.89225744424e-05,0.0586394728107,714.178269668,16.0,31.272280897,18.583359058,245.095925695,-0.00063292364821,49.8781074302
PrimClass_Jacqueline,0.0419399088273,0.00867134349199,0.0358083430422,0.0480714746125,0.0222765104762,0.0139081230524,7.68358321905e-05,0.0570890233172,230.155863375,16.0,10.2419090876,18.5833333819,65.3850554314,-0.0125624556885,53.7362893885
PrimClass_Jill,0.0327381989578,0.0067688316957,0.0279519121651,0.0375244857505,0.0231491513844,0.0144529479317,7.98457331555e-05,0.0593253797346,187.728274598,16.0,8.57734803849,18.5833334805,41.1329657939,0.0261193441457,53.6022083717
PrimClass_Jim,0.0742246364368,0.015346416618,0.0633730811793,0.0850761916943,0.0171344161521,0.0106977063813,5.90997914841e-05,0.0439111450727,91.1083732145,16.0,2.87650505112,18.5833333699,42.2533517994,0.000570654504077,51.1443684366
Office_Myron,0.0345906474836,0.0183143193679,0.00029293300672,0.0763686005653,0.00509704846927,0.00318182891015,0.000162976501823,0.0119309126559,778.736326665,5.0,4.04283747614,13.0,43.3846584059,-7.90568423218e-06,31.8518335486
PrimClass_Janet,0.0530371369152,0.0109657674501,0.0452831683903,0.06079110544,0.0282555801725,0.0176410971716,9.74587567875e-05,0.0724118562931,729.435193482,16.0,40.750235058,18.5833335951,259.37210811,-0.00636354000285,48.0172165354
PrimClass_Janie,0.0425821332347,0.00880412831195,0.0363566744029,0.0488075920665,0.0194143007859,0.012121130219,6.69635380668e-05,0.0497539087839,149.473754464,16.0,5.43529645783,18.5833335498,40.4246433969,0.00557014796467,52.348130138
PrimClass_Jensen,0.0555572068077,0.0114868071912,0.0474348075486,0.0636796060668,0.0315382131042,0.0196905771743,0.000108781168947,0.0808244085275,261.640049122,16.0,17.3510315717,18.5833334656,103.644413714,-0.0190184789923,56.6076079469
PrimClass_Jeffrey,0.0284812887261,0.00588870098494,0.0243173483272,0.0326452291249,0.0574618368296,0.0362024062196,0.000342425171148,0.148392426621,78.793026146,15.6871712237,12.533724349,18.5833373111,20.4825893795,-0.00411507230521,50.3323625166
Office_Conrad,0.0,0.0,0.0,0.0,0.0210707133204,0.0151329690596,3.07213481375e-05,0.0576087311068,199.54932887,5.0,4.78175392672,20.4157915184,0.0,-6.73009581458e-06,13.6257067367
UnivDorm_Prince,0.0,0.0,0.0,0.0,0.00186561414896,0.00131846483762,1.6370404426e-05,0.00525117927428,878.071783306,16.0,1.45440087947,23.0331585172,0.0,-1.2734207929e-05,13.2557163761
PrimClass_Jennifer,0.0518319304061,0.0107165823208,0.0442541623759,0.0594096984362,0.0160671291628,0.0100313561109,5.5418519945e-05,0.041175960319,205.161048991,16.0,5.75643250372,18.5833334337,62.9694336667,0.0075344907613,50.042854122
UnivClass_Therese,0.0,0.0,0.0,0.0,0.037307284492,0.0226356123715,0.000115118469996,0.0882618542117,37.6776863012,16.0,1.77938619073,21.9589438147,0.0,1.29271905346e-05,78.0228288037
PrimClass_Jesse,0.0316227088025,0.02825045658,2.65500867745e-11,0.0543688677465,0.0170919281406,0.0106711794038,5.89532424218e-05,0.0438022591194,140.152513746,16.0,4.15408127401,18.5833333323,39.0923254594,0.0291241055973,44.857781317
Office_Mick,0.0,0.0,0.0,0.0,0.00602745707143,0.00401892777944,4.39648539312e-06,0.0148420071089,815.728101194,16.0,3.18742090397,20.3923156013,0.0,-3.84045363444e-05,18.090116621
PrimClass_Jaxson,0.00209793768437,0.00197163003119,0.00022286264247,0.00858177375224,0.0255367498311,0.0160081140999,0.000179009415882,0.0656974252435,1134.30640969,15.8124993834,51.3621417193,15.8125233586,21.3185668944,-0.00071325388983,49.0998505346
PrimClass_Jimmie,0.0410008490484,0.00847718692255,0.0350065726901,0.0469951254067,0.0404404926503,0.0252486289843,0.000139486788574,0.103638683911,285.99078714,16.0,23.1793565781,18.5833333873,79.6883894501,-0.0675663910622,53.1056403169
Office_Jayden,0.0273572062648,0.0274522850489,0.00543621166506,0.0687834123859,0.0595799264654,0.041487478722,0.000276207831596,0.16380647006,82.1099885558,12.8749980603,14.6249091274,17.9557020117,28.4224931777,-0.000293231115147,38.2359631056
UnivDorm_Chelsey,0.0,0.0,0.0,0.0,0.0254794376061,0.0176513042952,0.000182032882647,0.0686449001004,349.103338768,16.0,7.33689048326,20.5285719828,0.0,-1.59703433839e-05,28.0849934227
PrimClass_Jayda,0.0576746812828,0.0119248628861,0.0492425298713,0.0661068326944,0.0352973224765,0.0220375406169,0.000121747037063,0.0904580485377,191.047562452,16.0,12.9441449805,18.5833714554,71.7205070458,0.0006669164344,64.0021500801
UnivDorm_Christopher,0.0104027779521,0.00923670896635,0.00025552778162,0.0273170547956,0.00881654006804,0.00610780481019,6.29880544606e-05,0.0237528991635,406.12251951,16.0,2.58953770169,23.3040003446,53.8078722404,0.000719467687984,34.5806525097
