timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeCDT,TimeCST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2014-11-01 04:55:00,Clear,2014-11-01 09:55:00<br />,-3.0,,-,75.0,,1026.3,1.0,4:55 AM,,16.1,Calm,Calm,0,2014-11-01 04:55:00
2014-11-01 05:15:00,Clear,2014-11-01 10:15:00<br />,-3.0,,-,75.0,,1026.3,1.0,5:15 AM,,16.1,NNW,5.6,340,2014-11-01 05:15:00
2014-11-01 05:35:00,Clear,2014-11-01 10:35:00<br />,-3.0,,-,70.0,,1026.6,2.0,5:35 AM,,16.1,NNW,7.4,330,2014-11-01 05:35:00
2014-11-01 05:55:00,Clear,2014-11-01 10:55:00<br />,-3.0,,-,70.0,,1027.0,2.0,5:55 AM,,16.1,NNW,11.1,340,2014-11-01 05:55:00
2014-11-01 06:15:00,Clear,2014-11-01 11:15:00<br />,-3.0,,-,70.0,,1027.0,2.0,6:15 AM,,16.1,NNW,11.1,340,2014-11-01 06:15:00
2014-11-01 06:35:00,Clear,2014-11-01 11:35:00<br />,-3.0,,-,70.0,,1027.3,2.0,6:35 AM,,16.1,North,11.1,350,2014-11-01 06:35:00
2014-11-01 06:55:00,Clear,2014-11-01 11:55:00<br />,-3.0,,-,75.0,,1027.3,1.0,6:55 AM,,16.1,North,9.3,350,2014-11-01 06:55:00
2014-11-01 07:15:00,Clear,2014-11-01 12:15:00<br />,-3.0,,-,75.0,,1027.7,1.0,7:15 AM,,16.1,North,13.0,360,2014-11-01 07:15:00
2014-11-01 07:35:00,Clear,2014-11-01 12:35:00<br />,-2.0,,-,81.0,,1027.7,1.0,7:35 AM,,16.1,North,13.0,350,2014-11-01 07:35:00
2014-11-01 07:55:00,Clear,2014-11-01 12:55:00<br />,-2.0,,-,75.0,,1028.0,2.0,7:55 AM,,16.1,North,11.1,350,2014-11-01 07:55:00
2014-11-01 08:15:00,Clear,2014-11-01 13:15:00<br />,-2.0,,-,70.0,,1028.0,3.0,8:15 AM,,16.1,North,13.0,350,2014-11-01 08:15:00
2014-11-01 08:35:00,Clear,2014-11-01 13:35:00<br />,-2.0,,-,65.0,,1028.3,4.0,8:35 AM,,14.5,North,20.4,10,2014-11-01 08:35:00
2014-11-01 08:55:00,Clear,2014-11-01 13:55:00<br />,-2.0,,31.5,65.0,,1028.7,4.0,8:55 AM,,16.1,North,25.9,10,2014-11-01 08:55:00
2014-11-01 09:15:00,Clear,2014-11-01 14:15:00<br />,-2.0,,29.6,61.0,,1028.7,5.0,9:15 AM,,16.1,NNE,20.4,20,2014-11-01 09:15:00
2014-11-01 09:35:00,Clear,2014-11-01 14:35:00<br />,-3.0,,31.5,53.0,,1028.7,6.0,9:35 AM,,16.1,NNE,18.5,20,2014-11-01 09:35:00
2014-11-01 09:55:00,Clear,2014-11-01 14:55:00<br />,-3.0,,31.5,49.0,,1028.7,7.0,9:55 AM,,16.1,North,18.5,360,2014-11-01 09:55:00
2014-11-01 10:15:00,Clear,2014-11-01 15:15:00<br />,-3.0,,33.3,49.0,,1029.0,7.0,10:15 AM,,16.1,North,22.2,10,2014-11-01 10:15:00
2014-11-01 10:35:00,Clear,2014-11-01 15:35:00<br />,-3.0,,-,49.0,,1029.0,7.0,10:35 AM,,16.1,North,18.5,350,2014-11-01 10:35:00
2014-11-01 10:55:00,Clear,2014-11-01 15:55:00<br />,-3.0,,-,46.0,,1028.7,8.0,10:55 AM,,16.1,North,14.8,350,2014-11-01 10:55:00
2014-11-01 11:15:00,Clear,2014-11-01 16:15:00<br />,-5.0,,25.9,37.0,,1028.7,9.0,11:15 AM,,16.1,North,20.4,350,2014-11-01 11:15:00
2014-11-01 11:35:00,Clear,2014-11-01 16:35:00<br />,-5.0,,-,37.0,,1028.7,9.0,11:35 AM,,16.1,North,14.8,350,2014-11-01 11:35:00
2014-11-01 11:55:00,Clear,2014-11-01 16:55:00<br />,-5.0,,27.8,35.0,,1028.3,10.0,11:55 AM,,16.1,North,18.5,360,2014-11-01 11:55:00
2014-11-01 12:15:00,Clear,2014-11-01 17:15:00<br />,-5.0,,-,35.0,,1028.3,10.0,12:15 PM,,16.1,NNW,16.7,340,2014-11-01 12:15:00
2014-11-01 12:55:00,Clear,2014-11-01 17:55:00<br />,-5.0,,-,33.0,,1027.7,11.0,12:55 PM,,16.1,NNW,20.4,330,2014-11-01 12:55:00
2014-11-01 13:15:00,Clear,2014-11-01 18:15:00<br />,-5.0,,-,30.0,,1027.3,12.0,1:15 PM,,16.1,North,16.7,350,2014-11-01 13:15:00
2014-11-01 13:35:00,Clear,2014-11-01 18:35:00<br />,-5.0,,-,30.0,,1027.0,12.0,1:35 PM,,16.1,NNW,13.0,330,2014-11-01 13:35:00
2014-11-01 13:55:00,Clear,2014-11-01 18:55:00<br />,-5.0,,-,30.0,,1026.6,12.0,1:55 PM,,16.1,NW,14.8,320,2014-11-01 13:55:00
2014-11-01 14:15:00,Clear,2014-11-01 19:15:00<br />,-5.0,,29.6,29.0,,1026.3,13.0,2:15 PM,,16.1,NW,16.7,320,2014-11-01 14:15:00
2014-11-01 14:35:00,Clear,2014-11-01 19:35:00<br />,-5.0,,25.9,29.0,,1026.3,13.0,2:35 PM,,16.1,NW,18.5,320,2014-11-01 14:35:00
2014-11-01 14:55:00,Clear,2014-11-01 19:55:00<br />,-5.0,,-,29.0,,1026.3,13.0,2:55 PM,,16.1,North,13.0,10,2014-11-01 14:55:00
2014-11-01 15:15:00,Clear,2014-11-01 20:15:00<br />,-5.0,,25.9,27.0,,1026.3,14.0,3:15 PM,,16.1,North,18.5,360,2014-11-01 15:15:00
2014-11-01 15:35:00,Clear,2014-11-01 20:35:00<br />,-3.0,,-,31.0,,1026.0,14.0,3:35 PM,,16.1,NW,18.5,320,2014-11-01 15:35:00
2014-11-01 15:55:00,Clear,2014-11-01 20:55:00<br />,-3.0,,-,33.0,,1026.0,13.0,3:55 PM,,14.5,NW,16.7,310,2014-11-01 15:55:00
2014-11-01 16:15:00,Clear,2014-11-01 21:15:00<br />,-4.0,,-,31.0,,1026.0,13.0,4:15 PM,,16.1,NNW,14.8,340,2014-11-01 16:15:00
2014-11-01 16:35:00,Clear,2014-11-01 21:35:00<br />,-4.0,,-,31.0,,1026.0,13.0,4:35 PM,,16.1,NNW,13.0,330,2014-11-01 16:35:00
2014-11-01 16:55:00,Clear,2014-11-01 21:55:00<br />,-3.0,,-,33.0,,1026.3,13.0,4:55 PM,,16.1,NNW,16.7,330,2014-11-01 16:55:00
2014-11-01 17:15:00,Clear,2014-11-01 22:15:00<br />,-4.0,,-,31.0,,1026.3,13.0,5:15 PM,,16.1,NW,14.8,320,2014-11-01 17:15:00
2014-11-01 17:35:00,Clear,2014-11-01 22:35:00<br />,-4.0,,-,33.0,,1026.6,12.0,5:35 PM,,16.1,NNW,11.1,330,2014-11-01 17:35:00
2014-11-01 17:55:00,Clear,2014-11-01 22:55:00<br />,-3.0,,-,35.0,,1027.0,12.0,5:55 PM,,16.1,NW,13.0,320,2014-11-01 17:55:00
2014-11-01 18:15:00,Clear,2014-11-01 23:15:00<br />,-3.0,,-,38.0,,1027.3,11.0,6:15 PM,,16.1,NW,9.3,320,2014-11-01 18:15:00
2014-11-01 18:35:00,Clear,2014-11-01 23:35:00<br />,-2.0,,-,46.0,,1027.3,9.0,6:35 PM,,16.1,Calm,Calm,0,2014-11-01 18:35:00
2014-11-01 18:55:00,Clear,2014-11-01 23:55:00<br />,-2.0,,-,46.0,,1027.7,9.0,6:55 PM,,16.1,NW,5.6,320,2014-11-01 18:55:00
2014-11-01 19:15:00,Clear,2014-11-02 00:15:00<br />,-1.0,,-,53.0,,1027.7,8.0,7:15 PM,,16.1,Calm,Calm,0,2014-11-01 19:15:00
2014-11-01 19:35:00,Clear,2014-11-02 00:35:00<br />,-1.0,,-,53.0,,1028.0,8.0,7:35 PM,,16.1,NNW,7.4,330,2014-11-01 19:35:00
2014-11-01 19:55:00,Clear,2014-11-02 00:55:00<br />,-1.0,,-,57.0,,1028.0,7.0,7:55 PM,,16.1,NNW,7.4,330,2014-11-01 19:55:00
2014-11-01 20:15:00,Clear,2014-11-02 01:15:00<br />,-1.0,,-,57.0,,1028.3,7.0,8:15 PM,,16.1,NNW,5.6,340,2014-11-01 20:15:00
2014-11-01 20:35:00,Clear,2014-11-02 01:35:00<br />,-1.0,,-,61.0,,1028.3,6.0,8:35 PM,,16.1,North,5.6,350,2014-11-01 20:35:00
2014-11-01 20:55:00,Clear,2014-11-02 01:55:00<br />,-1.0,,-,65.0,,1028.3,5.0,8:55 PM,,16.1,North,7.4,350,2014-11-01 20:55:00
2014-11-01 21:15:00,Clear,2014-11-02 02:15:00<br />,-1.0,,-,61.0,,1028.7,6.0,9:15 PM,,16.1,Calm,Calm,0,2014-11-01 21:15:00
2014-11-01 21:35:00,Clear,2014-11-02 02:35:00<br />,-1.0,,-,65.0,,1029.0,5.0,9:35 PM,,16.1,Calm,Calm,0,2014-11-01 21:35:00
2014-11-01 21:55:00,Clear,2014-11-02 02:55:00<br />,-1.0,,-,70.0,,1029.3,4.0,9:55 PM,,16.1,Calm,Calm,0,2014-11-01 21:55:00
2014-11-01 22:15:00,Clear,2014-11-02 03:15:00<br />,-1.0,,-,75.0,,1029.3,3.0,10:15 PM,,16.1,Calm,Calm,0,2014-11-01 22:15:00
2014-11-01 22:35:00,Clear,2014-11-02 03:35:00<br />,-1.0,,-,75.0,,1029.3,3.0,10:35 PM,,16.1,Calm,Calm,0,2014-11-01 22:35:00
2014-11-01 22:55:00,Clear,2014-11-02 03:55:00<br />,-1.0,,-,75.0,,1029.3,3.0,10:55 PM,,16.1,Calm,Calm,0,2014-11-01 22:55:00
2014-11-01 23:15:00,Clear,2014-11-02 04:15:00<br />,0.0,,-,87.0,,1029.3,2.0,11:15 PM,,16.1,Calm,Calm,0,2014-11-01 23:15:00
2014-11-01 23:35:00,Clear,2014-11-02 04:35:00<br />,-1.0,,-,81.0,,1029.3,2.0,11:35 PM,,16.1,Calm,Calm,0,2014-11-01 23:35:00
2014-11-01 23:55:00,Clear,2014-11-02 04:55:00<br />,0.0,,-,93.0,,1029.0,1.0,11:55 PM,,16.1,Calm,Calm,0,2014-11-01 23:55:00
2014-11-02 00:15:00,Clear,2014-11-02 05:15:00<br />,0.0,,-,93.0,,1029.0,1.0,,12:15 AM,16.1,Calm,Calm,0,2014-11-02 00:15:00
2014-11-02 00:35:00,Clear,2014-11-02 05:35:00<br />,0.0,,-,93.0,,1029.0,1.0,,12:35 AM,16.1,Calm,Calm,0,2014-11-02 00:35:00
2014-11-02 00:55:00,Clear,2014-11-02 05:55:00<br />,0.0,,-,93.0,,1029.0,1.0,,12:55 AM,16.1,Calm,Calm,0,2014-11-02 00:55:00
2014-11-02 01:15:00,Clear,2014-11-02 06:15:00<br />,0.0,,-,93.0,,1029.0,1.0,,1:15 AM,16.1,Calm,Calm,0,2014-11-02 01:15:00
2014-11-02 01:35:00,Clear,2014-11-02 06:35:00<br />,0.0,,-,100.0,,1029.0,0.0,,1:35 AM,16.1,Calm,Calm,0,2014-11-02 01:35:00
2014-11-02 01:55:00,Clear,2014-11-02 06:55:00<br />,0.0,,-,100.0,,1029.0,0.0,,1:55 AM,16.1,Calm,Calm,0,2014-11-02 01:55:00
2014-11-02 01:15:00,Clear,2014-11-02 07:15:00<br />,-1.0,,-,93.0,,1028.7,0.0,,1:15 AM,16.1,Calm,Calm,0,2014-11-02 01:15:00
2014-11-02 01:35:00,Clear,2014-11-02 07:35:00<br />,-1.0,,-,93.0,,1029.0,0.0,,1:35 AM,16.1,Calm,Calm,0,2014-11-02 01:35:00
2014-11-02 01:55:00,Clear,2014-11-02 07:55:00<br />,-1.0,,-,93.0,,1029.0,0.0,,1:55 AM,16.1,Calm,Calm,0,2014-11-02 01:55:00
2014-11-02 02:15:00,Clear,2014-11-02 08:15:00<br />,-1.0,,-,93.0,,1029.0,0.0,,2:15 AM,16.1,Calm,Calm,0,2014-11-02 02:15:00
2014-11-02 02:35:00,Clear,2014-11-02 08:35:00<br />,-1.0,,-,93.0,,1029.0,0.0,,2:35 AM,16.1,Calm,Calm,0,2014-11-02 02:35:00
2014-11-02 02:55:00,Clear,2014-11-02 08:55:00<br />,-1.0,,-,93.0,,1029.0,0.0,,2:55 AM,16.1,Calm,Calm,0,2014-11-02 02:55:00
2014-11-02 03:15:00,Clear,2014-11-02 09:15:00<br />,-1.0,,-,93.0,,1029.0,0.0,,3:15 AM,16.1,Calm,Calm,0,2014-11-02 03:15:00
2014-11-02 03:35:00,Clear,2014-11-02 09:35:00<br />,-1.0,,-,93.0,,1029.0,0.0,,3:35 AM,16.1,Calm,Calm,0,2014-11-02 03:35:00
2014-11-02 03:55:00,Clear,2014-11-02 09:55:00<br />,-1.0,,-,93.0,,1029.0,0.0,,3:55 AM,16.1,Calm,Calm,0,2014-11-02 03:55:00
2014-11-02 04:15:00,Clear,2014-11-02 10:15:00<br />,-1.0,,-,93.0,,1029.0,0.0,,4:15 AM,16.1,Calm,Calm,0,2014-11-02 04:15:00
2014-11-02 04:35:00,Clear,2014-11-02 10:35:00<br />,-1.0,,-,93.0,,1029.3,0.0,,4:35 AM,16.1,Calm,Calm,0,2014-11-02 04:35:00
2014-11-02 04:55:00,Clear,2014-11-02 10:55:00<br />,0.0,,-,100.0,,1029.7,0.0,,4:55 AM,16.1,Calm,Calm,0,2014-11-02 04:55:00
2014-11-02 05:15:00,Clear,2014-11-02 11:15:00<br />,0.0,,-,93.0,,1029.3,1.0,,5:15 AM,16.1,Calm,Calm,0,2014-11-02 05:15:00
2014-11-02 05:35:00,Clear,2014-11-02 11:35:00<br />,0.0,,-,93.0,,1029.7,1.0,,5:35 AM,16.1,Calm,Calm,0,2014-11-02 05:35:00
2014-11-02 05:55:00,Clear,2014-11-02 11:55:00<br />,-1.0,,-,93.0,,1029.7,0.0,,5:55 AM,16.1,Calm,Calm,0,2014-11-02 05:55:00
2014-11-02 06:15:00,Clear,2014-11-02 12:15:00<br />,-1.0,,-,93.0,,1030.0,0.0,,6:15 AM,16.1,Calm,Calm,0,2014-11-02 06:15:00
2014-11-02 06:35:00,Clear,2014-11-02 12:35:00<br />,0.0,,-,100.0,,1030.0,0.0,,6:35 AM,16.1,Calm,Calm,0,2014-11-02 06:35:00
2014-11-02 06:55:00,Clear,2014-11-02 12:55:00<br />,0.0,,-,100.0,,1030.0,0.0,,6:55 AM,16.1,Calm,Calm,0,2014-11-02 06:55:00
2014-11-02 07:15:00,Clear,2014-11-02 13:15:00<br />,0.0,,-,87.0,,1030.4,2.0,,7:15 AM,16.1,Calm,Calm,0,2014-11-02 07:15:00
2014-11-02 07:35:00,Clear,2014-11-02 13:35:00<br />,0.0,,-,81.0,,1031.0,3.0,,7:35 AM,16.1,Calm,Calm,0,2014-11-02 07:35:00
2014-11-02 07:55:00,Clear,2014-11-02 13:55:00<br />,0.0,,-,70.0,,1031.0,5.0,,7:55 AM,16.1,ENE,7.4,70,2014-11-02 07:55:00
2014-11-02 08:15:00,Clear,2014-11-02 14:15:00<br />,0.0,,-,66.0,,1031.4,6.0,,8:15 AM,16.1,ENE,11.1,70,2014-11-02 08:15:00
2014-11-02 08:35:00,Clear,2014-11-02 14:35:00<br />,0.0,,-,61.0,,1031.7,7.0,,8:35 AM,16.1,East,11.1,80,2014-11-02 08:35:00
2014-11-02 08:55:00,Clear,2014-11-02 14:55:00<br />,1.0,,-,62.0,,1032.1,8.0,,8:55 AM,16.1,NE,7.4,50,2014-11-02 08:55:00
2014-11-02 09:15:00,Clear,2014-11-02 15:15:00<br />,0.0,,-,54.0,,1032.1,9.0,,9:15 AM,16.1,ENE,5.6,70,2014-11-02 09:15:00
2014-11-02 09:35:00,Clear,2014-11-02 15:35:00<br />,0.0,,-,54.0,,1032.1,9.0,,9:35 AM,16.1,Calm,Calm,0,2014-11-02 09:35:00
2014-11-02 09:55:00,Clear,2014-11-02 15:55:00<br />,1.0,,-,50.0,,1032.1,11.0,,9:55 AM,16.1,East,7.4,80,2014-11-02 09:55:00
2014-11-02 10:15:00,Clear,2014-11-02 16:15:00<br />,0.0,,-,44.0,,1032.1,12.0,,10:15 AM,14.5,NNE,7.4,30,2014-11-02 10:15:00
2014-11-02 10:35:00,Clear,2014-11-02 16:35:00<br />,0.0,,-,44.0,,1031.7,12.0,,10:35 AM,16.1,ENE,9.3,60,2014-11-02 10:35:00
2014-11-02 10:55:00,Clear,2014-11-02 16:55:00<br />,0.0,,-,41.0,,1031.0,13.0,,10:55 AM,16.1,Calm,Calm,0,2014-11-02 10:55:00
2014-11-02 11:15:00,Clear,2014-11-02 17:15:00<br />,0.0,,-,41.0,,1031.0,13.0,,11:15 AM,16.1,NNE,11.1,20,2014-11-02 11:15:00
2014-11-02 11:35:00,Clear,2014-11-02 17:35:00<br />,0.0,,-,38.0,,1030.7,14.0,,11:35 AM,16.1,ESE,5.6,110,2014-11-02 11:35:00
2014-11-02 11:55:00,Clear,2014-11-02 17:55:00<br />,-1.0,,-,34.0,,1030.0,15.0,,11:55 AM,16.1,ESE,11.1,110,2014-11-02 11:55:00
2014-11-02 12:15:00,Clear,2014-11-02 18:15:00<br />,-1.0,,-,31.0,,1029.7,16.0,,12:15 PM,16.1,ENE,7.4,70,2014-11-02 12:15:00
2014-11-02 12:35:00,Clear,2014-11-02 18:35:00<br />,0.0,,-,34.0,,1029.0,16.0,,12:35 PM,16.1,NNE,9.3,20,2014-11-02 12:35:00
2014-11-02 12:55:00,Clear,2014-11-02 18:55:00<br />,-1.0,,-,30.0,,1029.0,17.0,,12:55 PM,16.1,NE,7.4,50,2014-11-02 12:55:00
2014-11-02 13:15:00,Clear,2014-11-02 19:15:00<br />,0.0,,-,32.0,,1028.7,17.0,,1:15 PM,12.9,Calm,Calm,0,2014-11-02 13:15:00
2014-11-02 13:35:00,Clear,2014-11-02 19:35:00<br />,0.0,,-,32.0,,1028.3,17.0,,1:35 PM,16.1,North,9.3,360,2014-11-02 13:35:00
2014-11-02 13:55:00,Clear,2014-11-02 19:55:00<br />,-1.0,,-,28.0,,1028.0,18.0,,1:55 PM,16.1,NNW,11.1,340,2014-11-02 13:55:00
2014-11-02 14:15:00,Clear,2014-11-02 20:15:00<br />,-2.0,,-,26.0,,1027.7,18.0,,2:15 PM,14.5,East,9.3,90,2014-11-02 14:15:00
2014-11-02 14:35:00,Clear,2014-11-02 20:35:00<br />,-3.0,,-,24.0,,1027.7,18.0,,2:35 PM,16.1,ENE,7.4,60,2014-11-02 14:35:00
2014-11-02 14:55:00,Clear,2014-11-02 20:55:00<br />,-2.0,,-,26.0,,1027.7,18.0,,2:55 PM,16.1,Calm,Calm,0,2014-11-02 14:55:00
2014-11-02 15:15:00,Clear,2014-11-02 21:15:00<br />,-2.0,,-,26.0,,1027.7,18.0,,3:15 PM,16.1,North,5.6,360,2014-11-02 15:15:00
2014-11-02 15:35:00,Clear,2014-11-02 21:35:00<br />,-2.0,,-,26.0,,1027.7,18.0,,3:35 PM,16.1,Calm,Calm,0,2014-11-02 15:35:00
2014-11-02 15:55:00,Clear,2014-11-02 21:55:00<br />,-2.0,,-,26.0,,1027.7,18.0,,3:55 PM,16.1,Calm,Calm,0,2014-11-02 15:55:00
2014-11-02 16:15:00,Clear,2014-11-02 22:15:00<br />,-2.0,,-,27.0,,1027.3,17.0,,4:15 PM,16.1,Calm,Calm,0,2014-11-02 16:15:00
2014-11-02 16:35:00,Clear,2014-11-02 22:35:00<br />,-1.0,,-,30.0,,1027.3,17.0,,4:35 PM,16.1,Calm,Calm,0,2014-11-02 16:35:00
2014-11-02 16:55:00,Clear,2014-11-02 22:55:00<br />,0.0,,-,34.0,,1027.7,16.0,,4:55 PM,16.1,Calm,Calm,0,2014-11-02 16:55:00
2014-11-02 17:15:00,Clear,2014-11-02 23:15:00<br />,0.0,,-,41.0,,1027.7,13.0,,5:15 PM,16.1,Calm,Calm,0,2014-11-02 17:15:00
2014-11-02 17:35:00,Clear,2014-11-02 23:35:00<br />,1.0,,-,47.0,,1027.7,12.0,,5:35 PM,16.1,Calm,Calm,0,2014-11-02 17:35:00
2014-11-02 17:55:00,Clear,2014-11-02 23:55:00<br />,1.0,,-,54.0,,1027.7,10.0,,5:55 PM,16.1,Calm,Calm,0,2014-11-02 17:55:00
2014-11-02 18:15:00,Clear,2014-11-03 00:15:00<br />,2.0,,-,62.0,,1027.7,9.0,,6:15 PM,16.1,Calm,Calm,0,2014-11-02 18:15:00
2014-11-02 18:35:00,Clear,2014-11-03 00:35:00<br />,2.0,,-,66.0,,1027.7,8.0,,6:35 PM,16.1,Calm,Calm,0,2014-11-02 18:35:00
2014-11-02 18:55:00,Clear,2014-11-03 00:55:00<br />,2.0,,-,66.0,,1028.0,8.0,,6:55 PM,16.1,Calm,Calm,0,2014-11-02 18:55:00
2014-11-02 19:15:00,Clear,2014-11-03 01:15:00<br />,2.0,,-,71.0,,1028.0,7.0,,7:15 PM,16.1,Calm,Calm,0,2014-11-02 19:15:00
2014-11-02 19:35:00,Clear,2014-11-03 01:35:00<br />,2.0,,-,71.0,,1028.3,7.0,,7:35 PM,16.1,Calm,Calm,0,2014-11-02 19:35:00
2014-11-02 19:55:00,Clear,2014-11-03 01:55:00<br />,2.0,,-,71.0,,1028.3,7.0,,7:55 PM,16.1,Calm,Calm,0,2014-11-02 19:55:00
2014-11-02 20:15:00,Clear,2014-11-03 02:15:00<br />,1.0,,-,70.0,,1028.3,6.0,,8:15 PM,16.1,Calm,Calm,0,2014-11-02 20:15:00
2014-11-02 20:35:00,Clear,2014-11-03 02:35:00<br />,2.0,,-,76.0,,1028.3,6.0,,8:35 PM,16.1,Calm,Calm,0,2014-11-02 20:35:00
2014-11-02 20:55:00,Clear,2014-11-03 02:55:00<br />,2.0,,-,76.0,,1028.3,6.0,,8:55 PM,16.1,Calm,Calm,0,2014-11-02 20:55:00
2014-11-02 21:15:00,Clear,2014-11-03 03:15:00<br />,2.0,,-,81.0,,1028.3,5.0,,9:15 PM,16.1,Calm,Calm,0,2014-11-02 21:15:00
2014-11-02 21:35:00,Clear,2014-11-03 03:35:00<br />,2.0,,-,81.0,,1028.3,5.0,,9:35 PM,16.1,Calm,Calm,0,2014-11-02 21:35:00
2014-11-02 21:55:00,Clear,2014-11-03 03:55:00<br />,1.0,,-,76.0,,1028.0,5.0,,9:55 PM,16.1,Calm,Calm,0,2014-11-02 21:55:00
2014-11-02 22:15:00,Clear,2014-11-03 04:15:00<br />,2.0,,-,81.0,,1028.0,5.0,,10:15 PM,16.1,Calm,Calm,0,2014-11-02 22:15:00
2014-11-02 22:35:00,Clear,2014-11-03 04:35:00<br />,2.0,,-,87.0,,1028.0,4.0,,10:35 PM,16.1,Calm,Calm,0,2014-11-02 22:35:00
2014-11-02 22:55:00,Clear,2014-11-03 04:55:00<br />,2.0,,-,87.0,,1027.7,4.0,,10:55 PM,16.1,Calm,Calm,0,2014-11-02 22:55:00
2014-11-03 00:15:00,Clear,2014-11-03 06:15:00<br />,2.0,,-,81.0,,1027.3,5.0,,12:15 AM,16.1,Calm,Calm,0,2014-11-03 00:15:00
2014-11-03 00:35:00,Clear,2014-11-03 06:35:00<br />,2.0,,-,81.0,,1027.3,5.0,,12:35 AM,16.1,Calm,Calm,0,2014-11-03 00:35:00
2014-11-03 00:55:00,Clear,2014-11-03 06:55:00<br />,2.0,,-,81.0,,1027.3,5.0,,12:55 AM,16.1,Calm,Calm,0,2014-11-03 00:55:00
2014-11-03 01:15:00,Clear,2014-11-03 07:15:00<br />,2.0,,-,81.0,,1027.3,5.0,,1:15 AM,16.1,Calm,Calm,0,2014-11-03 01:15:00
2014-11-03 01:35:00,Clear,2014-11-03 07:35:00<br />,2.0,,-,81.0,,1027.3,5.0,,1:35 AM,16.1,Calm,Calm,0,2014-11-03 01:35:00
2014-11-03 01:55:00,Clear,2014-11-03 07:55:00<br />,2.0,,-,81.0,,1027.3,5.0,,1:55 AM,16.1,Calm,Calm,0,2014-11-03 01:55:00
2014-11-03 02:15:00,Clear,2014-11-03 08:15:00<br />,2.0,,-,81.0,,1027.3,5.0,,2:15 AM,16.1,Calm,Calm,0,2014-11-03 02:15:00
2014-11-03 02:35:00,Clear,2014-11-03 08:35:00<br />,2.0,,-,87.0,,1027.3,4.0,,2:35 AM,16.1,Calm,Calm,0,2014-11-03 02:35:00
2014-11-03 02:55:00,Clear,2014-11-03 08:55:00<br />,2.0,,-,87.0,,1027.3,4.0,,2:55 AM,16.1,Calm,Calm,0,2014-11-03 02:55:00
2014-11-03 03:15:00,Clear,2014-11-03 09:15:00<br />,2.0,,-,87.0,,1027.3,4.0,,3:15 AM,16.1,Calm,Calm,0,2014-11-03 03:15:00
2014-11-03 03:35:00,Clear,2014-11-03 09:35:00<br />,2.0,,-,87.0,,1027.3,4.0,,3:35 AM,16.1,Calm,Calm,0,2014-11-03 03:35:00
