timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimePDT,TimePST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-01-04 00:53:00,Mostly Cloudy,2012-01-04 08:53:00<br />,4.4,,-,71,,1021.8,9.4,,12:53 AM,16.1,SSE,11.1,160,2012-01-04 00:53:00
2012-01-04 01:53:00,Partly Cloudy,2012-01-04 09:53:00<br />,3.9,,-,66,,1021.3,10.0,,1:53 AM,16.1,SSE,24.1,150,2012-01-04 01:53:00
2012-01-04 02:53:00,Overcast,2012-01-04 10:53:00<br />,3.9,,-,69,,1021.3,9.4,,2:53 AM,16.1,SSE,14.8,150,2012-01-04 02:53:00
2012-01-04 03:53:00,Mostly Cloudy,2012-01-04 11:53:00<br />,3.3,,-,63,,1020.0,10.0,,3:53 AM,16.1,SSE,25.9,160,2012-01-04 03:53:00
2012-01-04 04:53:00,Clear,2012-01-04 12:53:00<br />,2.8,,-,61,,1019.3,10.0,,4:53 AM,16.1,SSE,25.9,160,2012-01-04 04:53:00
2012-01-04 05:53:00,Overcast,2012-01-04 13:53:00<br />,2.8,,40.7,59,,1018.6,10.6,,5:53 AM,16.1,SSE,31.5,160,2012-01-04 05:53:00
2012-01-04 06:53:00,Overcast,2012-01-04 14:53:00<br />,2.8,,-,61,,1019.2,10.0,,6:53 AM,16.1,South,16.7,170,2012-01-04 06:53:00
2012-01-04 07:53:00,Light Rain,2012-01-04 15:53:00<br />,4.0,Rain,-,66,,1018.5,10.0,,7:53 AM,16.1,South,22.2,180,2012-01-04 07:53:00
2012-01-04 08:53:00,Light Rain,2012-01-04 16:53:00<br />,5.6,Rain,-,74,0.02,1019.5,10.0,,8:53 AM,16.1,South,25.9,190,2012-01-04 08:53:00
2012-01-04 09:53:00,Light Rain,2012-01-04 17:53:00<br />,6.1,Rain,42.6,80,0.01,1019.9,9.4,,9:53 AM,16.1,South,33.3,190,2012-01-04 09:53:00
2012-01-04 10:53:00,Light Rain,2012-01-04 18:53:00<br />,6.1,Rain,50.0,80,0.03,1018.9,9.4,,10:53 AM,16.1,South,33.3,170,2012-01-04 10:53:00
2012-01-04 11:53:00,Light Rain,2012-01-04 19:53:00<br />,7.0,Rain,-,87,,1019.9,9.0,,11:53 AM,11.3,South,24.1,190,2012-01-04 11:53:00
2012-01-04 11:58:00,Light Rain,2012-01-04 19:58:00<br />,7.0,Rain,-,87,0.01,1019.5,9.0,,11:58 AM,9.7,South,22.2,180,2012-01-04 11:58:00
2012-01-04 12:30:00,Light Rain,2012-01-04 20:30:00<br />,7.0,Rain,42.6,87,0.07,1017.8,9.0,,12:30 PM,6.4,SSE,22.2,150,2012-01-04 12:30:00
2012-01-04 12:53:00,Light Rain,2012-01-04 20:53:00<br />,7.2,Rain,-,89,0.11,1019.1,8.9,,12:53 PM,8.0,South,16.7,170,2012-01-04 12:53:00
2012-01-04 13:53:00,Light Rain,2012-01-04 21:53:00<br />,7.2,Rain,-,86,0.04,1018.1,9.4,,1:53 PM,8.0,South,20.4,170,2012-01-04 13:53:00
2012-01-04 14:53:00,Light Rain,2012-01-04 22:53:00<br />,7.8,Rain,46.3,90,0.01,1017.4,9.4,,2:53 PM,16.1,SSE,31.5,160,2012-01-04 14:53:00
2012-01-04 15:53:00,Light Rain,2012-01-04 23:53:00<br />,7.8,Rain,48.2,86,0.02,1016.8,10.0,,3:53 PM,16.1,South,31.5,170,2012-01-04 15:53:00
2012-01-04 16:53:00,Overcast,2012-01-05 00:53:00<br />,8.3,,46.3,89,0.0,1015.5,10.0,,4:53 PM,16.1,South,29.6,170,2012-01-04 16:53:00
2012-01-04 16:55:00,Overcast,2012-01-05 00:55:00<br />,8.0,,46.3,87,,1015.1,10.0,,4:55 PM,16.1,South,29.6,170,2012-01-04 16:55:00
2012-01-04 17:53:00,Overcast,2012-01-05 01:53:00<br />,8.3,,55.6,86,0.0,1015.4,10.6,,5:53 PM,16.1,South,35.2,180,2012-01-04 17:53:00
2012-01-04 18:53:00,Light Rain,2012-01-05 02:53:00<br />,8.3,Rain,55.6,86,0.0,1015.4,10.6,,6:53 PM,16.1,South,40.7,180,2012-01-04 18:53:00
2012-01-04 18:57:00,Light Rain,2012-01-05 02:57:00<br />,8.0,Rain,55.6,82,0.0,1015.5,11.0,,6:57 PM,16.1,South,40.7,180,2012-01-04 18:57:00
2012-01-04 19:53:00,Light Rain,2012-01-05 03:53:00<br />,7.8,Rain,64.8,83,0.01,1016.9,10.6,,7:53 PM,16.1,South,44.4,190,2012-01-04 19:53:00
2012-01-04 20:53:00,Partly Cloudy,2012-01-05 04:53:00<br />,7.2,,48.2,83,0.0,1018.2,10.0,,8:53 PM,16.1,South,35.2,190,2012-01-04 20:53:00
2012-01-04 21:53:00,Clear,2012-01-05 05:53:00<br />,6.0,,53.7,82,,1019.2,9.0,,9:53 PM,16.1,SSW,35.2,200,2012-01-04 21:53:00
2012-01-04 22:53:00,Clear,2012-01-05 06:53:00<br />,6.1,,51.9,83,,1020.2,8.9,,10:53 PM,16.1,South,40.7,190,2012-01-04 22:53:00
2012-01-04 23:53:00,Light Rain,2012-01-05 07:53:00<br />,6.1,Rain,51.9,86,0.0,1020.5,8.3,,11:53 PM,16.1,South,31.5,190,2012-01-04 23:53:00
2012-01-05 00:53:00,Scattered Clouds,2012-01-05 08:53:00<br />,5.0,,46.3,80,0.0,1020.6,8.3,,12:53 AM,16.1,South,35.2,190,2012-01-05 00:53:00
2012-01-05 01:53:00,Partly Cloudy,2012-01-05 09:53:00<br />,4.4,,50.0,79,,1020.8,7.8,,1:53 AM,16.1,South,33.3,190,2012-01-05 01:53:00
2012-01-05 02:53:00,Partly Cloudy,2012-01-05 10:53:00<br />,3.9,,48.2,76,,1022.1,7.8,,2:53 AM,16.1,SSW,37.0,200,2012-01-05 02:53:00
2012-01-05 03:23:00,Overcast,2012-01-05 11:23:00<br />,4.0,,50.0,76,,1022.2,8.0,,3:23 AM,16.1,SSW,33.3,200,2012-01-05 03:23:00
2012-01-05 03:53:00,Overcast,2012-01-05 11:53:00<br />,4.4,,53.7,77,,1022.7,8.3,,3:53 AM,16.1,SSW,35.2,200,2012-01-05 03:53:00
2012-01-05 04:53:00,Clear,2012-01-05 12:53:00<br />,2.8,,-,74,,1022.5,7.2,,4:53 AM,16.1,SSW,33.3,200,2012-01-05 04:53:00
2012-01-05 05:53:00,Partly Cloudy,2012-01-05 13:53:00<br />,3.3,,44.4,79,,1023.5,6.7,,5:53 AM,16.1,SSW,20.4,210,2012-01-05 05:53:00
2012-01-05 06:53:00,Scattered Clouds,2012-01-05 14:53:00<br />,3.0,,-,81,,1023.6,6.0,,6:53 AM,16.1,SSW,22.2,200,2012-01-05 06:53:00
2012-01-05 07:53:00,Clear,2012-01-05 15:53:00<br />,1.7,,-,86,,1025.3,3.9,,7:53 AM,16.1,South,9.3,180,2012-01-05 07:53:00
2012-01-05 08:53:00,Scattered Clouds,2012-01-05 16:53:00<br />,2.0,,-,76,,1025.3,6.0,,8:53 AM,16.1,South,20.4,190,2012-01-05 08:53:00
2012-01-05 09:53:00,Mostly Cloudy,2012-01-05 17:53:00<br />,1.7,,-,71,,1026.5,6.7,,9:53 AM,16.1,South,27.8,190,2012-01-05 09:53:00
2012-01-05 10:53:00,Mostly Cloudy,2012-01-05 18:53:00<br />,2.2,,-,73,,1026.4,6.7,,10:53 AM,16.1,South,27.8,190,2012-01-05 10:53:00
2012-01-05 11:53:00,Scattered Clouds,2012-01-05 19:53:00<br />,2.8,,51.9,68,,1026.0,8.3,,11:53 AM,16.1,SSW,38.9,200,2012-01-05 11:53:00
2012-01-05 12:53:00,Scattered Clouds,2012-01-05 20:53:00<br />,2.2,,40.7,68,,1026.4,7.8,,12:53 PM,16.1,SSW,24.1,210,2012-01-05 12:53:00
2012-01-05 13:04:00,Mostly Cloudy,2012-01-05 21:04:00<br />,3.0,,50.0,71,,1026.0,8.0,,1:04 PM,16.1,SSW,29.6,210,2012-01-05 13:04:00
2012-01-05 13:53:00,Overcast,2012-01-05 21:53:00<br />,2.8,,37.0,74,,1026.8,7.2,,1:53 PM,16.1,SSW,20.4,200,2012-01-05 13:53:00
2012-01-05 14:53:00,Mostly Cloudy,2012-01-05 22:53:00<br />,2.8,,-,74,,1026.8,7.2,,2:53 PM,16.1,SSW,22.2,200,2012-01-05 14:53:00
2012-01-05 15:53:00,Mostly Cloudy,2012-01-05 23:53:00<br />,2.8,,-,74,,1027.3,7.2,,3:53 PM,16.1,SSW,9.3,200,2012-01-05 15:53:00
2012-01-05 16:53:00,Scattered Clouds,2012-01-06 00:53:00<br />,2.2,,-,82,,1027.4,5.0,,4:53 PM,16.1,South,7.4,180,2012-01-05 16:53:00
2012-01-05 17:53:00,Mostly Cloudy,2012-01-06 01:53:00<br />,2.2,,-,82,,1027.5,5.0,,5:53 PM,16.1,South,11.1,180,2012-01-05 17:53:00
2012-01-05 18:53:00,Partly Cloudy,2012-01-06 02:53:00<br />,2.2,,-,79,,1027.5,5.6,,6:53 PM,16.1,South,13.0,180,2012-01-05 18:53:00
2012-01-05 19:53:00,Scattered Clouds,2012-01-06 03:53:00<br />,1.7,,-,79,,1027.6,5.0,,7:53 PM,16.1,South,14.8,180,2012-01-05 19:53:00
2012-01-05 20:53:00,Clear,2012-01-06 04:53:00<br />,1.1,,-,82,,1027.6,3.9,,8:53 PM,16.1,Calm,Calm,0,2012-01-05 20:53:00
2012-01-05 21:39:00,Mostly Cloudy,2012-01-06 05:39:00<br />,2.0,,-,87,,1027.7,4.0,,9:39 PM,16.1,Calm,Calm,0,2012-01-05 21:39:00
2012-01-05 21:53:00,Overcast,2012-01-06 05:53:00<br />,1.7,,-,83,,1028.1,4.4,,9:53 PM,16.1,Calm,Calm,0,2012-01-05 21:53:00
2012-01-05 22:53:00,Overcast,2012-01-06 06:53:00<br />,1.1,,-,79,,1028.1,4.4,,10:53 PM,16.1,SSE,14.8,150,2012-01-05 22:53:00
2012-01-05 23:53:00,Overcast,2012-01-06 07:53:00<br />,1.0,,-,81,,1028.0,4.0,,11:53 PM,16.1,South,7.4,170,2012-01-05 23:53:00
2012-01-06 00:38:00,Overcast,2012-01-06 08:38:00<br />,2.0,,-,87,,1028.0,4.0,,12:38 AM,16.1,NNE,5.6,30,2012-01-06 00:38:00
2012-01-06 00:53:00,Overcast,2012-01-06 08:53:00<br />,1.7,,-,86,,1028.3,3.9,,12:53 AM,16.1,Calm,Calm,0,2012-01-06 00:53:00
2012-01-06 01:37:00,Overcast,2012-01-06 09:37:00<br />,1.0,,-,81,,1027.7,4.0,,1:37 AM,16.1,Calm,Calm,0,2012-01-06 01:37:00
2012-01-06 01:53:00,Overcast,2012-01-06 09:53:00<br />,1.1,,-,79,,1028.0,4.4,,1:53 AM,16.1,SSE,14.8,160,2012-01-06 01:53:00
2012-01-06 02:53:00,Overcast,2012-01-06 10:53:00<br />,-0.6,,-,70,,1027.8,4.4,,2:53 AM,16.1,SSE,14.8,160,2012-01-06 02:53:00
2012-01-06 03:53:00,Overcast,2012-01-06 11:53:00<br />,0.0,,-,73,,1027.6,4.4,,3:53 AM,16.1,Variable,7.4,0,2012-01-06 03:53:00
2012-01-06 04:53:00,Overcast,2012-01-06 12:53:00<br />,0.6,,-,79,,1027.5,3.9,,4:53 AM,16.1,Variable,5.6,0,2012-01-06 04:53:00
2012-01-06 05:53:00,Scattered Clouds,2012-01-06 13:53:00<br />,0.6,,-,79,,1027.0,3.9,,5:53 AM,16.1,SSE,9.3,150,2012-01-06 05:53:00
2012-01-06 06:53:00,Clear,2012-01-06 14:53:00<br />,0.0,,-,76,,1026.4,3.9,,6:53 AM,16.1,Variable,7.4,0,2012-01-06 06:53:00
2012-01-06 07:53:00,Overcast,2012-01-06 15:53:00<br />,0.0,,-,79,,1026.1,3.3,,7:53 AM,16.1,South,7.4,170,2012-01-06 07:53:00
2012-01-06 08:33:00,Mostly Cloudy,2012-01-06 16:33:00<br />,0.0,,-,81,,1025.6,3.0,,8:33 AM,16.1,South,11.1,170,2012-01-06 08:33:00
2012-01-06 08:53:00,Overcast,2012-01-06 16:53:00<br />,0.6,,-,83,,1026.2,3.3,,8:53 AM,16.1,SSE,9.3,160,2012-01-06 08:53:00
2012-01-06 09:40:00,Overcast,2012-01-06 17:40:00<br />,1.0,,-,81,,1026.0,4.0,,9:40 AM,16.1,South,9.3,170,2012-01-06 09:40:00
2012-01-06 09:53:00,Overcast,2012-01-06 17:53:00<br />,1.1,,-,82,,1026.5,3.9,,9:53 AM,16.1,South,11.1,170,2012-01-06 09:53:00
2012-01-06 10:53:00,Overcast,2012-01-06 18:53:00<br />,1.1,,-,79,,1026.3,4.4,,10:53 AM,16.1,South,11.1,180,2012-01-06 10:53:00
