timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeCDT,TimeCST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-01-01 17:53:00,Clear,2012-01-01 23:53:00<br />,-5.6,,-,39.0,,1024.0,7.8,,5:53 PM,16.1,NW,14.8,310,2012-01-01 17:53:00
2012-01-01 18:53:00,Clear,2012-01-02 00:53:00<br />,-5.6,,-,45.0,,1025.0,5.6,,6:53 PM,16.1,West,7.4,280,2012-01-01 18:53:00
2012-01-01 19:53:00,Mostly Cloudy,2012-01-02 01:53:00<br />,-6.1,,-,40.0,,1025.4,6.7,,7:53 PM,16.1,NW,16.7,310,2012-01-01 19:53:00
2012-01-01 20:53:00,Scattered Clouds,2012-01-02 02:53:00<br />,-8.9,,40.7,34.0,,1025.8,6.1,,8:53 PM,16.1,NW,27.8,310,2012-01-01 20:53:00
2012-01-01 21:53:00,Partly Cloudy,2012-01-02 03:53:00<br />,-10.0,,31.5,33.0,,1026.1,5.0,,9:53 PM,16.1,WNW,20.4,300,2012-01-01 21:53:00
2012-01-01 22:53:00,Clear,2012-01-02 04:53:00<br />,-10.0,,-,35.0,,1026.0,4.4,,10:53 PM,16.1,WNW,13.0,300,2012-01-01 22:53:00
2012-01-01 23:53:00,Clear,2012-01-02 05:53:00<br />,-10.0,,29.6,38.0,,1025.9,3.3,,11:53 PM,16.1,WNW,13.0,300,2012-01-01 23:53:00
2012-01-02 00:53:00,Clear,2012-01-02 06:53:00<br />,-10.0,,-,42.0,,1025.7,1.7,,12:53 AM,16.1,West,11.1,280,2012-01-02 00:53:00
2012-01-02 01:53:00,Clear,2012-01-02 07:53:00<br />,-10.6,,-,39.0,,1025.3,2.2,,1:53 AM,16.1,WNW,13.0,300,2012-01-02 01:53:00
2012-01-02 02:53:00,Clear,2012-01-02 08:53:00<br />,-10.0,,-,44.0,,1025.0,1.1,,2:53 AM,16.1,WNW,13.0,290,2012-01-02 02:53:00
2012-01-02 03:53:00,Clear,2012-01-02 09:53:00<br />,-10.0,,-,46.0,,1024.9,0.6,,3:53 AM,16.1,West,14.8,280,2012-01-02 03:53:00
2012-01-02 04:53:00,Clear,2012-01-02 10:53:00<br />,-8.9,,-,54.0,,1025.0,-0.6,,4:53 AM,16.1,West,9.3,280,2012-01-02 04:53:00
2012-01-02 05:53:00,Clear,2012-01-02 11:53:00<br />,-8.9,,-,52.0,,1024.7,0.0,,5:53 AM,16.1,WNW,16.7,290,2012-01-02 05:53:00
2012-01-02 06:53:00,Clear,2012-01-02 12:53:00<br />,-8.3,,-,59.0,,1024.7,-1.1,,6:53 AM,16.1,West,13.0,280,2012-01-02 06:53:00
2012-01-02 07:53:00,Partly Cloudy,2012-01-02 13:53:00<br />,-7.8,,-,59.0,,1024.8,-0.6,,7:53 AM,16.1,West,14.8,270,2012-01-02 07:53:00
2012-01-02 08:53:00,Mostly Cloudy,2012-01-02 14:53:00<br />,-9.4,,42.6,50.0,,1025.4,0.0,,8:53 AM,16.1,NW,22.2,310,2012-01-02 08:53:00
2012-01-02 09:53:00,Overcast,2012-01-02 15:53:00<br />,-10.0,,46.3,46.0,,1026.2,0.6,,9:53 AM,16.1,WNW,25.9,290,2012-01-02 09:53:00
2012-01-02 10:53:00,Overcast,2012-01-02 16:53:00<br />,-9.4,,35.2,48.0,,1026.1,0.6,,10:53 AM,16.1,WNW,20.4,290,2012-01-02 10:53:00
2012-01-02 11:53:00,Mostly Cloudy,2012-01-02 17:53:00<br />,-10.0,,38.9,46.0,0.0,1025.5,0.6,,11:53 AM,16.1,WNW,25.9,300,2012-01-02 11:53:00
2012-01-02 12:53:00,Overcast,2012-01-02 18:53:00<br />,-10.0,,42.6,44.0,0.0,1024.8,1.1,,12:53 PM,14.5,West,29.6,270,2012-01-02 12:53:00
2012-01-02 13:53:00,Overcast,2012-01-02 19:53:00<br />,-8.3,,29.6,54.0,0.0,1024.8,0.0,,1:53 PM,14.5,NW,13.0,320,2012-01-02 13:53:00
2012-01-02 14:12:00,Light Snow,2012-01-02 20:12:00<br />,-7.0,Snow,42.6,64.0,0.0,1024.6,-1.0,,2:12 PM,4.0,WNW,18.5,300,2012-01-02 14:12:00
2012-01-02 14:20:00,Overcast,2012-01-02 20:20:00<br />,-8.0,,31.5,60.0,0.0,1024.6,-1.0,,2:20 PM,14.5,NW,20.4,310,2012-01-02 14:20:00
2012-01-02 14:53:00,Overcast,2012-01-02 20:53:00<br />,-10.6,,42.6,47.0,0.0,1025.6,-0.6,,2:53 PM,16.1,NW,27.8,310,2012-01-02 14:53:00
2012-01-02 15:53:00,Light Snow,2012-01-02 21:53:00<br />,-10.0,Snow,37.0,51.0,0.0,1026.4,-1.1,,3:53 PM,12.9,NW,20.4,320,2012-01-02 15:53:00
2012-01-02 16:45:00,Light Snow,2012-01-02 22:45:00<br />,-7.0,Snow,42.6,69.0,0.0,1027.0,-2.0,,4:45 PM,3.2,NW,24.1,310,2012-01-02 16:45:00
2012-01-02 16:48:00,Light Snow,2012-01-02 22:48:00<br />,-6.0,Snow,42.6,80.0,0.0,1027.0,-3.0,,4:48 PM,2.0,NW,25.9,310,2012-01-02 16:48:00
2012-01-02 16:53:00,Light Snow,2012-01-02 22:53:00<br />,-5.6,Snow,42.6,84.0,0.0,1027.6,-3.3,,4:53 PM,1.2,NW,14.8,310,2012-01-02 16:53:00
2012-01-02 17:01:00,Snow,2012-01-02 23:01:00<br />,-5.0,Fog-Snow,-,86.0,0.0,1027.0,-3.0,,5:01 PM,0.8,NW,14.8,320,2012-01-02 17:01:00
2012-01-02 17:06:00,Light Snow,2012-01-02 23:06:00<br />,-7.0,Snow,35.2,74.0,0.0,1027.3,-3.0,,5:06 PM,1.6,NW,24.1,320,2012-01-02 17:06:00
2012-01-02 17:16:00,Overcast,2012-01-02 23:16:00<br />,-8.0,,31.5,69.0,0.0,1027.3,-3.0,,5:16 PM,14.5,NW,16.7,310,2012-01-02 17:16:00
2012-01-02 17:53:00,Overcast,2012-01-02 23:53:00<br />,-9.4,,35.2,61.0,0.0,1028.3,-2.8,,5:53 PM,16.1,NNW,13.0,330,2012-01-02 17:53:00
2012-01-02 18:53:00,Overcast,2012-01-03 00:53:00<br />,-11.1,,-,55.0,,1028.6,-3.3,,6:53 PM,16.1,NW,13.0,310,2012-01-02 18:53:00
2012-01-02 19:53:00,Overcast,2012-01-03 01:53:00<br />,-12.8,,-,49.0,,1028.9,-3.3,,7:53 PM,16.1,NNW,13.0,340,2012-01-02 19:53:00
2012-01-02 20:53:00,Mostly Cloudy,2012-01-03 02:53:00<br />,-12.8,,-,51.0,,1029.4,-3.9,,8:53 PM,16.1,NNW,14.8,330,2012-01-02 20:53:00
2012-01-02 21:53:00,Scattered Clouds,2012-01-03 03:53:00<br />,-12.2,,-,55.0,,1029.9,-4.4,,9:53 PM,16.1,NW,11.1,320,2012-01-02 21:53:00
2012-01-02 22:53:00,Partly Cloudy,2012-01-03 04:53:00<br />,-12.2,,-,58.0,,1030.2,-5.0,,10:53 PM,16.1,Variable,11.1,0,2012-01-02 22:53:00
2012-01-02 23:53:00,Clear,2012-01-03 05:53:00<br />,-11.7,,-,63.0,,1030.5,-5.6,,11:53 PM,16.1,NNW,13.0,330,2012-01-02 23:53:00
2012-01-03 00:53:00,Clear,2012-01-03 06:53:00<br />,-12.2,,-,60.0,,1030.9,-5.6,,12:53 AM,16.1,NNW,9.3,330,2012-01-03 00:53:00
2012-01-03 01:53:00,Overcast,2012-01-03 07:53:00<br />,-12.8,,-,55.0,,1031.5,-5.0,,1:53 AM,16.1,NW,9.3,320,2012-01-03 01:53:00
2012-01-03 02:53:00,Overcast,2012-01-03 08:53:00<br />,-12.2,,-,58.0,,1032.0,-5.0,,2:53 AM,16.1,NNW,7.4,330,2012-01-03 02:53:00
2012-01-03 03:53:00,Mostly Cloudy,2012-01-03 09:53:00<br />,-12.8,,-,58.0,,1032.2,-5.6,,3:53 AM,16.1,NW,11.1,320,2012-01-03 03:53:00
2012-01-03 04:53:00,Clear,2012-01-03 10:53:00<br />,-12.8,,-,60.0,,1032.4,-6.1,,4:53 AM,16.1,Variable,5.6,0,2012-01-03 04:53:00
2012-01-03 05:53:00,Clear,2012-01-03 11:53:00<br />,-12.8,,-,62.0,,1032.7,-6.7,,5:53 AM,16.1,SW,7.4,220,2012-01-03 05:53:00
2012-01-03 06:53:00,Clear,2012-01-03 12:53:00<br />,-12.8,,-,68.0,,1032.8,-7.8,,6:53 AM,16.1,West,7.4,260,2012-01-03 06:53:00
2012-01-03 08:53:00,Clear,2012-01-03 14:53:00<br />,-12.2,,-,55.0,,1034.6,-4.4,,8:53 AM,16.1,West,14.8,280,2012-01-03 08:53:00
2012-01-03 09:53:00,Clear,2012-01-03 15:53:00<br />,-11.7,,-,51.0,,1034.5,-2.8,,9:53 AM,16.1,West,18.5,280,2012-01-03 09:53:00
2012-01-03 10:53:00,Clear,2012-01-03 16:53:00<br />,-11.1,,-,51.0,,1033.4,-2.2,,10:53 AM,16.1,West,13.0,270,2012-01-03 10:53:00
2012-01-03 11:53:00,Clear,2012-01-03 17:53:00<br />,-11.1,,25.9,46.0,,1032.6,-0.6,,11:53 AM,16.1,West,16.7,270,2012-01-03 11:53:00
2012-01-03 12:53:00,Clear,2012-01-03 18:53:00<br />,-11.7,,-,40.0,,1031.6,0.6,,12:53 PM,16.1,Variable,9.3,0,2012-01-03 12:53:00
2012-01-03 13:53:00,Clear,2012-01-03 19:53:00<br />,-12.8,,-,35.0,,1030.9,1.1,,1:53 PM,16.1,WNW,11.1,290,2012-01-03 13:53:00
2012-01-03 14:53:00,Clear,2012-01-03 20:53:00<br />,-13.3,,-,34.0,,1030.4,1.1,,2:53 PM,16.1,Variable,5.6,0,2012-01-03 14:53:00
2012-01-03 15:53:00,Clear,2012-01-03 21:53:00<br />,-13.9,,-,34.0,,1030.3,0.6,,3:53 PM,16.1,WNW,9.3,290,2012-01-03 15:53:00
2012-01-03 16:53:00,Clear,2012-01-03 22:53:00<br />,-13.9,,-,35.0,,1030.1,0.0,,4:53 PM,16.1,WSW,5.6,240,2012-01-03 16:53:00
2012-01-03 17:53:00,Clear,2012-01-03 23:53:00<br />,-11.7,,-,45.0,,1030.0,-1.1,,5:53 PM,16.1,SSW,7.4,210,2012-01-03 17:53:00
2012-01-03 18:53:00,Clear,2012-01-04 00:53:00<br />,-11.7,,-,47.0,,1029.2,-1.7,,6:53 PM,16.1,SSW,7.4,210,2012-01-03 18:53:00
2012-01-03 19:53:00,Clear,2012-01-04 01:53:00<br />,-11.1,,-,51.0,,1029.0,-2.2,,7:53 PM,16.1,Calm,Calm,0,2012-01-03 19:53:00
2012-01-03 20:53:00,Clear,2012-01-04 02:53:00<br />,-11.1,,-,55.0,,1028.1,-3.3,,8:53 PM,16.1,SSE,7.4,160,2012-01-03 20:53:00
2012-01-03 21:53:00,Clear,2012-01-04 03:53:00<br />,-11.1,,-,58.0,,1027.9,-3.9,,9:53 PM,16.1,SSE,7.4,160,2012-01-03 21:53:00
2012-01-03 22:53:00,Clear,2012-01-04 04:53:00<br />,-11.7,,-,53.0,,1027.1,-3.3,,10:53 PM,16.1,South,7.4,180,2012-01-03 22:53:00
2012-01-03 23:53:00,Clear,2012-01-04 05:53:00<br />,-11.7,,-,53.0,,1027.3,-3.3,,11:53 PM,16.1,SW,5.6,220,2012-01-03 23:53:00
2012-01-04 00:53:00,Clear,2012-01-04 06:53:00<br />,-10.6,,-,62.0,,1026.7,-4.4,,12:53 AM,16.1,South,9.3,190,2012-01-04 00:53:00
2012-01-04 01:53:00,Clear,2012-01-04 07:53:00<br />,-10.6,,-,56.0,,1026.3,-2.8,,1:53 AM,16.1,SSW,13.0,200,2012-01-04 01:53:00
2012-01-04 02:53:00,Clear,2012-01-04 08:53:00<br />,-10.6,,-,56.0,,1026.0,-2.8,,2:53 AM,16.1,South,11.1,190,2012-01-04 02:53:00
2012-01-04 03:53:00,Clear,2012-01-04 09:53:00<br />,-11.1,,-,51.0,,1025.5,-2.2,,3:53 AM,16.1,South,11.1,180,2012-01-04 03:53:00
2012-01-04 04:53:00,Clear,2012-01-04 10:53:00<br />,-11.1,,-,51.0,,1024.9,-2.2,,4:53 AM,16.1,South,14.8,180,2012-01-04 04:53:00
2012-01-04 05:53:00,Clear,2012-01-04 11:53:00<br />,-10.6,,-,56.0,,1024.9,-2.8,,5:53 AM,16.1,South,11.1,190,2012-01-04 05:53:00
2012-01-04 06:53:00,Clear,2012-01-04 12:53:00<br />,-10.6,,-,51.0,0.0,1024.3,-1.7,,6:53 AM,16.1,South,14.8,190,2012-01-04 06:53:00
2012-01-04 07:53:00,Clear,2012-01-04 13:53:00<br />,-10.6,,-,47.0,,1024.3,-0.6,,7:53 AM,16.1,SSW,13.0,200,2012-01-04 07:53:00
2012-01-04 09:53:00,Clear,2012-01-04 15:53:00<br />,-10.0,,35.2,35.0,,1023.1,4.4,,9:53 AM,16.1,SW,22.2,230,2012-01-04 09:53:00
2012-01-04 10:53:00,Clear,2012-01-04 16:53:00<br />,-9.4,,44.4,30.0,,1021.6,7.2,,10:53 AM,16.1,SW,33.3,230,2012-01-04 10:53:00
2012-01-04 11:53:00,Clear,2012-01-04 17:53:00<br />,-8.3,,-,30.0,,1020.1,8.3,,11:53 AM,16.1,WSW,22.2,240,2012-01-04 11:53:00
2012-01-04 12:53:00,Clear,2012-01-04 18:53:00<br />,-7.8,,-,29.0,,1019.5,9.4,,12:53 PM,16.1,SW,22.2,230,2012-01-04 12:53:00
2012-01-04 13:53:00,Clear,2012-01-04 19:53:00<br />,-6.7,,33.3,31.0,,1018.4,10.0,,1:53 PM,16.1,WSW,24.1,250,2012-01-04 13:53:00
2012-01-04 14:53:00,Clear,2012-01-04 20:53:00<br />,-6.1,,33.3,32.0,,1018.9,10.0,,2:53 PM,16.1,SW,24.1,230,2012-01-04 14:53:00
2012-01-04 15:53:00,Clear,2012-01-04 21:53:00<br />,-6.1,,-,33.0,,1019.2,9.4,,3:53 PM,16.1,SW,14.8,230,2012-01-04 15:53:00
2012-01-04 16:53:00,Clear,2012-01-04 22:53:00<br />,-5.6,,-,39.0,,1020.2,7.8,,4:53 PM,16.1,WSW,7.4,240,2012-01-04 16:53:00
2012-01-04 17:53:00,Clear,2012-01-04 23:53:00<br />,-5.6,,-,40.0,,1021.1,7.2,,5:53 PM,16.1,SW,5.6,220,2012-01-04 17:53:00
2012-01-04 18:53:00,Clear,2012-01-05 00:53:00<br />,-4.4,,-,57.0,,1021.6,3.3,,6:53 PM,16.1,South,7.4,190,2012-01-04 18:53:00
2012-01-04 19:53:00,Clear,2012-01-05 01:53:00<br />,-4.4,,-,53.0,,1021.6,4.4,,7:53 PM,16.1,SW,5.6,230,2012-01-04 19:53:00
2012-01-04 20:53:00,Clear,2012-01-05 02:53:00<br />,-4.4,,-,59.0,,1021.7,2.8,,8:53 PM,16.1,South,5.6,180,2012-01-04 20:53:00
2012-01-04 21:53:00,Clear,2012-01-05 03:53:00<br />,-3.9,,-,60.0,,1021.7,3.3,,9:53 PM,16.1,West,5.6,270,2012-01-04 21:53:00
2012-01-04 22:53:00,Clear,2012-01-05 04:53:00<br />,-3.9,,-,70.0,,1022.2,1.1,,10:53 PM,16.1,West,5.6,270,2012-01-04 22:53:00
2012-01-04 23:53:00,Clear,2012-01-05 05:53:00<br />,-2.8,,-,60.0,,1021.6,4.4,,11:53 PM,16.1,SW,5.6,230,2012-01-04 23:53:00
2012-01-05 00:53:00,Clear,2012-01-05 06:53:00<br />,-3.9,,-,72.0,,1021.6,0.6,,12:53 AM,16.1,SSW,5.6,210,2012-01-05 00:53:00
2012-01-05 01:53:00,Clear,2012-01-05 07:53:00<br />,-3.3,,-,73.0,,1021.4,1.1,,1:53 AM,16.1,SW,7.4,230,2012-01-05 01:53:00
2012-01-05 02:53:00,Clear,2012-01-05 08:53:00<br />,-3.3,,-,75.0,,1021.6,0.6,,2:53 AM,16.1,WSW,5.6,240,2012-01-05 02:53:00
2012-01-05 03:53:00,Clear,2012-01-05 09:53:00<br />,-3.9,,-,79.0,,1021.9,-0.6,,3:53 AM,16.1,Calm,Calm,0,2012-01-05 03:53:00
2012-01-05 04:53:00,Clear,2012-01-05 10:53:00<br />,-4.4,,-,82.0,,1022.4,-1.7,,4:53 AM,16.1,Calm,Calm,0,2012-01-05 04:53:00
2012-01-05 05:53:00,Clear,2012-01-05 11:53:00<br />,-3.9,,-,82.0,,1023.0,-1.1,,5:53 AM,16.1,Calm,Calm,0,2012-01-05 05:53:00
2012-01-05 06:53:00,Clear,2012-01-05 12:53:00<br />,-4.4,,-,82.0,,1023.6,-1.7,,6:53 AM,14.5,Calm,Calm,0,2012-01-05 06:53:00
2012-01-05 07:53:00,Clear,2012-01-05 13:53:00<br />,-2.8,,-,82.0,,1023.8,0.0,,7:53 AM,12.9,South,5.6,190,2012-01-05 07:53:00
2012-01-05 08:53:00,Clear,2012-01-05 14:53:00<br />,-1.1,,-,73.0,,1024.1,3.3,,8:53 AM,16.1,Calm,Calm,0,2012-01-05 08:53:00
2012-01-05 09:53:00,Clear,2012-01-05 15:53:00<br />,-0.6,,-,60.0,,1024.0,6.7,,9:53 AM,16.1,SW,13.0,220,2012-01-05 09:53:00
2012-01-05 11:53:00,Clear,2012-01-05 17:53:00<br />,-1.7,,-,43.0,,1021.4,10.6,,11:53 AM,16.1,SW,14.8,220,2012-01-05 11:53:00
2012-01-05 12:53:00,Clear,2012-01-05 18:53:00<br />,-2.8,,-,37.0,,1020.0,11.7,,12:53 PM,16.1,SSW,16.7,210,2012-01-05 12:53:00
2012-01-05 13:53:00,Clear,2012-01-05 19:53:00<br />,-5.0,,-,27.0,,1019.1,13.9,,1:53 PM,16.1,SW,16.7,220,2012-01-05 13:53:00
2012-01-05 14:53:00,Clear,2012-01-05 20:53:00<br />,-4.4,,-,28.0,,1018.6,13.9,,2:53 PM,16.1,SSW,24.1,210,2012-01-05 14:53:00
2012-01-05 15:53:00,Clear,2012-01-05 21:53:00<br />,-2.2,,-,35.0,,1018.4,12.8,,3:53 PM,16.1,South,13.0,190,2012-01-05 15:53:00
2012-01-05 16:53:00,Clear,2012-01-05 22:53:00<br />,-2.8,,-,41.0,,1018.4,10.0,,4:53 PM,16.1,South,11.1,190,2012-01-05 16:53:00
2012-01-05 17:53:00,Clear,2012-01-05 23:53:00<br />,-2.8,,-,44.0,,1018.2,8.9,,5:53 PM,16.1,South,13.0,190,2012-01-05 17:53:00
2012-01-05 18:53:00,Clear,2012-01-06 00:53:00<br />,-2.8,,-,46.0,,1018.3,8.3,,6:53 PM,16.1,SSW,9.3,200,2012-01-05 18:53:00
2012-01-05 19:53:00,Clear,2012-01-06 01:53:00<br />,-2.2,,-,48.0,,1018.2,8.3,,7:53 PM,16.1,SSW,11.1,210,2012-01-05 19:53:00
2012-01-05 20:53:00,Clear,2012-01-06 02:53:00<br />,-2.2,,-,50.0,,1017.8,7.8,,8:53 PM,16.1,SSW,9.3,210,2012-01-05 20:53:00
2012-01-05 21:53:00,Clear,2012-01-06 03:53:00<br />,-2.2,,-,50.0,,1017.8,7.8,,9:53 PM,16.1,SW,9.3,220,2012-01-05 21:53:00
2012-01-05 22:53:00,Clear,2012-01-06 04:53:00<br />,-2.2,,-,58.0,,1017.5,5.6,,10:53 PM,16.1,SSW,5.6,200,2012-01-05 22:53:00
2012-01-05 23:53:00,Clear,2012-01-06 05:53:00<br />,-2.2,,-,60.0,,1017.1,5.0,,11:53 PM,16.1,SSW,7.4,200,2012-01-05 23:53:00
2012-01-06 00:53:00,Clear,2012-01-06 06:53:00<br />,-2.2,,-,60.0,,1017.0,5.0,,12:53 AM,16.1,SSW,11.1,200,2012-01-06 00:53:00
2012-01-06 01:53:00,Clear,2012-01-06 07:53:00<br />,-2.2,,-,60.0,,1017.0,5.0,,1:53 AM,16.1,SSW,7.4,200,2012-01-06 01:53:00
2012-01-06 02:53:00,Clear,2012-01-06 08:53:00<br />,-1.7,,-,60.0,,1016.9,5.6,,2:53 AM,16.1,SW,7.4,220,2012-01-06 02:53:00
2012-01-06 03:53:00,Clear,2012-01-06 09:53:00<br />,-1.7,,-,60.0,,1016.6,5.6,,3:53 AM,16.1,SSW,9.3,200,2012-01-06 03:53:00
2012-01-06 04:53:00,Clear,2012-01-06 10:53:00<br />,-1.7,,-,62.0,,1016.6,5.0,,4:53 AM,16.1,SSW,9.3,210,2012-01-06 04:53:00
2012-01-06 05:53:00,Clear,2012-01-06 11:53:00<br />,-1.7,,-,65.0,,1016.9,4.4,,5:53 AM,16.1,SW,9.3,220,2012-01-06 05:53:00
2012-01-06 06:53:00,Clear,2012-01-06 12:53:00<br />,-1.1,,-,65.0,,1017.1,5.0,,6:53 AM,16.1,SSW,11.1,210,2012-01-06 06:53:00
2012-01-06 07:53:00,Clear,2012-01-06 13:53:00<br />,-0.6,,-,62.0,,1017.4,6.1,,7:53 AM,16.1,SSW,11.1,200,2012-01-06 07:53:00
2012-01-06 08:53:00,Clear,2012-01-06 14:53:00<br />,0.0,,-,52.0,,1017.6,9.4,,8:53 AM,16.1,SSW,18.5,210,2012-01-06 08:53:00
2012-01-06 10:53:00,Clear,2012-01-06 16:53:00<br />,1.1,,-,41.0,,1016.4,14.4,,10:53 AM,16.1,SW,20.4,220,2012-01-06 10:53:00
2012-01-06 11:53:00,Clear,2012-01-06 17:53:00<br />,0.6,,42.6,35.0,,1015.1,16.1,,11:53 AM,16.1,SW,25.9,230,2012-01-06 11:53:00
2012-01-06 12:53:00,Clear,2012-01-06 18:53:00<br />,1.1,,38.9,34.0,,1014.2,17.2,,12:53 PM,16.1,SW,24.1,230,2012-01-06 12:53:00
2012-01-06 13:53:00,Clear,2012-01-06 19:53:00<br />,1.1,,-,32.0,,1013.5,18.3,,1:53 PM,16.1,SW,22.2,220,2012-01-06 13:53:00
2012-01-06 14:53:00,Clear,2012-01-06 20:53:00<br />,0.0,,-,28.0,,1013.1,18.9,,2:53 PM,16.1,SW,25.9,230,2012-01-06 14:53:00
2012-01-06 15:53:00,Clear,2012-01-06 21:53:00<br />,0.6,,-,31.0,,1013.0,18.3,,3:53 PM,16.1,SW,14.8,230,2012-01-06 15:53:00
2012-01-06 17:53:00,Clear,2012-01-06 23:53:00<br />,0.6,,-,43.0,,1013.2,12.8,,5:53 PM,16.1,South,9.3,180,2012-01-06 17:53:00
2012-01-06 18:53:00,Clear,2012-01-07 00:53:00<br />,1.7,,-,49.0,,1013.3,12.2,,6:53 PM,16.1,SSW,9.3,200,2012-01-06 18:53:00
2012-01-06 19:53:00,Partly Cloudy,2012-01-07 01:53:00<br />,4.4,,-,59.0,,1013.2,12.2,,7:53 PM,16.1,SSW,9.3,200,2012-01-06 19:53:00
2012-01-06 20:53:00,Mostly Cloudy,2012-01-07 02:53:00<br />,6.1,,-,64.0,,1013.0,12.8,,8:53 PM,16.1,South,13.0,190,2012-01-06 20:53:00
2012-01-06 21:53:00,Overcast,2012-01-07 03:53:00<br />,7.2,,-,64.0,,1012.7,13.9,,9:53 PM,16.1,SSW,14.8,200,2012-01-06 21:53:00
2012-01-06 22:53:00,Overcast,2012-01-07 04:53:00<br />,8.3,,-,67.0,,1012.5,14.4,,10:53 PM,16.1,SSW,11.1,200,2012-01-06 22:53:00
2012-01-06 23:53:00,Overcast,2012-01-07 05:53:00<br />,9.4,,-,72.0,,1012.3,14.4,,11:53 PM,16.1,SW,11.1,220,2012-01-06 23:53:00
2012-01-07 00:53:00,Overcast,2012-01-07 06:53:00<br />,10.6,,-,72.0,,1012.3,15.6,,12:53 AM,16.1,SW,18.5,230,2012-01-07 00:53:00
2012-01-07 01:31:00,Mostly Cloudy,2012-01-07 07:31:00<br />,11.0,,-,77.0,,1012.8,15.0,,1:31 AM,16.1,SW,16.7,220,2012-01-07 01:31:00
2012-01-07 01:48:00,Scattered Clouds,2012-01-07 07:48:00<br />,11.0,,-,82.0,,1012.8,14.0,,1:48 AM,16.1,SW,16.7,230,2012-01-07 01:48:00
2012-01-07 01:53:00,Scattered Clouds,2012-01-07 07:53:00<br />,10.6,,-,78.0,,1012.7,14.4,,1:53 AM,16.1,SW,16.7,230,2012-01-07 01:53:00
2012-01-07 02:00:00,Mostly Cloudy,2012-01-07 08:00:00<br />,11.0,,-,82.0,,1012.8,14.0,,2:00 AM,16.1,SW,18.5,220,2012-01-07 02:00:00
