timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2015-01-01 23:53:00,Clear,2015-01-02 04:53:00<br />,-7.8,,-,50.0,,1017.2,1.7,,11:53 PM,16.1,WSW,11.1,240,2015-01-01 23:53:00
2015-01-02 00:53:00,Clear,2015-01-02 05:53:00<br />,-8.3,,-,50.0,,1017.1,1.1,,12:53 AM,16.1,WSW,7.4,240,2015-01-02 00:53:00
2015-01-02 01:53:00,Clear,2015-01-02 06:53:00<br />,-8.3,,-,52.0,,1017.8,0.6,,1:53 AM,16.1,WSW,9.3,240,2015-01-02 01:53:00
2015-01-02 02:53:00,Clear,2015-01-02 07:53:00<br />,-8.3,,-,54.0,,1018.4,0.0,,2:53 AM,16.1,WSW,11.1,240,2015-01-02 02:53:00
2015-01-02 03:53:00,Clear,2015-01-02 08:53:00<br />,-8.3,,-,54.0,,1018.7,0.0,,3:53 AM,16.1,WSW,9.3,240,2015-01-02 03:53:00
2015-01-02 04:53:00,Clear,2015-01-02 09:53:00<br />,-8.9,,-,52.0,,1019.1,0.0,,4:53 AM,16.1,WSW,9.3,240,2015-01-02 04:53:00
2015-01-02 05:53:00,Clear,2015-01-02 10:53:00<br />,-8.9,,-,50.0,,1020.3,0.6,,5:53 AM,16.1,WSW,7.4,240,2015-01-02 05:53:00
2015-01-02 06:53:00,Mostly Cloudy,2015-01-02 11:53:00<br />,-8.9,,-,50.0,,1021.6,0.6,,6:53 AM,16.1,West,13.0,260,2015-01-02 06:53:00
2015-01-02 07:53:00,Clear,2015-01-02 12:53:00<br />,-8.9,,-,52.0,,1022.2,0.0,,7:53 AM,16.1,WSW,5.6,250,2015-01-02 07:53:00
2015-01-02 08:53:00,Clear,2015-01-02 13:53:00<br />,-8.9,,-,46.0,,1023.2,1.7,,8:53 AM,16.1,West,11.1,260,2015-01-02 08:53:00
2015-01-02 09:53:00,Clear,2015-01-02 14:53:00<br />,-8.9,,-,41.0,,1024.0,3.3,,9:53 AM,16.1,West,16.7,270,2015-01-02 09:53:00
2015-01-02 10:53:00,Clear,2015-01-02 15:53:00<br />,-8.3,,-,40.0,,1024.0,4.4,,10:53 AM,16.1,West,20.4,280,2015-01-02 10:53:00
2015-01-02 11:53:00,Clear,2015-01-02 16:53:00<br />,-8.3,,40.7,40.0,,1023.2,4.4,,11:53 AM,16.1,WNW,25.9,290,2015-01-02 11:53:00
2015-01-02 12:53:00,Clear,2015-01-02 17:53:00<br />,-7.8,,38.9,38.0,,1022.8,5.6,,12:53 PM,16.1,NW,22.2,320,2015-01-02 12:53:00
2015-01-02 13:53:00,Clear,2015-01-02 18:53:00<br />,-7.8,,-,38.0,,1023.6,5.6,,1:53 PM,16.1,NW,20.4,320,2015-01-02 13:53:00
2015-01-02 14:53:00,Clear,2015-01-02 19:53:00<br />,-7.8,,-,40.0,,1024.3,5.0,,2:53 PM,16.1,West,14.8,280,2015-01-02 14:53:00
2015-01-02 15:53:00,Clear,2015-01-02 20:53:00<br />,-7.8,,-,40.0,,1024.8,5.0,,3:53 PM,16.1,NW,13.0,310,2015-01-02 15:53:00
2015-01-02 16:53:00,Clear,2015-01-02 21:53:00<br />,-7.8,,-,45.0,,1025.9,3.3,,4:53 PM,16.1,West,7.4,280,2015-01-02 16:53:00
2015-01-02 17:53:00,Clear,2015-01-02 22:53:00<br />,-7.8,,-,46.0,,1026.6,2.8,,5:53 PM,16.1,West,7.4,280,2015-01-02 17:53:00
2015-01-02 18:53:00,Clear,2015-01-02 23:53:00<br />,-7.2,,-,52.0,,1027.8,1.7,,6:53 PM,16.1,WSW,5.6,240,2015-01-02 18:53:00
2015-01-02 19:53:00,Clear,2015-01-03 00:53:00<br />,-7.2,,-,59.0,,1028.3,0.0,,7:53 PM,16.1,SW,7.4,230,2015-01-02 19:53:00
2015-01-02 20:53:00,Clear,2015-01-03 01:53:00<br />,-7.2,,-,59.0,,1029.1,0.0,,8:53 PM,14.5,NW,5.6,320,2015-01-02 20:53:00
2015-01-02 21:53:00,Clear,2015-01-03 02:53:00<br />,-7.2,,-,64.0,,1029.4,-1.1,,9:53 PM,14.5,Calm,Calm,0,2015-01-02 21:53:00
2015-01-02 22:53:00,Clear,2015-01-03 03:53:00<br />,-7.2,,-,67.0,,1029.7,-1.7,,10:53 PM,14.5,WNW,5.6,300,2015-01-02 22:53:00
2015-01-02 23:53:00,Clear,2015-01-03 04:53:00<br />,-7.8,,-,71.0,,1030.4,-3.3,,11:53 PM,12.9,North,5.6,350,2015-01-02 23:53:00
2015-01-03 00:53:00,Clear,2015-01-03 05:53:00<br />,-7.2,,-,69.0,,1030.8,-2.2,,12:53 AM,14.5,ENE,7.4,60,2015-01-03 00:53:00
2015-01-03 01:53:00,Clear,2015-01-03 06:53:00<br />,-7.8,,-,71.0,,1031.2,-3.3,,1:53 AM,12.9,Calm,Calm,0,2015-01-03 01:53:00
2015-01-03 02:53:00,Clear,2015-01-03 07:53:00<br />,-7.8,,-,69.0,,1032.5,-2.8,,2:53 AM,12.9,Calm,Calm,0,2015-01-03 02:53:00
2015-01-03 03:53:00,Clear,2015-01-03 08:53:00<br />,-7.8,,-,66.0,,1032.7,-2.2,,3:53 AM,14.5,ENE,5.6,70,2015-01-03 03:53:00
2015-01-03 04:53:00,Clear,2015-01-03 09:53:00<br />,-7.8,,-,69.0,,1033.1,-2.8,,4:53 AM,14.5,NE,9.3,40,2015-01-03 04:53:00
2015-01-03 05:53:00,Clear,2015-01-03 10:53:00<br />,-7.2,,-,72.0,,1033.5,-2.8,,5:53 AM,16.1,NNE,5.6,30,2015-01-03 05:53:00
2015-01-03 06:53:00,Clear,2015-01-03 11:53:00<br />,-6.7,,-,69.0,,1033.4,-1.7,,6:53 AM,16.1,East,7.4,90,2015-01-03 06:53:00
2015-01-03 07:53:00,Partly Cloudy,2015-01-03 12:53:00<br />,-6.7,,-,66.0,,1033.7,-1.1,,7:53 AM,14.5,East,9.3,90,2015-01-03 07:53:00
2015-01-03 08:53:00,Overcast,2015-01-03 13:53:00<br />,-5.6,,-,64.0,,1034.1,0.6,,8:53 AM,16.1,East,13.0,90,2015-01-03 08:53:00
2015-01-03 09:53:00,Overcast,2015-01-03 14:53:00<br />,-5.0,,-,61.0,,1033.8,1.7,,9:53 AM,16.1,East,11.1,100,2015-01-03 09:53:00
2015-01-03 10:53:00,Overcast,2015-01-03 15:53:00<br />,-4.4,,-,62.0,,1033.4,2.2,,10:53 AM,12.9,East,5.6,100,2015-01-03 10:53:00
2015-01-03 11:12:00,Light Snow,2015-01-03 16:12:00<br />,-3.9,Snow,-,64.0,0.0,1033.1,2.2,,11:12 AM,2.8,East,7.4,80,2015-01-03 11:12:00
2015-01-03 11:16:00,Light Snow,2015-01-03 16:16:00<br />,-3.3,Snow,-,70.0,0.0,1032.7,1.7,,11:16 AM,1.2,East,9.3,80,2015-01-03 11:16:00
2015-01-03 11:28:00,Light Snow,2015-01-03 16:28:00<br />,-2.8,Snow,-,75.0,0.0,1032.7,1.1,,11:28 AM,3.2,NE,9.3,50,2015-01-03 11:28:00
2015-01-03 11:30:00,Light Snow,2015-01-03 16:30:00<br />,-2.8,Snow,-,75.0,0.01,1032.7,1.1,,11:30 AM,4.8,ENE,11.1,60,2015-01-03 11:30:00
2015-01-03 11:53:00,Overcast,2015-01-03 16:53:00<br />,-1.7,,-,78.0,0.02,1031.8,1.7,,11:53 AM,11.3,ESE,7.4,110,2015-01-03 11:53:00
2015-01-03 12:27:00,Overcast,2015-01-03 17:27:00<br />,-1.1,,-,76.0,0.0,1031.4,2.8,,12:27 PM,12.9,East,9.3,90,2015-01-03 12:27:00
2015-01-03 12:36:00,Light Rain,2015-01-03 17:36:00<br />,-1.1,Rain,-,76.0,0.0,1031.4,2.8,,12:36 PM,9.7,ENE,7.4,70,2015-01-03 12:36:00
2015-01-03 12:53:00,Light Rain,2015-01-03 17:53:00<br />,-1.1,Rain,-,76.0,0.01,1031.4,2.8,,12:53 PM,6.4,ENE,7.4,60,2015-01-03 12:53:00
2015-01-03 13:02:00,Light Rain,2015-01-03 18:02:00<br />,-0.6,Rain,-,79.0,0.02,1032.1,2.8,,1:02 PM,4.8,Calm,Calm,0,2015-01-03 13:02:00
2015-01-03 13:09:00,Rain,2015-01-03 18:09:00<br />,-0.6,Rain,-,82.0,0.03,1032.1,2.2,,1:09 PM,3.2,North,5.6,360,2015-01-03 13:09:00
2015-01-03 13:20:00,Rain,2015-01-03 18:20:00<br />,-0.6,Rain,-,85.0,0.05,1032.1,1.7,,1:20 PM,2.8,North,9.3,350,2015-01-03 13:20:00
2015-01-03 13:44:00,Light Rain,2015-01-03 18:44:00<br />,-0.6,Rain,-,89.0,0.08,1030.4,1.1,,1:44 PM,4.0,ENE,11.1,60,2015-01-03 13:44:00
2015-01-03 13:53:00,Light Rain,2015-01-03 18:53:00<br />,-0.6,Rain,-,89.0,0.09,1030.0,1.1,,1:53 PM,2.8,ENE,9.3,70,2015-01-03 13:53:00
2015-01-03 14:03:00,Light Rain,2015-01-03 19:03:00<br />,0.0,Rain,-,92.0,0.0,1030.4,1.1,,2:03 PM,3.2,NE,9.3,50,2015-01-03 14:03:00
2015-01-03 14:20:00,Light Rain,2015-01-03 19:20:00<br />,0.0,Rain,-,89.0,0.02,1030.0,1.7,,2:20 PM,3.2,NE,9.3,50,2015-01-03 14:20:00
2015-01-03 14:53:00,Light Rain,2015-01-03 19:53:00<br />,0.0,Rain,-,89.0,0.03,1029.6,1.7,,2:53 PM,3.2,NE,7.4,50,2015-01-03 14:53:00
2015-01-03 15:18:00,Light Rain,2015-01-03 20:18:00<br />,0.6,Rain,-,92.0,0.01,1029.3,1.7,,3:18 PM,2.4,NE,11.1,50,2015-01-03 15:18:00
2015-01-03 15:49:00,Heavy Rain,2015-01-03 20:49:00<br />,1.0,Rain,-,93.0,0.08,1028.7,2.0,,3:49 PM,2.0,ENE,13.0,70,2015-01-03 15:49:00
2015-01-03 15:53:00,Heavy Rain,2015-01-03 20:53:00<br />,1.1,Rain,-,93.0,0.1,1028.7,2.2,,3:53 PM,2.0,ENE,11.1,70,2015-01-03 15:53:00
2015-01-03 16:10:00,Rain,2015-01-03 21:10:00<br />,1.7,Rain,-,93.0,0.07,1029.0,2.8,,4:10 PM,2.4,NE,13.0,50,2015-01-03 16:10:00
2015-01-03 16:28:00,Rain,2015-01-03 21:28:00<br />,1.7,Rain,-,93.0,0.12,1028.3,2.8,,4:28 PM,2.8,East,13.0,80,2015-01-03 16:28:00
2015-01-03 16:30:00,Light Rain,2015-01-03 21:30:00<br />,1.7,Rain,-,93.0,0.12,1028.0,2.8,,4:30 PM,3.2,ENE,13.0,70,2015-01-03 16:30:00
2015-01-03 16:53:00,Light Rain,2015-01-03 21:53:00<br />,1.7,Rain,-,93.0,0.14,1027.6,2.8,,4:53 PM,4.8,ESE,9.3,110,2015-01-03 16:53:00
2015-01-03 17:05:00,Overcast,2015-01-03 22:05:00<br />,1.7,,-,93.0,0.0,1027.7,2.8,,5:05 PM,3.2,ENE,9.3,70,2015-01-03 17:05:00
2015-01-03 17:10:00,Overcast,2015-01-03 22:10:00<br />,1.7,,-,93.0,0.0,1027.7,2.8,,5:10 PM,2.8,ENE,11.1,70,2015-01-03 17:10:00
2015-01-03 17:30:00,Light Rain,2015-01-03 22:30:00<br />,2.2,Rain,-,93.0,0.02,1027.3,3.3,,5:30 PM,3.2,ENE,11.1,70,2015-01-03 17:30:00
2015-01-03 17:53:00,Rain,2015-01-03 22:53:00<br />,2.2,Rain,-,93.0,0.07,1026.9,3.3,,5:53 PM,4.8,NE,11.1,50,2015-01-03 17:53:00
2015-01-03 18:20:00,Light Rain,2015-01-03 23:20:00<br />,2.2,Rain,-,96.0,0.02,1026.6,2.8,,6:20 PM,4.0,NE,9.3,50,2015-01-03 18:20:00
2015-01-03 18:48:00,Light Rain,2015-01-03 23:48:00<br />,2.0,Rain,-,93.0,0.05,1025.6,3.0,,6:48 PM,2.8,ENE,11.1,60,2015-01-03 18:48:00
2015-01-03 18:53:00,Light Rain,2015-01-03 23:53:00<br />,2.2,Rain,-,96.0,0.05,1025.2,2.8,,6:53 PM,2.8,ENE,9.3,60,2015-01-03 18:53:00
2015-01-03 19:05:00,Light Rain,2015-01-04 00:05:00<br />,2.2,Rain,-,96.0,0.01,1025.3,2.8,,7:05 PM,3.2,NE,9.3,50,2015-01-03 19:05:00
2015-01-03 19:21:00,Light Rain,2015-01-04 00:21:00<br />,2.2,Rain,-,93.0,0.02,1024.9,3.3,,7:21 PM,2.8,NNE,7.4,20,2015-01-03 19:21:00
2015-01-03 19:29:00,Light Rain,2015-01-04 00:29:00<br />,2.2,Rain,-,93.0,0.02,1024.6,3.3,,7:29 PM,3.2,NE,11.1,50,2015-01-03 19:29:00
2015-01-03 19:53:00,Overcast,2015-01-04 00:53:00<br />,2.8,,-,97.0,0.03,1023.7,3.3,,7:53 PM,4.0,NNE,9.3,20,2015-01-03 19:53:00
2015-01-03 20:12:00,Overcast,2015-01-04 01:12:00<br />,2.2,,-,93.0,0.0,1023.6,3.3,,8:12 PM,6.4,NNE,9.3,20,2015-01-03 20:12:00
2015-01-03 20:30:00,Light Rain,2015-01-04 01:30:00<br />,2.8,Rain,-,93.0,0.01,1022.9,3.9,,8:30 PM,3.2,North,11.1,10,2015-01-03 20:30:00
2015-01-03 20:53:00,Light Rain,2015-01-04 01:53:00<br />,2.2,Rain,-,93.0,0.03,1021.5,3.3,,8:53 PM,3.2,NE,11.1,40,2015-01-03 20:53:00
2015-01-03 21:08:00,Light Rain,2015-01-04 02:08:00<br />,2.2,Rain,-,93.0,0.0,1021.9,3.3,,9:08 PM,4.8,NNE,9.3,20,2015-01-03 21:08:00
2015-01-03 21:24:00,Light Rain,2015-01-04 02:24:00<br />,2.2,Rain,-,93.0,0.01,1021.6,3.3,,9:24 PM,3.2,North,13.0,350,2015-01-03 21:24:00
2015-01-03 21:53:00,Light Rain,2015-01-04 02:53:00<br />,2.8,Rain,-,93.0,0.04,1020.5,3.9,,9:53 PM,4.8,NNE,5.6,30,2015-01-03 21:53:00
2015-01-03 22:53:00,Light Rain,2015-01-04 03:53:00<br />,3.9,Rain,-,97.0,0.01,1018.3,4.4,,10:53 PM,4.0,NNE,7.4,30,2015-01-03 22:53:00
2015-01-03 23:36:00,Rain,2015-01-04 04:36:00<br />,4.4,Rain,-,92.0,0.12,1018.2,5.6,,11:36 PM,4.8,NNE,5.6,30,2015-01-03 23:36:00
2015-01-03 23:53:00,Rain,2015-01-04 04:53:00<br />,4.4,Rain,-,96.0,0.16,1017.2,5.0,,11:53 PM,4.8,North,7.4,10,2015-01-03 23:53:00
2015-01-04 00:42:00,Light Rain,2015-01-04 05:42:00<br />,4.4,Rain,-,92.0,0.04,1016.8,5.6,,12:42 AM,3.2,Variable,7.4,0,2015-01-04 00:42:00
2015-01-04 00:53:00,Rain,2015-01-04 05:53:00<br />,4.4,Rain,-,96.0,0.05,1016.0,5.0,,12:53 AM,3.2,Calm,Calm,0,2015-01-04 00:53:00
2015-01-04 01:16:00,Light Rain,2015-01-04 06:16:00<br />,4.4,Rain,-,92.0,0.02,1016.1,5.6,,1:16 AM,4.8,NNE,5.6,20,2015-01-04 01:16:00
2015-01-04 01:25:00,Overcast,2015-01-04 06:25:00<br />,4.4,,-,92.0,0.02,1015.8,5.6,,1:25 AM,6.4,Calm,Calm,0,2015-01-04 01:25:00
2015-01-04 01:53:00,Overcast,2015-01-04 06:53:00<br />,3.9,,-,93.0,0.02,1015.4,5.0,,1:53 AM,9.7,NNW,5.6,340,2015-01-04 01:53:00
2015-01-04 02:42:00,Overcast,2015-01-04 07:42:00<br />,3.9,,-,97.0,,1015.8,4.4,,2:42 AM,2.8,NW,7.4,320,2015-01-04 02:42:00
2015-01-04 02:53:00,Mist,2015-01-04 07:53:00<br />,3.3,,-,93.0,,1015.0,4.4,,2:53 AM,1.2,NW,7.4,320,2015-01-04 02:53:00
2015-01-04 03:53:00,Fog,2015-01-04 08:53:00<br />,3.3,Fog,-,96.0,,1014.9,3.9,,3:53 AM,0.4,SW,5.6,220,2015-01-04 03:53:00
2015-01-04 04:53:00,Fog,2015-01-04 09:53:00<br />,3.9,Fog,-,97.0,0.01,1014.3,4.4,,4:53 AM,0.4,SSW,7.4,210,2015-01-04 04:53:00
2015-01-04 05:13:00,Overcast,2015-01-04 10:13:00<br />,3.9,,-,93.0,,1014.8,5.0,,5:13 AM,3.2,WSW,9.3,250,2015-01-04 05:13:00
2015-01-04 05:21:00,Overcast,2015-01-04 10:21:00<br />,3.9,,-,93.0,,1014.8,5.0,,5:21 AM,8.0,SW,9.3,230,2015-01-04 05:21:00
2015-01-04 05:53:00,Overcast,2015-01-04 10:53:00<br />,4.4,,-,92.0,,1014.3,5.6,,5:53 AM,4.8,SW,13.0,230,2015-01-04 05:53:00
2015-01-04 06:01:00,Overcast,2015-01-04 11:01:00<br />,4.4,,-,92.0,,1014.8,5.6,,6:01 AM,3.2,WSW,11.1,240,2015-01-04 06:01:00
2015-01-04 06:09:00,Light Rain,2015-01-04 11:09:00<br />,4.4,Rain,-,92.0,0.0,1014.4,5.6,,6:09 AM,2.0,WSW,7.4,240,2015-01-04 06:09:00
2015-01-04 06:23:00,Rain,2015-01-04 11:23:00<br />,4.4,Fog-Rain,-,96.0,0.01,1014.4,5.0,,6:23 AM,0.8,WSW,7.4,250,2015-01-04 06:23:00
2015-01-04 06:40:00,Rain,2015-01-04 11:40:00<br />,4.4,Rain,-,92.0,0.07,1014.1,5.6,,6:40 AM,2.4,Variable,5.6,0,2015-01-04 06:40:00
2015-01-04 06:51:00,Rain,2015-01-04 11:51:00<br />,4.0,Rain,-,87.0,0.09,1014.4,6.0,,6:51 AM,3.2,WSW,5.6,250,2015-01-04 06:51:00
2015-01-04 06:53:00,Rain,2015-01-04 11:53:00<br />,4.4,Rain,-,92.0,0.1,1014.0,5.6,,6:53 AM,3.2,SW,5.6,220,2015-01-04 06:53:00
2015-01-04 07:10:00,Light Rain,2015-01-04 12:10:00<br />,5.0,Rain,-,96.0,0.02,1014.1,5.6,,7:10 AM,6.4,SW,7.4,220,2015-01-04 07:10:00
2015-01-04 07:37:00,Overcast,2015-01-04 12:37:00<br />,5.0,,-,96.0,0.02,1014.1,5.6,,7:37 AM,6.4,SW,7.4,220,2015-01-04 07:37:00
2015-01-04 07:53:00,Overcast,2015-01-04 12:53:00<br />,5.0,,-,96.0,0.02,1013.6,5.6,,7:53 AM,4.8,SW,9.3,220,2015-01-04 07:53:00
2015-01-04 07:56:00,Overcast,2015-01-04 12:56:00<br />,5.0,,-,96.0,,1013.8,5.6,,7:56 AM,4.0,SW,7.4,220,2015-01-04 07:56:00
2015-01-04 08:03:00,Overcast,2015-01-04 13:03:00<br />,5.0,,-,96.0,,1014.1,5.6,,8:03 AM,3.2,SSW,11.1,210,2015-01-04 08:03:00
2015-01-04 08:15:00,Light Rain,2015-01-04 13:15:00<br />,5.0,Rain,-,93.0,0.0,1013.4,6.1,,8:15 AM,6.4,SSW,11.1,210,2015-01-04 08:15:00
2015-01-04 08:53:00,Light Rain,2015-01-04 13:53:00<br />,5.0,Rain,-,93.0,0.02,1012.9,6.1,,8:53 AM,6.4,SSW,13.0,210,2015-01-04 08:53:00
2015-01-04 09:53:00,Overcast,2015-01-04 14:53:00<br />,5.6,,-,93.0,0.0,1011.3,6.7,,9:53 AM,4.8,SSW,13.0,200,2015-01-04 09:53:00
2015-01-04 10:03:00,Overcast,2015-01-04 15:03:00<br />,5.6,,-,93.0,,1011.1,6.7,,10:03 AM,2.8,South,13.0,190,2015-01-04 10:03:00
2015-01-04 10:30:00,Fog,2015-01-04 15:30:00<br />,6.1,Fog,-,93.0,0.0,1011.4,7.2,,10:30 AM,0.8,SSW,11.1,210,2015-01-04 10:30:00
2015-01-04 10:53:00,Fog,2015-01-04 15:53:00<br />,7.2,Fog,-,96.0,0.0,1009.3,7.8,,10:53 AM,0.4,South,13.0,180,2015-01-04 10:53:00
2015-01-04 11:31:00,Overcast,2015-01-04 16:31:00<br />,8.3,,-,96.0,,1010.0,8.9,,11:31 AM,1.6,WSW,11.1,250,2015-01-04 11:31:00
2015-01-04 11:53:00,Overcast,2015-01-04 16:53:00<br />,8.9,,-,97.0,,1007.6,9.4,,11:53 AM,2.4,South,22.2,180,2015-01-04 11:53:00
2015-01-04 12:02:00,Overcast,2015-01-04 17:02:00<br />,9.4,,-,96.0,,1007.7,10.0,,12:02 PM,4.8,South,25.9,190,2015-01-04 12:02:00
2015-01-04 12:53:00,Overcast,2015-01-04 17:53:00<br />,10.0,,33.3,93.0,,1008.3,11.1,,12:53 PM,8.0,West,18.5,260,2015-01-04 12:53:00
2015-01-04 13:23:00,Overcast,2015-01-04 18:23:00<br />,10.0,,31.5,93.0,,1008.0,11.1,,1:23 PM,9.7,SW,16.7,230,2015-01-04 13:23:00
2015-01-04 13:53:00,Overcast,2015-01-04 18:53:00<br />,10.0,,-,93.0,,1007.4,11.1,,1:53 PM,9.7,SW,13.0,230,2015-01-04 13:53:00
2015-01-04 14:30:00,Scattered Clouds,2015-01-04 19:30:00<br />,10.0,,-,89.0,,1007.0,11.7,,2:30 PM,12.9,SSW,16.7,210,2015-01-04 14:30:00
2015-01-04 14:53:00,Partly Cloudy,2015-01-04 19:53:00<br />,10.0,,-,86.0,,1006.5,12.2,,2:53 PM,14.5,SW,18.5,220,2015-01-04 14:53:00
2015-01-04 15:53:00,Scattered Clouds,2015-01-04 20:53:00<br />,10.0,,-,89.0,,1005.6,11.7,,3:53 PM,11.3,SSW,14.8,200,2015-01-04 15:53:00
2015-01-04 16:53:00,Clear,2015-01-04 21:53:00<br />,10.0,,-,89.0,,1004.9,11.7,,4:53 PM,14.5,SSW,13.0,210,2015-01-04 16:53:00
2015-01-04 17:53:00,Mostly Cloudy,2015-01-04 22:53:00<br />,10.0,,-,89.0,,1004.5,11.7,,5:53 PM,12.9,SW,14.8,220,2015-01-04 17:53:00
2015-01-04 18:41:00,Overcast,2015-01-04 23:41:00<br />,10.6,,-,86.0,,1005.3,12.8,,6:41 PM,16.1,WNW,11.1,300,2015-01-04 18:41:00
2015-01-04 18:53:00,Overcast,2015-01-04 23:53:00<br />,10.6,,-,86.0,,1004.8,12.8,,6:53 PM,16.1,WNW,9.3,290,2015-01-04 18:53:00
2015-01-04 19:44:00,Rain,2015-01-05 00:44:00<br />,10.0,Rain,33.3,86.0,0.02,1006.3,12.2,,7:44 PM,6.4,WNW,18.5,300,2015-01-04 19:44:00
2015-01-04 19:53:00,Light Rain,2015-01-05 00:53:00<br />,10.0,Rain,-,89.0,0.04,1005.6,11.7,,7:53 PM,6.4,NW,13.0,310,2015-01-04 19:53:00
2015-01-04 20:19:00,Overcast,2015-01-05 01:19:00<br />,9.4,,-,86.0,0.0,1006.3,11.7,,8:19 PM,14.5,NW,18.5,310,2015-01-04 20:19:00
2015-01-04 20:53:00,Light Rain,2015-01-05 01:53:00<br />,7.8,Rain,50.0,80.0,0.01,1007.0,11.1,,8:53 PM,16.1,WNW,25.9,300,2015-01-04 20:53:00
