timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeCDT,TimeCST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2010-01-01 20:50:00,Clear,2010-01-02 02:50:00<br />,-18.5,,-,78.0,,1035.4,-15.5,,8:50 PM,16.1,North,11.1,360,2010-01-01 20:50:00
2010-01-01 21:10:00,Clear,2010-01-02 03:10:00<br />,-18.7,,-,80.0,,1035.4,-16.0,,9:10 PM,16.1,North,5.6,350,2010-01-01 21:10:00
2010-01-01 21:30:00,Clear,2010-01-02 03:30:00<br />,-18.9,,-,79.0,,1035.4,-16.0,,9:30 PM,16.1,NNE,11.1,20,2010-01-01 21:30:00
2010-01-01 21:50:00,Clear,2010-01-02 03:50:00<br />,-19.1,,-,78.0,,1035.1,-16.1,,9:50 PM,16.1,NNE,11.1,20,2010-01-01 21:50:00
2010-01-01 22:10:00,Clear,2010-01-02 04:10:00<br />,-19.5,,-,78.0,,1035.1,-16.5,,10:10 PM,16.1,NNE,5.6,20,2010-01-01 22:10:00
2010-01-01 22:30:00,Clear,2010-01-02 04:30:00<br />,-19.7,,-,78.0,,1035.4,-16.7,,10:30 PM,16.1,NNE,7.4,30,2010-01-01 22:30:00
2010-01-01 22:50:00,Clear,2010-01-02 04:50:00<br />,-20.1,,-,80.0,,1035.1,-17.4,,10:50 PM,16.1,Calm,Calm,0,2010-01-01 22:50:00
2010-01-01 23:10:00,Clear,2010-01-02 05:10:00<br />,-20.1,,-,81.0,,1035.1,-17.5,,11:10 PM,16.1,NNE,5.6,20,2010-01-01 23:10:00
2010-01-01 23:30:00,Clear,2010-01-02 05:30:00<br />,-20.5,,-,82.0,,1035.4,-18.1,,11:30 PM,16.1,Calm,Calm,0,2010-01-01 23:30:00
2010-01-01 23:50:00,Clear,2010-01-02 05:50:00<br />,-20.7,,-,82.0,,1035.4,-18.3,,11:50 PM,16.1,Calm,Calm,0,2010-01-01 23:50:00
2010-01-02 00:10:00,Clear,2010-01-02 06:10:00<br />,-20.7,,-,82.0,,1035.1,-18.3,,12:10 AM,16.1,NNW,7.4,340,2010-01-02 00:10:00
2010-01-02 00:30:00,Clear,2010-01-02 06:30:00<br />,-21.0,,-,82.0,,1035.4,-18.6,,12:30 AM,16.1,Calm,Calm,0,2010-01-02 00:30:00
2010-01-02 00:50:00,Clear,2010-01-02 06:50:00<br />,-21.1,,-,84.0,,1035.4,-19.0,,12:50 AM,16.1,Calm,Calm,0,2010-01-02 00:50:00
2010-01-02 01:10:00,Clear,2010-01-02 07:10:00<br />,-21.5,,-,85.0,,1035.1,-19.5,,1:10 AM,16.1,Calm,Calm,0,2010-01-02 01:10:00
2010-01-02 01:30:00,Clear,2010-01-02 07:30:00<br />,-21.4,,-,85.0,,1034.8,-19.4,,1:30 AM,16.1,Calm,Calm,0,2010-01-02 01:30:00
2010-01-02 01:50:00,Clear,2010-01-02 07:50:00<br />,-21.6,,-,85.0,,1034.4,-19.6,,1:50 AM,16.1,Calm,Calm,0,2010-01-02 01:50:00
2010-01-02 02:10:00,Clear,2010-01-02 08:10:00<br />,-21.1,,-,85.0,,1034.4,-19.2,,2:10 AM,16.1,Calm,Calm,0,2010-01-02 02:10:00
2010-01-02 02:30:00,Clear,2010-01-02 08:30:00<br />,-21.3,,-,83.0,,1034.4,-19.0,,2:30 AM,16.1,Calm,Calm,0,2010-01-02 02:30:00
2010-01-02 02:50:00,Clear,2010-01-02 08:50:00<br />,-21.5,,-,81.0,,1034.8,-19.0,,2:50 AM,16.1,Calm,Calm,0,2010-01-02 02:50:00
2010-01-02 03:10:00,Clear,2010-01-02 09:10:00<br />,-22.0,,-,82.0,,1034.8,-19.6,,3:10 AM,16.1,Calm,Calm,0,2010-01-02 03:10:00
2010-01-02 03:30:00,Clear,2010-01-02 09:30:00<br />,-21.8,,-,83.0,,1034.1,-19.6,,3:30 AM,16.1,Calm,Calm,0,2010-01-02 03:30:00
2010-01-02 03:50:00,Clear,2010-01-02 09:50:00<br />,-21.7,,-,82.0,,1033.4,-19.3,,3:50 AM,16.1,ENE,7.4,70,2010-01-02 03:50:00
2010-01-02 04:10:00,Clear,2010-01-02 10:10:00<br />,-21.8,,-,83.0,,1033.4,-19.6,,4:10 AM,16.1,Calm,Calm,0,2010-01-02 04:10:00
2010-01-02 04:30:00,Clear,2010-01-02 10:30:00<br />,-21.9,,-,82.0,,1033.1,-19.6,,4:30 AM,16.1,ENE,5.6,60,2010-01-02 04:30:00
2010-01-02 04:50:00,Scattered Clouds,2010-01-02 10:50:00<br />,-21.6,,-,84.0,,1033.1,-19.5,,4:50 AM,16.1,ENE,5.6,60,2010-01-02 04:50:00
2010-01-02 05:10:00,Scattered Clouds,2010-01-02 11:10:00<br />,-21.7,,-,83.0,,1032.7,-19.5,,5:10 AM,16.1,ENE,5.6,70,2010-01-02 05:10:00
2010-01-02 05:30:00,Scattered Clouds,2010-01-02 11:30:00<br />,-21.5,,-,82.0,,1032.7,-19.2,,5:30 AM,16.1,ENE,7.4,70,2010-01-02 05:30:00
2010-01-02 05:50:00,Mostly Cloudy,2010-01-02 11:50:00<br />,-21.4,,-,82.0,,1032.7,-19.1,,5:50 AM,16.1,ENE,9.3,70,2010-01-02 05:50:00
2010-01-02 06:10:00,Overcast,2010-01-02 12:10:00<br />,-21.3,,-,83.0,,1032.4,-19.0,,6:10 AM,16.1,ENE,11.1,70,2010-01-02 06:10:00
2010-01-02 06:30:00,Overcast,2010-01-02 12:30:00<br />,-21.2,,-,81.0,,1032.1,-18.7,,6:30 AM,16.1,East,11.1,90,2010-01-02 06:30:00
2010-01-02 06:50:00,Overcast,2010-01-02 12:50:00<br />,-21.1,,-,81.0,,1032.4,-18.5,,6:50 AM,16.1,ESE,7.4,110,2010-01-02 06:50:00
2010-01-02 07:10:00,Overcast,2010-01-02 13:10:00<br />,-21.0,,-,81.0,,1032.4,-18.5,,7:10 AM,16.1,East,5.6,90,2010-01-02 07:10:00
2010-01-02 07:30:00,Overcast,2010-01-02 13:30:00<br />,-20.7,,-,80.0,,1032.1,-18.0,,7:30 AM,16.1,ESE,7.4,120,2010-01-02 07:30:00
2010-01-02 07:50:00,Overcast,2010-01-02 13:50:00<br />,-20.6,,-,79.0,,1032.1,-17.8,,7:50 AM,16.1,SE,13.0,130,2010-01-02 07:50:00
2010-01-02 08:10:00,Overcast,2010-01-02 14:10:00<br />,-20.5,,-,79.0,,1031.7,-17.7,,8:10 AM,16.1,ESE,9.3,120,2010-01-02 08:10:00
2010-01-02 08:30:00,Overcast,2010-01-02 14:30:00<br />,-20.4,,-,79.0,,1031.4,-17.5,,8:30 AM,16.1,ESE,11.1,110,2010-01-02 08:30:00
2010-01-02 08:50:00,Overcast,2010-01-02 14:50:00<br />,-20.3,,-,78.0,,1031.4,-17.3,,8:50 AM,16.1,ESE,13.0,110,2010-01-02 08:50:00
2010-01-02 09:10:00,Overcast,2010-01-02 15:10:00<br />,-20.3,,-,77.0,,1031.7,-17.2,,9:10 AM,16.1,ESE,9.3,120,2010-01-02 09:10:00
2010-01-02 09:30:00,Overcast,2010-01-02 15:30:00<br />,-20.0,,-,78.0,,1031.4,-17.0,,9:30 AM,16.1,ESE,11.1,120,2010-01-02 09:30:00
2010-01-02 09:50:00,Overcast,2010-01-02 15:50:00<br />,-19.9,,-,77.0,,1031.4,-16.7,,9:50 AM,16.1,ESE,9.3,110,2010-01-02 09:50:00
2010-01-02 10:10:00,Overcast,2010-01-02 16:10:00<br />,-19.7,,-,77.0,,1031.4,-16.5,,10:10 AM,16.1,SE,11.1,130,2010-01-02 10:10:00
2010-01-02 10:30:00,Overcast,2010-01-02 16:30:00<br />,-19.6,,-,74.0,,1031.4,-16.0,,10:30 AM,16.1,ESE,9.3,120,2010-01-02 10:30:00
2010-01-02 10:50:00,Overcast,2010-01-02 16:50:00<br />,-19.3,,-,75.0,,1031.4,-15.8,,10:50 AM,16.1,SE,11.1,140,2010-01-02 10:50:00
2010-01-02 11:10:00,Overcast,2010-01-02 17:10:00<br />,-18.9,,-,76.0,,1031.0,-15.5,,11:10 AM,11.3,SSE,11.1,150,2010-01-02 11:10:00
2010-01-02 11:30:00,Light Snow,2010-01-02 17:30:00<br />,-18.2,Snow,-,79.0,,1030.7,-15.3,,11:30 AM,2.0,SSE,13.0,150,2010-01-02 11:30:00
2010-01-02 11:50:00,Light Snow,2010-01-02 17:50:00<br />,-17.9,Snow,-,80.0,,1030.4,-15.2,,11:50 AM,2.0,SSE,11.1,150,2010-01-02 11:50:00
2010-01-02 12:10:00,Light Snow,2010-01-02 18:10:00<br />,-17.5,Snow,-,82.0,,1029.7,-15.0,,12:10 PM,1.2,SE,14.8,140,2010-01-02 12:10:00
2010-01-02 12:30:00,Light Snow,2010-01-02 18:30:00<br />,-17.2,Snow,-,82.0,,1029.3,-14.8,,12:30 PM,1.6,SSE,13.0,150,2010-01-02 12:30:00
2010-01-02 12:50:00,Light Snow,2010-01-02 18:50:00<br />,-17.1,Snow,-,81.0,,1029.0,-14.5,,12:50 PM,6.4,SE,14.8,140,2010-01-02 12:50:00
2010-01-02 13:10:00,Overcast,2010-01-02 19:10:00<br />,-17.0,,-,80.0,,1028.3,-14.3,,1:10 PM,16.1,SE,14.8,130,2010-01-02 13:10:00
2010-01-02 13:30:00,Overcast,2010-01-02 19:30:00<br />,-16.9,,-,79.0,,1028.7,-14.0,,1:30 PM,16.1,SE,13.0,140,2010-01-02 13:30:00
2010-01-02 13:50:00,Overcast,2010-01-02 19:50:00<br />,-16.9,,-,78.0,,1028.3,-13.8,,1:50 PM,16.1,SE,14.8,130,2010-01-02 13:50:00
2010-01-02 14:10:00,Overcast,2010-01-02 20:10:00<br />,-17.0,,-,77.0,,1028.0,-13.7,,2:10 PM,16.1,SE,14.8,130,2010-01-02 14:10:00
2010-01-02 14:30:00,Overcast,2010-01-02 20:30:00<br />,-16.9,,-,77.0,,1027.7,-13.6,,2:30 PM,16.1,SE,13.0,130,2010-01-02 14:30:00
2010-01-02 14:50:00,Overcast,2010-01-02 20:50:00<br />,-17.1,,-,75.0,,1027.3,-13.6,,2:50 PM,16.1,SE,11.1,140,2010-01-02 14:50:00
2010-01-02 15:10:00,Overcast,2010-01-02 21:10:00<br />,-17.1,,-,75.0,,1027.3,-13.5,,3:10 PM,16.1,SE,11.1,140,2010-01-02 15:10:00
2010-01-02 15:30:00,Overcast,2010-01-02 21:30:00<br />,-17.0,,-,75.0,,1027.7,-13.5,,3:30 PM,16.1,SE,9.3,140,2010-01-02 15:30:00
2010-01-02 15:50:00,Overcast,2010-01-02 21:50:00<br />,-17.0,,-,75.0,,1027.3,-13.5,,3:50 PM,16.1,SE,11.1,130,2010-01-02 15:50:00
2010-01-02 16:10:00,Overcast,2010-01-02 22:10:00<br />,-16.7,,-,76.0,,1026.6,-13.3,,4:10 PM,16.1,ESE,11.1,120,2010-01-02 16:10:00
2010-01-02 16:30:00,Overcast,2010-01-02 22:30:00<br />,-16.6,,-,78.0,,1026.6,-13.5,,4:30 PM,16.1,ESE,13.0,110,2010-01-02 16:30:00
2010-01-02 16:50:00,Overcast,2010-01-02 22:50:00<br />,-16.7,,-,77.0,,1027.0,-13.5,,4:50 PM,16.1,ESE,11.1,110,2010-01-02 16:50:00
2010-01-02 17:10:00,Overcast,2010-01-02 23:10:00<br />,-16.5,,-,77.0,,1027.3,-13.3,,5:10 PM,16.1,ESE,7.4,120,2010-01-02 17:10:00
2010-01-02 17:30:00,Overcast,2010-01-02 23:30:00<br />,-16.2,,-,79.0,,1026.6,-13.3,,5:30 PM,16.1,East,13.0,100,2010-01-02 17:30:00
2010-01-02 17:45:00,Partly Cloudy,2010-01-02 23:45:00<br />,17.0,,-,57.0,,1011.1,26.0,,5:45 PM,24.1,WNW,11.1,290,2010-01-02 17:45:00
2010-01-02 17:50:00,Overcast,2010-01-02 23:50:00<br />,-16.3,,-,79.0,,1026.6,-13.4,,5:50 PM,16.1,ESE,13.0,110,2010-01-02 17:50:00
2010-01-02 18:10:00,Overcast,2010-01-03 00:10:00<br />,-16.1,,-,80.0,,1027.3,-13.3,,6:10 PM,16.1,ESE,11.1,110,2010-01-02 18:10:00
2010-01-02 18:30:00,Overcast,2010-01-03 00:30:00<br />,-16.0,,-,82.0,,1027.0,-13.5,,6:30 PM,16.1,ESE,11.1,110,2010-01-02 18:30:00
2010-01-02 18:50:00,Light Snow,2010-01-03 00:50:00<br />,-16.1,Snow,-,82.0,,1027.0,-13.6,,6:50 PM,4.8,East,11.1,100,2010-01-02 18:50:00
2010-01-02 19:10:00,Light Snow,2010-01-03 01:10:00<br />,-15.8,Snow,-,85.0,,1027.3,-13.7,,7:10 PM,3.2,East,13.0,90,2010-01-02 19:10:00
2010-01-02 19:30:00,Light Snow,2010-01-03 01:30:00<br />,-16.0,Snow,-,85.0,,1027.3,-14.0,,7:30 PM,4.8,East,16.7,90,2010-01-02 19:30:00
2010-01-02 19:50:00,Light Snow,2010-01-03 01:50:00<br />,-16.0,Snow,-,85.0,,1027.3,-14.0,,7:50 PM,6.4,East,13.0,90,2010-01-02 19:50:00
2010-01-02 20:10:00,Light Snow,2010-01-03 02:10:00<br />,-16.1,Snow,-,84.0,,1027.3,-14.0,,8:10 PM,11.3,East,14.8,90,2010-01-02 20:10:00
2010-01-02 20:30:00,Light Snow,2010-01-03 02:30:00<br />,-16.2,Snow,-,84.0,,1027.3,-14.0,,8:30 PM,11.3,East,13.0,90,2010-01-02 20:30:00
2010-01-02 20:50:00,Light Snow,2010-01-03 02:50:00<br />,-16.5,Snow,-,83.0,,1027.3,-14.2,,8:50 PM,8.0,East,14.8,100,2010-01-02 20:50:00
2010-01-02 21:10:00,Light Snow,2010-01-03 03:10:00<br />,-16.6,Snow,-,83.0,,1027.7,-14.3,,9:10 PM,11.3,East,14.8,90,2010-01-02 21:10:00
2010-01-02 21:30:00,Light Snow,2010-01-03 03:30:00<br />,-16.6,Snow,-,84.0,,1027.7,-14.5,,9:30 PM,16.1,East,14.8,90,2010-01-02 21:30:00
2010-01-02 21:50:00,Light Snow,2010-01-03 03:50:00<br />,-16.7,Snow,-,84.0,,1027.3,-14.5,,9:50 PM,16.1,ESE,11.1,110,2010-01-02 21:50:00
2010-01-02 22:10:00,Light Snow,2010-01-03 04:10:00<br />,-16.7,Snow,-,84.0,,1027.7,-14.5,,10:10 PM,16.1,ESE,9.3,110,2010-01-02 22:10:00
2010-01-02 22:30:00,Light Snow,2010-01-03 04:30:00<br />,-16.6,Snow,-,84.0,,1028.0,-14.5,,10:30 PM,16.1,East,11.1,100,2010-01-02 22:30:00
2010-01-02 22:50:00,Light Snow,2010-01-03 04:50:00<br />,-16.5,Snow,-,84.0,,1028.0,-14.4,,10:50 PM,16.1,East,11.1,80,2010-01-02 22:50:00
2010-01-02 23:10:00,Light Snow,2010-01-03 05:10:00<br />,-16.5,Snow,-,84.0,,1028.0,-14.3,,11:10 PM,8.0,ESE,11.1,110,2010-01-02 23:10:00
2010-01-02 23:30:00,Light Snow,2010-01-03 05:30:00<br />,-16.5,Snow,-,84.0,,1028.3,-14.3,,11:30 PM,8.0,East,7.4,100,2010-01-02 23:30:00
2010-01-02 23:50:00,Light Snow,2010-01-03 05:50:00<br />,-16.5,Snow,-,84.0,,1028.3,-14.3,,11:50 PM,6.4,East,11.1,100,2010-01-02 23:50:00
2010-01-03 00:10:00,Light Snow,2010-01-03 06:10:00<br />,-16.2,Snow,-,85.0,,1028.3,-14.2,,12:10 AM,6.4,ESE,7.4,110,2010-01-03 00:10:00
2010-01-03 00:30:00,Light Snow,2010-01-03 06:30:00<br />,-16.1,Snow,-,85.0,,1028.0,-14.1,,12:30 AM,6.4,ESE,5.6,110,2010-01-03 00:30:00
2010-01-03 00:50:00,Light Snow,2010-01-03 06:50:00<br />,-16.2,Snow,-,85.0,,1028.0,-14.2,,12:50 AM,6.4,ESE,7.4,120,2010-01-03 00:50:00
2010-01-03 01:10:00,Light Snow,2010-01-03 07:10:00<br />,-16.2,Snow,-,85.0,,1028.0,-14.2,,1:10 AM,4.8,East,7.4,100,2010-01-03 01:10:00
