timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-01-02 04:54:00,Clear,2012-01-02 09:54:00<br />,-2.8,,-,49.0,,1010.9,7.2,,4:54 AM,16.1,WNW,14.8,290,2012-01-02 04:54:00
2012-01-02 05:54:00,Clear,2012-01-02 10:54:00<br />,-5.6,,44.4,45.0,,1011.7,5.6,,5:54 AM,16.1,WNW,18.5,300,2012-01-02 05:54:00
2012-01-02 06:54:00,Scattered Clouds,2012-01-02 11:54:00<br />,-8.9,,48.2,36.0,,1012.9,5.0,,6:54 AM,16.1,NW,25.9,310,2012-01-02 06:54:00
2012-01-02 07:54:00,Overcast,2012-01-02 12:54:00<br />,-11.1,,37.0,32.0,,1014.0,4.4,,7:54 AM,16.1,WNW,22.2,290,2012-01-02 07:54:00
2012-01-02 08:54:00,Clear,2012-01-02 13:54:00<br />,-12.2,,37.0,28.0,,1014.5,5.0,,8:54 AM,16.1,West,16.7,280,2012-01-02 08:54:00
2012-01-02 09:54:00,Clear,2012-01-02 14:54:00<br />,-11.0,,38.9,29.0,,1014.1,6.0,,9:54 AM,16.1,WNW,24.1,300,2012-01-02 09:54:00
2012-01-02 10:54:00,Clear,2012-01-02 15:54:00<br />,-9.0,,29.6,31.0,,1013.1,7.0,,10:54 AM,16.1,WNW,14.8,290,2012-01-02 10:54:00
2012-01-02 11:54:00,Clear,2012-01-02 16:54:00<br />,-9.4,,40.7,31.0,,1012.6,6.7,,11:54 AM,16.1,WNW,22.2,290,2012-01-02 11:54:00
2012-01-02 12:54:00,Partly Cloudy,2012-01-02 17:54:00<br />,-8.9,,29.6,31.0,,1011.3,7.2,,12:54 PM,16.1,West,22.2,280,2012-01-02 12:54:00
2012-01-02 13:54:00,Mostly Cloudy,2012-01-02 18:54:00<br />,-8.3,,42.6,31.0,,1010.9,7.8,,1:54 PM,16.1,West,24.1,280,2012-01-02 13:54:00
2012-01-02 14:54:00,Overcast,2012-01-02 19:54:00<br />,-8.3,,46.3,37.0,,1011.3,5.6,,2:54 PM,16.1,WNW,20.4,300,2012-01-02 14:54:00
2012-01-02 15:54:00,Overcast,2012-01-02 20:54:00<br />,-8.9,,-,35.0,,1012.0,5.6,,3:54 PM,16.1,West,18.5,280,2012-01-02 15:54:00
2012-01-02 16:54:00,Overcast,2012-01-02 21:54:00<br />,-7.8,,-,40.0,,1012.8,5.0,,4:54 PM,16.1,WNW,11.1,300,2012-01-02 16:54:00
2012-01-02 17:54:00,Overcast,2012-01-02 22:54:00<br />,-7.2,,-,43.0,,1013.4,4.4,,5:54 PM,16.1,NW,16.7,310,2012-01-02 17:54:00
2012-01-02 18:54:00,Overcast,2012-01-02 23:54:00<br />,-8.9,,-,38.0,,1013.9,4.4,,6:54 PM,16.1,NW,18.5,310,2012-01-02 18:54:00
2012-01-02 19:54:00,Overcast,2012-01-03 00:54:00<br />,-9.0,,-,39.0,,1013.1,4.0,,7:54 PM,16.1,WNW,11.1,300,2012-01-02 19:54:00
2012-01-02 20:54:00,Overcast,2012-01-03 01:54:00<br />,-9.4,,-,38.0,,1013.6,3.9,,8:54 PM,16.1,WNW,9.3,290,2012-01-02 20:54:00
2012-01-02 21:54:00,Overcast,2012-01-03 02:54:00<br />,-8.3,,-,43.0,,1013.7,3.3,,9:54 PM,16.1,WNW,7.4,290,2012-01-02 21:54:00
2012-01-02 22:54:00,Overcast,2012-01-03 03:54:00<br />,-8.9,,-,41.0,,1013.5,3.3,,10:54 PM,16.1,West,11.1,280,2012-01-02 22:54:00
2012-01-02 23:54:00,Overcast,2012-01-03 04:54:00<br />,-8.9,,-,42.0,,1013.3,2.8,,11:54 PM,16.1,West,13.0,280,2012-01-02 23:54:00
2012-01-03 00:54:00,Scattered Clouds,2012-01-03 05:54:00<br />,-8.3,,-,50.0,,1013.0,1.1,,12:54 AM,16.1,WNW,9.3,290,2012-01-03 00:54:00
2012-01-03 01:54:00,Clear,2012-01-03 06:54:00<br />,-8.3,,-,52.0,,1013.1,0.6,,1:54 AM,16.1,WNW,14.8,300,2012-01-03 01:54:00
2012-01-03 02:54:00,Clear,2012-01-03 07:54:00<br />,-8.3,,-,54.0,,1013.2,0.0,,2:54 AM,16.1,NW,13.0,310,2012-01-03 02:54:00
2012-01-03 03:54:00,Clear,2012-01-03 08:54:00<br />,-8.3,,-,57.0,,1013.1,-0.6,,3:54 AM,16.1,WNW,11.1,300,2012-01-03 03:54:00
2012-01-03 04:54:00,Clear,2012-01-03 09:54:00<br />,-8.3,,-,59.0,,1013.3,-1.1,,4:54 AM,16.1,WNW,13.0,300,2012-01-03 04:54:00
2012-01-03 05:54:00,Clear,2012-01-03 10:54:00<br />,-8.9,,-,56.0,,1014.1,-1.1,,5:54 AM,16.1,WNW,13.0,300,2012-01-03 05:54:00
2012-01-03 06:54:00,Clear,2012-01-03 11:54:00<br />,-8.9,,-,56.0,,1014.5,-1.1,,6:54 AM,16.1,NW,11.1,310,2012-01-03 06:54:00
2012-01-03 07:54:00,Clear,2012-01-03 12:54:00<br />,-8.3,,-,59.0,,1014.7,-1.1,,7:54 AM,16.1,NW,18.5,310,2012-01-03 07:54:00
2012-01-03 08:54:00,Clear,2012-01-03 13:54:00<br />,-8.3,,35.2,52.0,,1015.1,0.6,,8:54 AM,16.1,WNW,24.1,300,2012-01-03 08:54:00
2012-01-03 09:54:00,Scattered Clouds,2012-01-03 14:54:00<br />,-8.9,,48.2,50.0,,1015.3,0.6,,9:54 AM,16.1,NW,37.0,320,2012-01-03 09:54:00
2012-01-03 10:54:00,Mostly Cloudy,2012-01-03 15:54:00<br />,-8.3,,40.7,46.0,,1014.7,2.2,,10:54 AM,16.1,NNW,27.8,330,2012-01-03 10:54:00
2012-01-03 11:54:00,Mostly Cloudy,2012-01-03 16:54:00<br />,-12.8,,57.4,35.0,,1014.7,1.1,,11:54 AM,16.1,NW,37.0,320,2012-01-03 11:54:00
2012-01-03 12:54:00,Overcast,2012-01-03 17:54:00<br />,-11.1,,53.7,44.0,,1014.7,0.0,,12:54 PM,16.1,WNW,31.5,300,2012-01-03 12:54:00
2012-01-03 13:54:00,Light Snow,2012-01-03 18:54:00<br />,-7.8,Snow,51.9,61.0,0.0,1015.5,-1.1,,1:54 PM,4.8,North,24.1,350,2012-01-03 13:54:00
2012-01-03 14:54:00,Haze,2012-01-03 19:54:00<br />,-12.2,,44.4,40.0,0.0,1015.9,0.0,,2:54 PM,4.8,NW,33.3,320,2012-01-03 14:54:00
2012-01-03 15:54:00,Overcast,2012-01-03 20:54:00<br />,-13.3,,55.6,38.0,,1017.1,-0.6,,3:54 PM,16.1,NNW,42.6,340,2012-01-03 15:54:00
2012-01-03 16:54:00,Mostly Cloudy,2012-01-03 21:54:00<br />,-12.2,,-,45.0,,1018.5,-1.7,,4:54 PM,16.1,NW,16.7,310,2012-01-03 16:54:00
2012-01-03 17:54:00,Overcast,2012-01-03 22:54:00<br />,-9.4,,40.7,61.0,0.0,1020.2,-2.8,,5:54 PM,14.5,NNW,25.9,330,2012-01-03 17:54:00
2012-01-03 18:19:00,Light Snow,2012-01-03 23:19:00<br />,-8.0,Snow,57.4,74.0,0.0,1020.9,-4.0,,6:19 PM,3.2,NW,33.3,320,2012-01-03 18:19:00
2012-01-03 18:33:00,Light Snow,2012-01-03 23:33:00<br />,-9.0,Snow,37.0,64.0,0.0,1020.9,-3.0,,6:33 PM,12.9,NW,22.2,310,2012-01-03 18:33:00
2012-01-03 18:54:00,Mostly Cloudy,2012-01-03 23:54:00<br />,-9.4,,35.2,63.0,0.0,1021.6,-3.3,,6:54 PM,16.1,NW,20.4,320,2012-01-03 18:54:00
2012-01-03 19:54:00,Clear,2012-01-04 00:54:00<br />,-11.7,,-,55.0,,1022.4,-3.9,,7:54 PM,16.1,NW,16.7,320,2012-01-03 19:54:00
2012-01-03 20:54:00,Clear,2012-01-04 01:54:00<br />,-12.8,,-,51.0,,1022.9,-3.9,,8:54 PM,16.1,NW,16.7,310,2012-01-03 20:54:00
2012-01-03 21:54:00,Clear,2012-01-04 02:54:00<br />,-12.8,,-,53.0,,1023.3,-4.4,,9:54 PM,16.1,NW,9.3,310,2012-01-03 21:54:00
2012-01-03 22:54:00,Clear,2012-01-04 03:54:00<br />,-13.3,,-,53.0,,1023.6,-5.0,,10:54 PM,16.1,West,7.4,280,2012-01-03 22:54:00
2012-01-03 23:54:00,Clear,2012-01-04 04:54:00<br />,-15.0,,-,44.0,,1023.7,-4.4,,11:54 PM,16.1,WNW,16.7,300,2012-01-03 23:54:00
2012-01-04 00:54:00,Clear,2012-01-04 05:54:00<br />,-16.1,,-,42.0,,1023.9,-5.0,,12:54 AM,16.1,WNW,14.8,300,2012-01-04 00:54:00
2012-01-04 01:54:00,Clear,2012-01-04 06:54:00<br />,-15.6,,31.5,44.0,,1024.3,-5.0,,1:54 AM,16.1,WNW,16.7,290,2012-01-04 01:54:00
2012-01-04 02:54:00,Clear,2012-01-04 07:54:00<br />,-16.1,,-,44.0,,1024.7,-5.6,,2:54 AM,16.1,WNW,16.7,300,2012-01-04 02:54:00
2012-01-04 03:54:00,Clear,2012-01-04 08:54:00<br />,-16.1,,-,46.0,,1024.8,-6.1,,3:54 AM,16.1,WNW,11.1,300,2012-01-04 03:54:00
2012-01-04 04:54:00,Clear,2012-01-04 09:54:00<br />,-16.1,,-,48.0,,1025.1,-6.7,,4:54 AM,16.1,WNW,16.7,300,2012-01-04 04:54:00
2012-01-04 05:54:00,Clear,2012-01-04 10:54:00<br />,-15.6,,-,52.0,,1025.8,-7.2,,5:54 AM,16.1,WNW,13.0,290,2012-01-04 05:54:00
2012-01-04 06:54:00,Clear,2012-01-04 11:54:00<br />,-15.6,,-,54.0,,1026.7,-7.8,,6:54 AM,16.1,WNW,11.1,300,2012-01-04 06:54:00
2012-01-04 07:54:00,Clear,2012-01-04 12:54:00<br />,-15.6,,-,52.0,,1027.2,-7.2,,7:54 AM,16.1,WNW,13.0,290,2012-01-04 07:54:00
2012-01-04 08:54:00,Clear,2012-01-04 13:54:00<br />,-16.7,,27.8,44.0,,1027.5,-6.1,,8:54 AM,16.1,WNW,14.8,300,2012-01-04 08:54:00
2012-01-04 09:54:00,Clear,2012-01-04 14:54:00<br />,-16.7,,-,40.0,,1027.3,-5.0,,9:54 AM,16.1,NW,16.7,310,2012-01-04 09:54:00
2012-01-04 10:54:00,Clear,2012-01-04 15:54:00<br />,-16.0,,-,40.0,,1026.0,-4.0,,10:54 AM,16.1,WNW,9.3,290,2012-01-04 10:54:00
2012-01-04 11:54:00,Clear,2012-01-04 16:54:00<br />,-14.4,,-,39.0,,1024.6,-2.2,,11:54 AM,16.1,West,11.1,270,2012-01-04 11:54:00
2012-01-04 12:54:00,Clear,2012-01-04 17:54:00<br />,-13.3,,-,38.0,,1023.4,-0.6,,12:54 PM,16.1,West,11.1,270,2012-01-04 12:54:00
2012-01-04 13:54:00,Clear,2012-01-04 18:54:00<br />,-12.8,,-,38.0,,1022.4,0.0,,1:54 PM,16.1,Variable,7.4,0,2012-01-04 13:54:00
2012-01-04 14:54:00,Clear,2012-01-04 19:54:00<br />,-12.2,,-,42.0,,1021.3,-0.6,,2:54 PM,16.1,West,13.0,260,2012-01-04 14:54:00
2012-01-04 15:54:00,Clear,2012-01-04 20:54:00<br />,-11.1,,-,46.0,,1020.5,-0.6,,3:54 PM,16.1,SSW,13.0,200,2012-01-04 15:54:00
2012-01-04 16:54:00,Clear,2012-01-04 21:54:00<br />,-10.6,,-,49.0,,1020.4,-1.1,,4:54 PM,16.1,South,9.3,190,2012-01-04 16:54:00
2012-01-04 17:54:00,Clear,2012-01-04 22:54:00<br />,-10.6,,-,49.0,,1019.7,-1.1,,5:54 PM,16.1,Calm,Calm,0,2012-01-04 17:54:00
2012-01-04 18:54:00,Clear,2012-01-04 23:54:00<br />,-10.6,,-,51.0,,1019.8,-1.7,,6:54 PM,16.1,Calm,Calm,0,2012-01-04 18:54:00
2012-01-04 19:54:00,Clear,2012-01-05 00:54:00<br />,-8.9,,-,58.0,,1019.2,-1.7,,7:54 PM,16.1,Calm,Calm,0,2012-01-04 19:54:00
2012-01-04 20:54:00,Scattered Clouds,2012-01-05 01:54:00<br />,-9.4,,-,56.0,,1018.7,-1.7,,8:54 PM,16.1,Calm,Calm,0,2012-01-04 20:54:00
2012-01-04 21:54:00,Mostly Cloudy,2012-01-05 02:54:00<br />,-9.4,,-,54.0,,1018.0,-1.1,,9:54 PM,16.1,Calm,Calm,0,2012-01-04 21:54:00
2012-01-04 22:54:00,Overcast,2012-01-05 03:54:00<br />,-8.9,,-,54.0,,1017.0,-0.6,,10:54 PM,16.1,Calm,Calm,0,2012-01-04 22:54:00
2012-01-04 23:54:00,Overcast,2012-01-05 04:54:00<br />,-6.7,,-,61.0,,1016.2,0.0,,11:54 PM,16.1,Calm,Calm,0,2012-01-04 23:54:00
2012-01-05 00:54:00,Overcast,2012-01-05 05:54:00<br />,-6.1,,35.2,49.0,,1016.1,3.9,,12:54 AM,16.1,West,25.9,260,2012-01-05 00:54:00
2012-01-05 01:54:00,Overcast,2012-01-05 06:54:00<br />,-3.3,,29.6,67.0,,1015.9,2.2,,1:54 AM,14.5,West,13.0,260,2012-01-05 01:54:00
2012-01-05 02:54:00,Overcast,2012-01-05 07:54:00<br />,-2.2,,-,79.0,0.0,1015.3,1.1,,2:54 AM,16.1,SW,5.6,230,2012-01-05 02:54:00
2012-01-05 03:54:00,Overcast,2012-01-05 08:54:00<br />,-2.2,,-,79.0,,1015.0,1.1,,3:54 AM,16.1,Calm,Calm,0,2012-01-05 03:54:00
2012-01-05 04:54:00,Overcast,2012-01-05 09:54:00<br />,-2.2,,-,79.0,,1015.2,1.1,,4:54 AM,16.1,Calm,Calm,0,2012-01-05 04:54:00
2012-01-05 05:54:00,Overcast,2012-01-05 10:54:00<br />,-1.7,,-,82.0,,1015.1,1.1,,5:54 AM,16.1,Calm,Calm,0,2012-01-05 05:54:00
2012-01-05 06:54:00,Overcast,2012-01-05 11:54:00<br />,-1.7,,-,82.0,,1015.3,1.1,,6:54 AM,16.1,WSW,5.6,250,2012-01-05 06:54:00
2012-01-05 07:54:00,Overcast,2012-01-05 12:54:00<br />,-1.7,,-,76.0,,1015.9,2.2,,7:54 AM,16.1,Calm,Calm,0,2012-01-05 07:54:00
2012-01-05 08:54:00,Overcast,2012-01-05 13:54:00<br />,-2.2,,-,70.0,,1016.6,2.8,,8:54 AM,16.1,West,5.6,260,2012-01-05 08:54:00
2012-01-05 09:54:00,Overcast,2012-01-05 14:54:00<br />,-3.3,,-,58.0,,1017.0,4.4,,9:54 AM,16.1,West,5.6,270,2012-01-05 09:54:00
2012-01-05 10:54:00,Mostly Cloudy,2012-01-05 15:54:00<br />,-3.9,,-,47.0,,1016.3,6.7,,10:54 AM,16.1,NW,7.4,310,2012-01-05 10:54:00
2012-01-05 11:54:00,Clear,2012-01-05 16:54:00<br />,-3.9,,-,44.0,,1015.6,7.8,,11:54 AM,16.1,WNW,20.4,300,2012-01-05 11:54:00
2012-01-05 12:54:00,Partly Cloudy,2012-01-05 17:54:00<br />,-3.9,,-,44.0,,1015.0,7.8,,12:54 PM,16.1,WNW,18.5,300,2012-01-05 12:54:00
2012-01-05 13:54:00,Clear,2012-01-05 18:54:00<br />,-4.4,,27.8,42.0,,1014.7,7.8,,1:54 PM,16.1,West,18.5,280,2012-01-05 13:54:00
2012-01-05 14:54:00,Clear,2012-01-05 19:54:00<br />,-5.0,,29.6,40.0,,1014.9,7.8,,2:54 PM,16.1,West,18.5,280,2012-01-05 14:54:00
2012-01-05 15:54:00,Clear,2012-01-05 20:54:00<br />,-4.4,,-,44.0,,1015.3,7.2,,3:54 PM,16.1,WNW,9.3,300,2012-01-05 15:54:00
2012-01-05 16:54:00,Clear,2012-01-05 21:54:00<br />,-4.4,,-,47.0,,1015.6,6.1,,4:54 PM,16.1,Calm,Calm,0,2012-01-05 16:54:00
2012-01-05 17:54:00,Clear,2012-01-05 22:54:00<br />,-3.9,,-,70.0,,1016.5,1.1,,5:54 PM,16.1,South,7.4,190,2012-01-05 17:54:00
2012-01-05 18:54:00,Clear,2012-01-05 23:54:00<br />,-5.0,,-,72.0,,1016.9,-0.6,,6:54 PM,16.1,Calm,Calm,0,2012-01-05 18:54:00
2012-01-05 19:54:00,Clear,2012-01-06 00:54:00<br />,-5.0,,-,78.0,,1016.8,-1.7,,7:54 PM,16.1,Calm,Calm,0,2012-01-05 19:54:00
2012-01-05 20:54:00,Clear,2012-01-06 01:54:00<br />,-5.0,,-,75.0,,1017.0,-1.1,,8:54 PM,16.1,Calm,Calm,0,2012-01-05 20:54:00
2012-01-05 21:54:00,Clear,2012-01-06 02:54:00<br />,-5.6,,-,75.0,,1016.9,-1.7,,9:54 PM,16.1,Calm,Calm,0,2012-01-05 21:54:00
2012-01-05 22:54:00,Clear,2012-01-06 03:54:00<br />,-5.0,,-,81.0,,1016.7,-2.2,,10:54 PM,16.1,Calm,Calm,0,2012-01-05 22:54:00
2012-01-05 23:54:00,Clear,2012-01-06 04:54:00<br />,-4.4,,-,82.0,,1016.2,-1.7,,11:54 PM,16.1,SE,5.6,140,2012-01-05 23:54:00
2012-01-06 00:54:00,Clear,2012-01-06 05:54:00<br />,-2.8,,-,78.0,,1015.8,0.6,,12:54 AM,16.1,Calm,Calm,0,2012-01-06 00:54:00
2012-01-06 01:54:00,Clear,2012-01-06 06:54:00<br />,-2.8,,-,75.0,,1015.6,1.1,,1:54 AM,16.1,Calm,Calm,0,2012-01-06 01:54:00
2012-01-06 02:54:00,Clear,2012-01-06 07:54:00<br />,-3.0,,-,75.0,,1015.1,1.0,,2:54 AM,16.1,South,7.4,190,2012-01-06 02:54:00
2012-01-06 03:54:00,Clear,2012-01-06 08:54:00<br />,-2.2,,-,82.0,,1015.2,0.6,,3:54 AM,16.1,SSW,9.3,200,2012-01-06 03:54:00
2012-01-06 04:54:00,Clear,2012-01-06 09:54:00<br />,-1.1,,-,82.0,,1015.4,1.7,,4:54 AM,16.1,SSW,7.4,210,2012-01-06 04:54:00
2012-01-06 05:54:00,Clear,2012-01-06 10:54:00<br />,-1.7,,-,78.0,,1015.3,1.7,,5:54 AM,16.1,SSW,7.4,210,2012-01-06 05:54:00
2012-01-06 06:54:00,Clear,2012-01-06 11:54:00<br />,-1.7,,-,85.0,,1015.3,0.6,,6:54 AM,16.1,SSW,11.1,200,2012-01-06 06:54:00
2012-01-06 07:54:00,Clear,2012-01-06 12:54:00<br />,-1.1,,-,79.0,,1015.4,2.2,,7:54 AM,16.1,SSW,9.3,210,2012-01-06 07:54:00
2012-01-06 08:54:00,Clear,2012-01-06 13:54:00<br />,1.1,,-,71.0,,1015.4,6.1,,8:54 AM,16.1,SSW,9.3,210,2012-01-06 08:54:00
2012-01-06 09:54:00,Clear,2012-01-06 14:54:00<br />,-0.6,,-,48.0,,1015.5,10.0,,9:54 AM,16.1,WSW,16.7,240,2012-01-06 09:54:00
2012-01-06 10:54:00,Clear,2012-01-06 15:54:00<br />,-1.1,,27.8,38.0,,1015.1,12.8,,10:54 AM,16.1,SW,13.0,230,2012-01-06 10:54:00
2012-01-06 11:54:00,Clear,2012-01-06 16:54:00<br />,-1.7,,35.2,34.0,,1014.0,13.9,,11:54 AM,16.1,WSW,27.8,240,2012-01-06 11:54:00
2012-01-06 12:54:00,Clear,2012-01-06 17:54:00<br />,-2.2,,31.5,31.0,,1012.9,15.0,,12:54 PM,16.1,SW,20.4,230,2012-01-06 12:54:00
2012-01-06 13:54:00,Clear,2012-01-06 18:54:00<br />,-1.7,,-,29.0,,1012.1,16.7,,1:54 PM,16.1,WSW,16.7,250,2012-01-06 13:54:00
2012-01-06 14:54:00,Clear,2012-01-06 19:54:00<br />,-2.2,,33.3,29.0,,1011.7,16.1,,2:54 PM,16.1,SW,22.2,220,2012-01-06 14:54:00
2012-01-06 15:54:00,Clear,2012-01-06 20:54:00<br />,-0.6,,-,33.0,,1011.6,15.6,,3:54 PM,16.1,South,18.5,190,2012-01-06 15:54:00
2012-01-06 16:54:00,Clear,2012-01-06 21:54:00<br />,-1.0,,-,41.0,,1011.7,12.0,,4:54 PM,16.1,SSW,11.1,200,2012-01-06 16:54:00
2012-01-06 17:54:00,Clear,2012-01-06 22:54:00<br />,-0.6,,-,50.0,,1012.2,9.4,,5:54 PM,16.1,SSW,11.1,200,2012-01-06 17:54:00
2012-01-06 18:54:00,Clear,2012-01-06 23:54:00<br />,-0.6,,-,54.0,,1012.1,8.3,,6:54 PM,16.1,SSW,13.0,200,2012-01-06 18:54:00
2012-01-06 19:54:00,Clear,2012-01-07 00:54:00<br />,-0.6,,-,52.0,,1012.1,8.9,,7:54 PM,16.1,SSW,13.0,210,2012-01-06 19:54:00
2012-01-06 20:54:00,Clear,2012-01-07 01:54:00<br />,0.0,,-,50.0,,1011.9,10.0,,8:54 PM,16.1,SSW,13.0,210,2012-01-06 20:54:00
2012-01-06 21:54:00,Clear,2012-01-07 02:54:00<br />,-0.6,,-,50.0,,1011.8,9.4,,9:54 PM,16.1,SSW,13.0,200,2012-01-06 21:54:00
2012-01-06 22:54:00,Clear,2012-01-07 03:54:00<br />,-0.6,,-,54.0,,1011.5,8.3,,10:54 PM,16.1,SSW,11.1,210,2012-01-06 22:54:00
2012-01-06 23:54:00,Clear,2012-01-07 04:54:00<br />,-0.6,,-,56.0,,1011.2,7.8,,11:54 PM,16.1,SSW,11.1,210,2012-01-06 23:54:00
2012-01-07 00:54:00,Clear,2012-01-07 05:54:00<br />,-0.6,,-,56.0,,1010.9,7.8,,12:54 AM,16.1,SW,7.4,220,2012-01-07 00:54:00
2012-01-07 01:54:00,Clear,2012-01-07 06:54:00<br />,-0.6,,-,65.0,,1010.8,5.6,,1:54 AM,16.1,SSW,13.0,210,2012-01-07 01:54:00
2012-01-07 02:54:00,Clear,2012-01-07 07:54:00<br />,0.0,,-,70.0,,1010.8,5.0,,2:54 AM,16.1,SSW,9.3,200,2012-01-07 02:54:00
2012-01-07 03:54:00,Clear,2012-01-07 08:54:00<br />,0.0,,-,67.0,,1010.7,5.6,,3:54 AM,16.1,SSW,7.4,210,2012-01-07 03:54:00
