timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimePDT,TimePST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-01-01 07:06:00,Clear,2012-01-01 15:06:00<br />,1.0,,-,93.0,,1020.5,2.0,,7:06 AM,3.2,Calm,Calm,0,2012-01-01 07:06:00
2012-01-01 07:36:00,Clear,2012-01-01 15:36:00<br />,3.0,,-,100.0,,1020.9,3.0,,7:36 AM,2.4,Calm,Calm,0,2012-01-01 07:36:00
2012-01-01 07:48:00,Clear,2012-01-01 15:48:00<br />,3.0,,-,93.0,,1021.2,4.0,,7:48 AM,4.8,Calm,Calm,0,2012-01-01 07:48:00
2012-01-01 07:52:00,Clear,2012-01-01 15:52:00<br />,3.3,,-,89.0,,1021.2,5.0,,7:52 AM,6.4,Calm,Calm,0,2012-01-01 07:52:00
2012-01-01 08:52:00,Clear,2012-01-01 16:52:00<br />,4.4,,-,71.0,,1022.0,9.4,,8:52 AM,14.5,Calm,Calm,0,2012-01-01 08:52:00
2012-01-01 09:52:00,Clear,2012-01-01 17:52:00<br />,7.8,,-,62.0,,1022.0,15.0,,9:52 AM,11.3,Calm,Calm,0,2012-01-01 09:52:00
2012-01-01 10:52:00,Clear,2012-01-01 18:52:00<br />,10.0,,-,60.0,,1021.1,17.8,,10:52 AM,16.1,WSW,9.3,250,2012-01-01 10:52:00
2012-01-01 11:52:00,Clear,2012-01-01 19:52:00<br />,9.4,,-,54.0,,1019.9,18.9,,11:52 AM,14.5,SW,7.4,230,2012-01-01 11:52:00
2012-01-01 12:52:00,Clear,2012-01-01 20:52:00<br />,7.8,,-,47.0,,1019.1,19.4,,12:52 PM,14.5,WSW,13.0,240,2012-01-01 12:52:00
2012-01-01 14:52:00,Haze,2012-01-01 22:52:00<br />,11.1,,-,67.0,,1018.6,17.2,,2:52 PM,9.7,SW,11.1,230,2012-01-01 14:52:00
2012-01-01 15:52:00,Clear,2012-01-01 23:52:00<br />,11.1,,-,67.0,,1018.7,17.2,,3:52 PM,11.3,WSW,5.6,240,2012-01-01 15:52:00
2012-01-01 16:52:00,Haze,2012-01-02 00:52:00<br />,11.1,,-,81.0,,1019.2,14.4,,4:52 PM,6.4,Calm,Calm,0,2012-01-01 16:52:00
2012-01-01 17:52:00,Clear,2012-01-02 01:52:00<br />,10.6,,-,93.0,,1019.7,11.7,,5:52 PM,4.8,West,5.6,260,2012-01-01 17:52:00
2012-01-01 18:21:00,Clear,2012-01-02 02:21:00<br />,11.0,,-,94.0,,1019.9,12.0,,6:21 PM,4.0,Calm,Calm,0,2012-01-01 18:21:00
2012-01-01 18:47:00,Clear,2012-01-02 02:47:00<br />,9.0,,-,88.0,,1020.2,11.0,,6:47 PM,6.4,Calm,Calm,0,2012-01-01 18:47:00
2012-01-01 18:52:00,Clear,2012-01-02 02:52:00<br />,8.9,,-,89.0,,1020.2,10.6,,6:52 PM,4.8,Calm,Calm,0,2012-01-01 18:52:00
2012-01-01 19:52:00,Clear,2012-01-02 03:52:00<br />,7.8,,-,90.0,,1020.8,9.4,,7:52 PM,6.4,Calm,Calm,0,2012-01-01 19:52:00
2012-01-01 20:18:00,Clear,2012-01-02 04:18:00<br />,7.0,,-,93.0,,1020.9,8.0,,8:18 PM,4.0,Calm,Calm,0,2012-01-01 20:18:00
2012-01-01 20:52:00,Clear,2012-01-02 04:52:00<br />,6.1,,-,93.0,,1021.1,7.2,,8:52 PM,4.0,Calm,Calm,0,2012-01-01 20:52:00
2012-01-01 21:18:00,Clear,2012-01-02 05:18:00<br />,6.0,,-,93.0,,1021.2,7.0,,9:18 PM,3.2,Calm,Calm,0,2012-01-01 21:18:00
2012-01-01 21:52:00,Clear,2012-01-02 05:52:00<br />,5.6,,-,93.0,,1021.2,6.7,,9:52 PM,4.8,Calm,Calm,0,2012-01-01 21:52:00
2012-01-01 22:12:00,Clear,2012-01-02 06:12:00<br />,4.0,,-,87.0,,1020.9,6.0,,10:12 PM,3.2,Calm,Calm,0,2012-01-01 22:12:00
2012-01-01 22:16:00,Clear,2012-01-02 06:16:00<br />,4.0,,-,93.0,,1020.9,5.0,,10:16 PM,1.2,Calm,Calm,0,2012-01-01 22:16:00
2012-01-01 22:29:00,Clear,2012-01-02 06:29:00<br />,5.0,,-,87.0,,1020.9,7.0,,10:29 PM,3.2,Calm,Calm,0,2012-01-01 22:29:00
2012-01-01 22:37:00,Clear,2012-01-02 06:37:00<br />,5.0,,-,93.0,,1020.9,6.0,,10:37 PM,4.8,Calm,Calm,0,2012-01-01 22:37:00
2012-01-01 22:41:00,Clear,2012-01-02 06:41:00<br />,3.0,,-,93.0,,1020.9,4.0,,10:41 PM,2.8,Calm,Calm,0,2012-01-01 22:41:00
2012-01-01 22:52:00,Clear,2012-01-02 06:52:00<br />,3.9,,-,93.0,,1020.9,5.0,,10:52 PM,3.2,Calm,Calm,0,2012-01-01 22:52:00
2012-01-01 23:01:00,Clear,2012-01-02 07:01:00<br />,4.0,,-,93.0,,1020.9,5.0,,11:01 PM,4.8,Calm,Calm,0,2012-01-01 23:01:00
2012-01-01 23:52:00,Clear,2012-01-02 07:52:00<br />,4.4,,-,85.0,,1021.2,6.7,,11:52 PM,9.7,Calm,Calm,0,2012-01-01 23:52:00
2012-01-02 00:02:00,Mist,2012-01-02 08:02:00<br />,4.0,,-,87.0,,1021.2,6.0,,12:02 AM,1.2,SW,7.4,230,2012-01-02 00:02:00
2012-01-02 00:52:00,Fog,2012-01-02 08:52:00<br />,8.9,Fog,-,93.0,,1021.2,10.0,,12:52 AM,0.4,Calm,Calm,0,2012-01-02 00:52:00
2012-01-02 01:52:00,Fog,2012-01-02 09:52:00<br />,7.8,Fog,-,97.0,,1021.6,8.3,,1:52 AM,0.4,Calm,Calm,0,2012-01-02 01:52:00
2012-01-02 02:52:00,Fog,2012-01-02 10:52:00<br />,7.2,Fog,-,93.0,,1021.4,8.3,,2:52 AM,0.4,NE,9.3,40,2012-01-02 02:52:00
2012-01-02 03:52:00,Fog,2012-01-02 11:52:00<br />,6.1,Fog,-,93.0,0.01,1021.6,7.2,,3:52 AM,0.4,Calm,Calm,0,2012-01-02 03:52:00
2012-01-02 04:52:00,Fog,2012-01-02 12:52:00<br />,5.6,Fog,-,93.0,,1021.8,6.7,,4:52 AM,0.4,ENE,9.3,60,2012-01-02 04:52:00
2012-01-02 05:10:00,Mostly Cloudy,2012-01-02 13:10:00<br />,4.0,,-,93.0,,1021.9,5.0,,5:10 AM,4.0,NE,5.6,40,2012-01-02 05:10:00
2012-01-02 05:17:00,Scattered Clouds,2012-01-02 13:17:00<br />,4.0,,-,93.0,,1021.9,5.0,,5:17 AM,14.5,Calm,Calm,0,2012-01-02 05:17:00
2012-01-02 05:52:00,Clear,2012-01-02 13:52:00<br />,2.2,,-,93.0,,1022.0,3.3,,5:52 AM,14.5,Calm,Calm,0,2012-01-02 05:52:00
2012-01-02 06:52:00,Clear,2012-01-02 14:52:00<br />,2.8,,-,93.0,,1022.5,3.9,,6:52 AM,9.7,Calm,Calm,0,2012-01-02 06:52:00
2012-01-02 06:56:00,Clear,2012-01-02 14:56:00<br />,2.0,,-,93.0,,1022.6,3.0,,6:56 AM,2.0,Calm,Calm,0,2012-01-02 06:56:00
2012-01-02 07:04:00,Clear,2012-01-02 15:04:00<br />,2.0,,-,93.0,,1022.6,3.0,,7:04 AM,1.2,Calm,Calm,0,2012-01-02 07:04:00
2012-01-02 07:07:00,Clear,2012-01-02 15:07:00<br />,2.0,,-,93.0,,1022.6,3.0,,7:07 AM,4.0,Calm,Calm,0,2012-01-02 07:07:00
2012-01-02 07:14:00,Clear,2012-01-02 15:14:00<br />,3.0,,-,100.0,,1022.6,3.0,,7:14 AM,6.4,Calm,Calm,0,2012-01-02 07:14:00
2012-01-02 08:52:00,Clear,2012-01-02 16:52:00<br />,4.4,,-,74.0,,1023.1,8.9,,8:52 AM,16.1,Calm,Calm,0,2012-01-02 08:52:00
2012-01-02 09:52:00,Clear,2012-01-02 17:52:00<br />,5.6,,-,56.0,,1022.7,14.4,,9:52 AM,16.1,Calm,Calm,0,2012-01-02 09:52:00
2012-01-02 10:52:00,Clear,2012-01-02 18:52:00<br />,10.6,,-,75.0,,1022.3,15.0,,10:52 AM,12.9,West,9.3,270,2012-01-02 10:52:00
2012-01-02 11:52:00,Haze,2012-01-02 19:52:00<br />,10.6,,-,72.0,,1021.4,15.6,,11:52 AM,8.0,WSW,18.5,250,2012-01-02 11:52:00
2012-01-02 12:52:00,Clear,2012-01-02 20:52:00<br />,11.1,,-,70.0,,1020.4,16.7,,12:52 PM,11.3,SW,9.3,230,2012-01-02 12:52:00
2012-01-02 13:52:00,Haze,2012-01-02 21:52:00<br />,11.1,,-,70.0,,1019.6,16.7,,1:52 PM,8.0,SW,7.4,230,2012-01-02 13:52:00
2012-01-02 14:52:00,Haze,2012-01-02 22:52:00<br />,11.1,,-,72.0,,1019.7,16.1,,2:52 PM,8.0,WSW,13.0,250,2012-01-02 14:52:00
2012-01-02 15:52:00,Clear,2012-01-02 23:52:00<br />,11.7,,-,75.0,,1019.8,16.1,,3:52 PM,12.9,WSW,11.1,240,2012-01-02 15:52:00
2012-01-02 16:52:00,Clear,2012-01-03 00:52:00<br />,12.8,,-,87.0,,1019.7,15.0,,4:52 PM,9.7,Calm,Calm,0,2012-01-02 16:52:00
2012-01-02 17:52:00,Clear,2012-01-03 01:52:00<br />,9.4,,-,92.0,,1020.3,10.6,,5:52 PM,9.7,Calm,Calm,0,2012-01-02 17:52:00
2012-01-02 19:42:00,Clear,2012-01-03 03:42:00<br />,8.0,,-,93.0,,1021.6,9.0,,7:42 PM,4.0,Calm,Calm,0,2012-01-02 19:42:00
2012-01-02 19:49:00,Clear,2012-01-03 03:49:00<br />,7.0,,-,93.0,,1021.6,8.0,,7:49 PM,4.8,Calm,Calm,0,2012-01-02 19:49:00
2012-01-02 19:52:00,Clear,2012-01-03 03:52:00<br />,6.7,,-,93.0,,1021.7,7.8,,7:52 PM,4.0,Calm,Calm,0,2012-01-02 19:52:00
2012-01-02 20:04:00,Clear,2012-01-03 04:04:00<br />,8.0,,-,100.0,,1021.9,8.0,,8:04 PM,2.4,Calm,Calm,0,2012-01-02 20:04:00
2012-01-02 20:14:00,Clear,2012-01-03 04:14:00<br />,8.0,,-,93.0,,1021.9,9.0,,8:14 PM,3.2,Calm,Calm,0,2012-01-02 20:14:00
2012-01-02 20:21:00,Partly Cloudy,2012-01-03 04:21:00<br />,7.0,,-,100.0,,1022.2,7.0,,8:21 PM,2.8,Calm,Calm,0,2012-01-02 20:21:00
2012-01-02 20:27:00,Mist,2012-01-03 04:27:00<br />,7.0,,-,93.0,,1022.2,8.0,,8:27 PM,1.2,Calm,Calm,0,2012-01-02 20:27:00
2012-01-02 20:39:00,Fog,2012-01-03 04:39:00<br />,7.0,Fog,-,100.0,,1022.2,7.0,,8:39 PM,0.4,Calm,Calm,0,2012-01-02 20:39:00
2012-01-02 20:52:00,Fog,2012-01-03 04:52:00<br />,7.8,Fog,-,97.0,,1022.3,8.3,,8:52 PM,0.4,Calm,Calm,0,2012-01-02 20:52:00
2012-01-02 21:02:00,Overcast,2012-01-03 05:02:00<br />,7.0,,-,100.0,,1022.6,7.0,,9:02 PM,3.2,Calm,Calm,0,2012-01-02 21:02:00
2012-01-02 21:11:00,Fog,2012-01-03 05:11:00<br />,7.0,Fog,-,93.0,,1022.2,8.0,,9:11 PM,0.8,Calm,Calm,0,2012-01-02 21:11:00
2012-01-02 21:52:00,Overcast,2012-01-03 05:52:00<br />,8.9,,-,93.0,,1022.2,10.0,,9:52 PM,2.4,NE,7.4,40,2012-01-02 21:52:00
2012-01-02 21:59:00,Overcast,2012-01-03 05:59:00<br />,9.0,,-,94.0,,1022.2,10.0,,9:59 PM,4.0,NNE,7.4,30,2012-01-02 21:59:00
2012-01-02 22:10:00,Overcast,2012-01-03 06:10:00<br />,9.0,,-,94.0,,1022.2,10.0,,10:10 PM,1.6,NNE,7.4,20,2012-01-02 22:10:00
2012-01-02 22:17:00,Fog,2012-01-03 06:17:00<br />,9.0,Fog,-,94.0,,1022.2,10.0,,10:17 PM,0.8,ENE,7.4,70,2012-01-02 22:17:00
2012-01-02 22:35:00,Overcast,2012-01-03 06:35:00<br />,10.0,,-,100.0,,1022.2,10.0,,10:35 PM,2.4,Calm,Calm,0,2012-01-02 22:35:00
2012-01-02 22:44:00,Fog,2012-01-03 06:44:00<br />,9.0,Fog,-,88.0,,1022.2,11.0,,10:44 PM,0.8,NE,5.6,40,2012-01-02 22:44:00
2012-01-02 22:52:00,Fog,2012-01-03 06:52:00<br />,9.4,Fog,-,92.0,,1022.1,10.6,,10:52 PM,0.8,NE,5.6,50,2012-01-02 22:52:00
2012-01-02 23:52:00,Fog,2012-01-03 07:52:00<br />,8.3,Fog,-,93.0,,1021.5,9.4,,11:52 PM,0.4,NE,7.4,50,2012-01-02 23:52:00
2012-01-03 00:20:00,Overcast,2012-01-03 08:20:00<br />,8.0,,-,93.0,,1021.2,9.0,,12:20 AM,2.4,Calm,Calm,0,2012-01-03 00:20:00
2012-01-03 00:48:00,Partly Cloudy,2012-01-03 08:48:00<br />,8.0,,-,100.0,,1020.9,8.0,,12:48 AM,6.4,ENE,5.6,60,2012-01-03 00:48:00
2012-01-03 00:52:00,Clear,2012-01-03 08:52:00<br />,7.2,,-,96.0,,1020.9,7.8,,12:52 AM,6.4,NE,5.6,50,2012-01-03 00:52:00
2012-01-03 01:30:00,Clear,2012-01-03 09:30:00<br />,7.0,,-,100.0,,1021.2,7.0,,1:30 AM,4.8,Calm,Calm,0,2012-01-03 01:30:00
2012-01-03 01:52:00,Clear,2012-01-03 09:52:00<br />,6.1,,-,96.0,,1021.5,6.7,,1:52 AM,6.4,WNW,9.3,300,2012-01-03 01:52:00
2012-01-03 02:52:00,Clear,2012-01-03 10:52:00<br />,3.9,,-,93.0,,1021.7,5.0,,2:52 AM,6.4,NE,7.4,50,2012-01-03 02:52:00
2012-01-03 03:52:00,Clear,2012-01-03 11:52:00<br />,3.9,,-,93.0,,1021.5,5.0,,3:52 AM,12.9,Calm,Calm,0,2012-01-03 03:52:00
2012-01-03 04:52:00,Clear,2012-01-03 12:52:00<br />,4.4,,-,92.0,,1021.6,5.6,,4:52 AM,11.3,Calm,Calm,0,2012-01-03 04:52:00
2012-01-03 05:52:00,Clear,2012-01-03 13:52:00<br />,3.3,,-,85.0,,1021.5,5.6,,5:52 AM,16.1,East,5.6,90,2012-01-03 05:52:00
2012-01-03 06:52:00,Clear,2012-01-03 14:52:00<br />,2.8,,-,86.0,,1021.4,5.0,,6:52 AM,16.1,Calm,Calm,0,2012-01-03 06:52:00
2012-01-03 07:52:00,Clear,2012-01-03 15:52:00<br />,4.4,,-,79.0,,1021.7,7.8,,7:52 AM,16.1,Calm,Calm,0,2012-01-03 07:52:00
2012-01-03 08:52:00,Clear,2012-01-03 16:52:00<br />,4.4,,-,57.0,,1022.8,12.8,,8:52 AM,16.1,Calm,Calm,0,2012-01-03 08:52:00
2012-01-03 09:52:00,Clear,2012-01-03 17:52:00<br />,5.6,,-,46.0,,1023.0,17.2,,9:52 AM,16.1,Calm,Calm,0,2012-01-03 09:52:00
2012-01-03 10:52:00,Clear,2012-01-03 18:52:00<br />,7.2,,-,43.0,,1022.2,20.0,,10:52 AM,16.1,SW,5.6,220,2012-01-03 10:52:00
2012-01-03 11:52:00,Clear,2012-01-03 19:52:00<br />,9.4,,-,45.0,,1021.4,21.7,,11:52 AM,16.1,West,7.4,260,2012-01-03 11:52:00
2012-01-03 12:52:00,Clear,2012-01-03 20:52:00<br />,6.7,,-,38.0,,1020.6,21.7,,12:52 PM,16.1,WSW,9.3,240,2012-01-03 12:52:00
2012-01-03 13:52:00,Clear,2012-01-03 21:52:00<br />,5.0,,-,34.0,,1020.1,21.7,,1:52 PM,16.1,West,7.4,260,2012-01-03 13:52:00
2012-01-03 14:52:00,Clear,2012-01-03 22:52:00<br />,5.6,,-,36.0,,1020.1,21.1,,2:52 PM,16.1,West,7.4,260,2012-01-03 14:52:00
2012-01-03 15:52:00,Clear,2012-01-03 23:52:00<br />,10.6,,-,59.0,,1020.4,18.9,,3:52 PM,14.5,WSW,7.4,240,2012-01-03 15:52:00
2012-01-03 16:52:00,Clear,2012-01-04 00:52:00<br />,12.2,,-,78.0,,1020.8,16.1,,4:52 PM,12.9,WSW,5.6,240,2012-01-03 16:52:00
2012-01-03 17:52:00,Clear,2012-01-04 01:52:00<br />,10.0,,-,86.0,,1021.3,12.2,,5:52 PM,12.9,Calm,Calm,0,2012-01-03 17:52:00
2012-01-03 18:52:00,Clear,2012-01-04 02:52:00<br />,8.3,,-,89.0,,1021.8,10.0,,6:52 PM,11.3,Calm,Calm,0,2012-01-03 18:52:00
2012-01-03 19:52:00,Clear,2012-01-04 03:52:00<br />,7.2,,-,89.0,,1022.0,8.9,,7:52 PM,11.3,Calm,Calm,0,2012-01-03 19:52:00
2012-01-03 20:52:00,Clear,2012-01-04 04:52:00<br />,6.1,,-,83.0,,1022.2,8.9,,8:52 PM,14.5,Calm,Calm,0,2012-01-03 20:52:00
2012-01-03 21:52:00,Clear,2012-01-04 05:52:00<br />,5.0,,-,89.0,,1022.8,6.7,,9:52 PM,12.9,Calm,Calm,0,2012-01-03 21:52:00
2012-01-03 22:52:00,Clear,2012-01-04 06:52:00<br />,5.0,,-,89.0,,1022.8,6.7,,10:52 PM,12.9,Calm,Calm,0,2012-01-03 22:52:00
2012-01-04 00:52:00,Clear,2012-01-04 08:52:00<br />,3.3,,-,89.0,0.01,1023.0,5.0,,12:52 AM,16.1,Calm,Calm,0,2012-01-04 00:52:00
2012-01-04 01:52:00,Clear,2012-01-04 09:52:00<br />,3.3,,-,85.0,,1022.8,5.6,,1:52 AM,16.1,Calm,Calm,0,2012-01-04 01:52:00
2012-01-04 03:52:00,Clear,2012-01-04 11:52:00<br />,2.2,,-,79.0,,1022.2,5.6,,3:52 AM,16.1,Calm,Calm,0,2012-01-04 03:52:00
2012-01-04 04:52:00,Clear,2012-01-04 12:52:00<br />,1.7,,-,74.0,,1022.3,6.1,,4:52 AM,16.1,Calm,Calm,0,2012-01-04 04:52:00
2012-01-04 05:52:00,Clear,2012-01-04 13:52:00<br />,1.1,,-,76.0,,1022.5,5.0,,5:52 AM,16.1,Calm,Calm,0,2012-01-04 05:52:00
2012-01-04 06:52:00,Clear,2012-01-04 14:52:00<br />,0.6,,-,63.0,,1022.7,7.2,,6:52 AM,16.1,NE,5.6,40,2012-01-04 06:52:00
2012-01-04 07:52:00,Clear,2012-01-04 15:52:00<br />,1.7,,-,57.0,,1023.4,10.0,,7:52 AM,16.1,NE,7.4,40,2012-01-04 07:52:00
2012-01-04 08:52:00,Clear,2012-01-04 16:52:00<br />,1.7,,-,38.0,,1023.9,16.1,,8:52 AM,16.1,ENE,5.6,60,2012-01-04 08:52:00
2012-01-04 09:52:00,Clear,2012-01-04 17:52:00<br />,-0.6,,-,23.0,,1023.7,21.7,,9:52 AM,16.1,Variable,5.6,0,2012-01-04 09:52:00
2012-01-04 10:52:00,Clear,2012-01-04 18:52:00<br />,3.3,,-,26.0,,1023.0,23.9,,10:52 AM,16.1,Variable,5.6,0,2012-01-04 10:52:00
2012-01-04 11:52:00,Clear,2012-01-04 19:52:00<br />,5.6,,-,27.0,,1021.7,26.1,,11:52 AM,14.5,West,13.0,260,2012-01-04 11:52:00
2012-01-04 12:52:00,Clear,2012-01-04 20:52:00<br />,1.7,,-,21.0,,1020.9,25.6,,12:52 PM,16.1,West,9.3,270,2012-01-04 12:52:00
2012-01-04 13:52:00,Clear,2012-01-04 21:52:00<br />,5.0,,-,26.0,,1020.3,26.1,,1:52 PM,12.9,WSW,14.8,240,2012-01-04 13:52:00
2012-01-04 14:52:00,Clear,2012-01-04 22:52:00<br />,8.9,,-,43.0,,1020.6,22.2,,2:52 PM,11.3,SW,13.0,230,2012-01-04 14:52:00
2012-01-04 15:52:00,Haze,2012-01-04 23:52:00<br />,9.4,,-,49.0,,1020.4,20.6,,3:52 PM,9.7,WSW,9.3,240,2012-01-04 15:52:00
2012-01-04 16:52:00,Haze,2012-01-05 00:52:00<br />,8.9,,-,56.0,,1020.8,17.8,,4:52 PM,8.0,WSW,7.4,240,2012-01-04 16:52:00
2012-01-04 17:52:00,Clear,2012-01-05 01:52:00<br />,9.4,,-,64.0,,1021.4,16.1,,5:52 PM,11.3,SW,5.6,230,2012-01-04 17:52:00
2012-01-04 18:52:00,Clear,2012-01-05 02:52:00<br />,7.2,,-,74.0,,1021.5,11.7,,6:52 PM,12.9,Calm,Calm,0,2012-01-04 18:52:00
2012-01-04 19:52:00,Clear,2012-01-05 03:52:00<br />,5.6,,-,77.0,,1021.8,9.4,,7:52 PM,12.9,Calm,Calm,0,2012-01-04 19:52:00
2012-01-04 20:52:00,Clear,2012-01-05 04:52:00<br />,5.6,,-,80.0,,1022.0,8.9,,8:52 PM,12.9,Calm,Calm,0,2012-01-04 20:52:00
2012-01-04 21:52:00,Clear,2012-01-05 05:52:00<br />,4.4,,-,82.0,,1022.2,7.2,,9:52 PM,12.9,Calm,Calm,0,2012-01-04 21:52:00
2012-01-04 22:52:00,Clear,2012-01-05 06:52:00<br />,2.8,,-,66.0,,1021.9,8.9,,10:52 PM,16.1,Calm,Calm,0,2012-01-04 22:52:00
2012-01-04 23:52:00,Clear,2012-01-05 07:52:00<br />,2.2,,-,63.0,,1021.2,8.9,,11:52 PM,16.1,NNE,7.4,30,2012-01-04 23:52:00
2012-01-05 00:52:00,Clear,2012-01-05 08:52:00<br />,0.0,,-,45.0,,1021.0,11.7,,12:52 AM,16.1,NNE,7.4,20,2012-01-05 00:52:00
2012-01-05 01:52:00,Clear,2012-01-05 09:52:00<br />,0.0,,-,52.0,,1021.0,9.4,,1:52 AM,16.1,Calm,Calm,0,2012-01-05 01:52:00
2012-01-05 02:52:00,Clear,2012-01-05 10:52:00<br />,-0.6,,-,52.0,,1020.9,8.9,,2:52 AM,16.1,Calm,Calm,0,2012-01-05 02:52:00
2012-01-05 03:52:00,Clear,2012-01-05 11:52:00<br />,0.0,,-,54.0,,1020.7,8.9,,3:52 AM,16.1,Calm,Calm,0,2012-01-05 03:52:00
2012-01-05 04:52:00,Clear,2012-01-05 12:52:00<br />,0.6,,-,65.0,,1020.4,6.7,,4:52 AM,16.1,Calm,Calm,0,2012-01-05 04:52:00
2012-01-05 05:52:00,Clear,2012-01-05 13:52:00<br />,-1.1,,-,46.0,,1020.3,10.0,,5:52 AM,16.1,NNE,5.6,20,2012-01-05 05:52:00
2012-01-05 07:52:00,Clear,2012-01-05 15:52:00<br />,0.0,,-,56.0,,1020.9,8.3,,7:52 AM,16.1,East,5.6,80,2012-01-05 07:52:00
2012-01-05 08:52:00,Clear,2012-01-05 16:52:00<br />,-0.6,,-,33.0,,1021.3,15.6,,8:52 AM,16.1,NNE,5.6,30,2012-01-05 08:52:00
2012-01-05 09:52:00,Clear,2012-01-05 17:52:00<br />,-1.7,,-,22.0,,1020.6,21.1,,9:52 AM,16.1,NE,11.1,50,2012-01-05 09:52:00
2012-01-05 10:52:00,Clear,2012-01-05 18:52:00<br />,-2.2,,-,17.0,,1019.7,25.0,,10:52 AM,16.1,Calm,Calm,0,2012-01-05 10:52:00
2012-01-05 11:52:00,Clear,2012-01-05 19:52:00<br />,5.6,,-,28.0,,1018.1,25.6,,11:52 AM,16.1,WSW,11.1,240,2012-01-05 11:52:00
2012-01-05 12:52:00,Clear,2012-01-05 20:52:00<br />,-1.1,,-,17.0,,1016.7,26.1,,12:52 PM,16.1,WSW,9.3,250,2012-01-05 12:52:00
2012-01-05 13:52:00,Clear,2012-01-05 21:52:00<br />,-3.9,,-,14.0,,1016.0,26.1,,1:52 PM,16.1,WSW,13.0,250,2012-01-05 13:52:00
2012-01-05 14:52:00,Clear,2012-01-05 22:52:00<br />,-2.2,,-,16.0,,1015.6,25.6,,2:52 PM,16.1,West,7.4,260,2012-01-05 14:52:00
2012-01-05 15:52:00,Clear,2012-01-05 23:52:00<br />,-2.2,,-,18.0,,1015.3,23.3,,3:52 PM,16.1,WSW,7.4,250,2012-01-05 15:52:00
2012-01-05 16:52:00,Clear,2012-01-06 00:52:00<br />,7.8,,-,50.0,,1015.7,18.3,,4:52 PM,12.9,SW,9.3,230,2012-01-05 16:52:00
2012-01-05 17:52:00,Clear,2012-01-06 01:52:00<br />,10.6,,-,67.0,,1016.0,16.7,,5:52 PM,12.9,Calm,Calm,0,2012-01-05 17:52:00
2012-01-05 18:52:00,Clear,2012-01-06 02:52:00<br />,7.8,,-,80.0,,1016.1,11.1,,6:52 PM,12.9,Calm,Calm,0,2012-01-05 18:52:00
