timestamp,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeCDT,TimeCST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp
2012-01-03 00:52:00,Overcast,2012-01-03 06:52:00<br />,-11.7,,-,60.0,,1031.7,-5.0,,12:52 AM,16.1,NNW,16.7,340,2012-01-03 00:52:00
2012-01-03 01:52:00,Overcast,2012-01-03 07:52:00<br />,-11.7,,-,60.0,,1032.1,-5.0,,1:52 AM,16.1,NNW,20.4,330,2012-01-03 01:52:00
2012-01-03 02:52:00,Overcast,2012-01-03 08:52:00<br />,-11.7,,-,57.0,,1032.3,-4.4,,2:52 AM,16.1,North,22.2,360,2012-01-03 02:52:00
2012-01-03 03:52:00,Overcast,2012-01-03 09:52:00<br />,-11.7,,-,57.0,,1032.6,-4.4,,3:52 AM,16.1,NNW,20.4,340,2012-01-03 03:52:00
2012-01-03 04:52:00,Overcast,2012-01-03 10:52:00<br />,-11.7,,-,60.0,,1032.7,-5.0,,4:52 AM,16.1,North,13.0,350,2012-01-03 04:52:00
2012-01-03 05:52:00,Clear,2012-01-03 11:52:00<br />,-11.7,,-,68.0,,1033.0,-6.7,,5:52 AM,16.1,North,7.4,350,2012-01-03 05:52:00
2012-01-03 06:52:00,Clear,2012-01-03 12:52:00<br />,-12.2,,-,65.0,,1033.3,-6.7,,6:52 AM,16.1,WSW,5.6,250,2012-01-03 06:52:00
2012-01-03 07:52:00,Clear,2012-01-03 13:52:00<br />,-11.1,,-,68.0,,1034.2,-6.1,,7:52 AM,16.1,West,5.6,270,2012-01-03 07:52:00
2012-01-03 08:52:00,Clear,2012-01-03 14:52:00<br />,-11.7,,-,57.0,,1035.0,-4.4,,8:52 AM,16.1,WNW,5.6,300,2012-01-03 08:52:00
2012-01-03 09:52:00,Clear,2012-01-03 15:52:00<br />,-11.7,,-,53.0,,1035.1,-3.3,,9:52 AM,16.1,NW,11.1,320,2012-01-03 09:52:00
2012-01-03 10:52:00,Clear,2012-01-03 16:52:00<br />,-11.1,,-,51.0,,1033.8,-2.2,,10:52 AM,16.1,WNW,9.3,290,2012-01-03 10:52:00
2012-01-03 11:52:00,Clear,2012-01-03 17:52:00<br />,-11.1,,-,47.0,,1032.7,-1.1,,11:52 AM,16.1,WNW,7.4,290,2012-01-03 11:52:00
2012-01-03 12:52:00,Clear,2012-01-03 18:52:00<br />,-11.7,,-,40.0,,1031.9,0.6,,12:52 PM,16.1,NW,20.4,320,2012-01-03 12:52:00
2012-01-03 13:52:00,Clear,2012-01-03 19:52:00<br />,-12.8,,-,37.0,,1031.1,0.6,,1:52 PM,16.1,WSW,7.4,250,2012-01-03 13:52:00
2012-01-03 15:52:00,Clear,2012-01-03 21:52:00<br />,-13.3,,-,35.0,,1029.9,0.6,,3:52 PM,16.1,SSW,9.3,200,2012-01-03 15:52:00
2012-01-03 16:52:00,Clear,2012-01-03 22:52:00<br />,-13.3,,-,37.0,,1029.9,0.0,,4:52 PM,16.1,WSW,5.6,240,2012-01-03 16:52:00
2012-01-03 17:52:00,Clear,2012-01-03 23:52:00<br />,-12.8,,-,43.0,,1029.4,-1.7,,5:52 PM,16.1,South,5.6,180,2012-01-03 17:52:00
2012-01-03 18:52:00,Clear,2012-01-04 00:52:00<br />,-12.8,,-,41.0,,1029.0,-1.1,,6:52 PM,16.1,SSW,5.6,200,2012-01-03 18:52:00
2012-01-03 19:52:00,Clear,2012-01-04 01:52:00<br />,-12.8,,-,45.0,,1028.6,-2.2,,7:52 PM,16.1,South,5.6,180,2012-01-03 19:52:00
2012-01-03 20:52:00,Clear,2012-01-04 02:52:00<br />,-11.1,,-,60.0,,1027.9,-4.4,,8:52 PM,16.1,SSE,5.6,150,2012-01-03 20:52:00
2012-01-03 21:52:00,Clear,2012-01-04 03:52:00<br />,-10.6,,-,58.0,,1027.0,-3.3,,9:52 PM,16.1,South,7.4,170,2012-01-03 21:52:00
2012-01-03 22:52:00,Clear,2012-01-04 04:52:00<br />,-11.7,,-,53.0,,1027.2,-3.3,,10:52 PM,16.1,Calm,Calm,0,2012-01-03 22:52:00
2012-01-03 23:52:00,Clear,2012-01-04 05:52:00<br />,-11.7,,-,57.0,,1027.1,-4.4,,11:52 PM,16.1,Calm,Calm,0,2012-01-03 23:52:00
2012-01-04 00:52:00,Clear,2012-01-04 06:52:00<br />,-11.1,,-,63.0,,1027.0,-5.0,,12:52 AM,16.1,South,7.4,180,2012-01-04 00:52:00
2012-01-04 02:52:00,Clear,2012-01-04 08:52:00<br />,-11.7,,-,49.0,,1025.6,-2.2,,2:52 AM,16.1,SSW,14.8,210,2012-01-04 02:52:00
2012-01-04 03:52:00,Clear,2012-01-04 09:52:00<br />,-11.1,,-,51.0,,1024.7,-2.2,,3:52 AM,16.1,SSW,16.7,200,2012-01-04 03:52:00
2012-01-04 05:52:00,Clear,2012-01-04 11:52:00<br />,-11.7,,-,45.0,,1024.3,-1.1,,5:52 AM,16.1,SSW,20.4,200,2012-01-04 05:52:00
2012-01-04 06:52:00,Clear,2012-01-04 12:52:00<br />,-11.7,,-,45.0,,1023.9,-1.1,,6:52 AM,16.1,SSW,16.7,210,2012-01-04 06:52:00
2012-01-04 07:52:00,Clear,2012-01-04 13:52:00<br />,-11.1,,-,46.0,,1023.9,-0.6,,7:52 AM,16.1,SSW,14.8,200,2012-01-04 07:52:00
2012-01-04 08:52:00,Clear,2012-01-04 14:52:00<br />,-10.6,,-,40.0,,1023.7,1.7,,8:52 AM,16.1,SSW,24.1,210,2012-01-04 08:52:00
2012-01-04 09:52:00,Clear,2012-01-04 15:52:00<br />,-10.0,,-,35.0,,1023.2,4.4,,9:52 AM,16.1,SW,22.2,230,2012-01-04 09:52:00
2012-01-04 10:52:00,Clear,2012-01-04 16:52:00<br />,-7.8,,31.5,34.0,,1021.5,7.2,,10:52 AM,16.1,SW,20.4,230,2012-01-04 10:52:00
2012-01-04 11:52:00,Clear,2012-01-04 17:52:00<br />,-6.7,,-,34.0,,1020.3,8.3,,11:52 AM,16.1,WSW,18.5,240,2012-01-04 11:52:00
2012-01-04 12:52:00,Clear,2012-01-04 18:52:00<br />,-6.1,,37.0,34.0,,1019.5,8.9,,12:52 PM,16.1,SW,22.2,230,2012-01-04 12:52:00
2012-01-04 13:52:00,Clear,2012-01-04 19:52:00<br />,-5.0,,31.5,35.0,,1018.9,10.0,,1:52 PM,16.1,SW,20.4,230,2012-01-04 13:52:00
2012-01-04 14:52:00,Clear,2012-01-04 20:52:00<br />,-4.4,,29.6,36.0,,1019.1,10.0,,2:52 PM,16.1,SW,20.4,230,2012-01-04 14:52:00
2012-01-04 15:52:00,Clear,2012-01-04 21:52:00<br />,-3.9,,-,38.0,,1019.2,10.0,,3:52 PM,16.1,WSW,13.0,240,2012-01-04 15:52:00
2012-01-04 16:52:00,Clear,2012-01-04 22:52:00<br />,-3.3,,-,44.0,,1020.2,8.3,,4:52 PM,16.1,WSW,11.1,250,2012-01-04 16:52:00
2012-01-04 17:52:00,Clear,2012-01-04 23:52:00<br />,-3.3,,-,48.0,,1021.5,7.2,,5:52 PM,16.1,West,7.4,270,2012-01-04 17:52:00
2012-01-04 18:52:00,Clear,2012-01-05 00:52:00<br />,-3.3,,-,51.0,,1022.0,6.1,,6:52 PM,16.1,West,7.4,280,2012-01-04 18:52:00
2012-01-04 19:52:00,Clear,2012-01-05 01:52:00<br />,-2.8,,-,55.0,,1022.1,5.6,,7:52 PM,16.1,WSW,5.6,250,2012-01-04 19:52:00
2012-01-04 20:52:00,Clear,2012-01-05 02:52:00<br />,-2.8,,-,57.0,,1022.3,5.0,,8:52 PM,16.1,WSW,5.6,250,2012-01-04 20:52:00
2012-01-04 21:52:00,Clear,2012-01-05 03:52:00<br />,-2.2,,-,65.0,,1022.1,3.9,,9:52 PM,16.1,WSW,7.4,240,2012-01-04 21:52:00
2012-01-04 22:52:00,Clear,2012-01-05 04:52:00<br />,-2.2,,-,68.0,,1022.4,3.3,,10:52 PM,16.1,West,7.4,270,2012-01-04 22:52:00
2012-01-04 23:52:00,Clear,2012-01-05 05:52:00<br />,-2.8,,-,72.0,,1022.3,1.7,,11:52 PM,16.1,West,9.3,270,2012-01-04 23:52:00
2012-01-05 00:52:00,Clear,2012-01-05 06:52:00<br />,-2.2,,-,76.0,,1021.8,1.7,,12:52 AM,16.1,West,9.3,270,2012-01-05 00:52:00
2012-01-05 01:52:00,Clear,2012-01-05 07:52:00<br />,-2.8,,-,82.0,,1021.7,0.0,,1:52 AM,16.1,SW,5.6,230,2012-01-05 01:52:00
2012-01-05 02:52:00,Clear,2012-01-05 08:52:00<br />,-2.8,,-,85.0,,1021.9,-0.6,,2:52 AM,16.1,Calm,Calm,0,2012-01-05 02:52:00
2012-01-05 03:52:00,Clear,2012-01-05 09:52:00<br />,-3.9,,-,85.0,,1022.2,-1.7,,3:52 AM,16.1,Calm,Calm,0,2012-01-05 03:52:00
2012-01-05 04:52:00,Clear,2012-01-05 10:52:00<br />,-3.3,,-,92.0,,1022.5,-2.2,,4:52 AM,16.1,Calm,Calm,0,2012-01-05 04:52:00
2012-01-05 05:52:00,Clear,2012-01-05 11:52:00<br />,-4.4,,-,92.0,,1023.1,-3.3,,5:52 AM,16.1,Calm,Calm,0,2012-01-05 05:52:00
2012-01-05 06:52:00,Clear,2012-01-05 12:52:00<br />,-4.4,,-,92.0,,1023.6,-3.3,,6:52 AM,16.1,Calm,Calm,0,2012-01-05 06:52:00
2012-01-05 07:52:00,Clear,2012-01-05 13:52:00<br />,-2.8,,-,96.0,,1023.9,-2.2,,7:52 AM,14.5,Calm,Calm,0,2012-01-05 07:52:00
2012-01-05 09:52:00,Clear,2012-01-05 15:52:00<br />,0.6,,-,68.0,,1024.3,6.1,,9:52 AM,16.1,South,9.3,190,2012-01-05 09:52:00
2012-01-05 10:52:00,Clear,2012-01-05 16:52:00<br />,-1.1,,-,50.0,,1023.1,8.9,,10:52 AM,16.1,SSW,13.0,210,2012-01-05 10:52:00
2012-01-05 11:52:00,Clear,2012-01-05 17:52:00<br />,-1.7,,-,43.0,,1021.5,10.6,,11:52 AM,16.1,SSW,13.0,210,2012-01-05 11:52:00
2012-01-05 12:52:00,Clear,2012-01-05 18:52:00<br />,-1.7,,-,38.0,,1020.0,12.2,,12:52 PM,16.1,SSW,16.7,200,2012-01-05 12:52:00
2012-01-05 13:52:00,Clear,2012-01-05 19:52:00<br />,-3.3,,-,32.0,,1019.2,13.3,,1:52 PM,16.1,SSW,20.4,200,2012-01-05 13:52:00
2012-01-05 14:52:00,Clear,2012-01-05 20:52:00<br />,-2.8,,-,32.0,,1018.6,13.9,,2:52 PM,16.1,SSW,14.8,210,2012-01-05 14:52:00
2012-01-05 15:52:00,Clear,2012-01-05 21:52:00<br />,-2.2,,-,34.0,,1018.5,13.3,,3:52 PM,16.1,SSW,13.0,200,2012-01-05 15:52:00
2012-01-05 16:52:00,Clear,2012-01-05 22:52:00<br />,-2.2,,-,38.0,,1018.7,11.7,,4:52 PM,16.1,SW,13.0,220,2012-01-05 16:52:00
2012-01-05 17:52:00,Clear,2012-01-05 23:52:00<br />,-1.7,,-,46.0,,1018.9,9.4,,5:52 PM,16.1,SSW,13.0,210,2012-01-05 17:52:00
2012-01-05 18:52:00,Clear,2012-01-06 00:52:00<br />,-1.7,,-,43.0,,1018.7,10.6,,6:52 PM,16.1,SSW,14.8,210,2012-01-05 18:52:00
2012-01-05 19:52:00,Clear,2012-01-06 01:52:00<br />,-1.1,,-,48.0,,1018.3,9.4,,7:52 PM,16.1,SSW,14.8,210,2012-01-05 19:52:00
2012-01-05 20:52:00,Clear,2012-01-06 02:52:00<br />,-1.1,,-,48.0,,1018.0,9.4,,8:52 PM,16.1,SSW,16.7,210,2012-01-05 20:52:00
2012-01-05 21:52:00,Clear,2012-01-06 03:52:00<br />,-1.1,,-,48.0,,1017.4,9.4,,9:52 PM,16.1,SSW,14.8,210,2012-01-05 21:52:00
2012-01-05 22:52:00,Clear,2012-01-06 04:52:00<br />,-1.1,,-,50.0,,1017.2,8.9,,10:52 PM,16.1,SW,13.0,230,2012-01-05 22:52:00
2012-01-05 23:52:00,Clear,2012-01-06 05:52:00<br />,-1.1,,-,52.0,,1017.0,8.3,,11:52 PM,16.1,SW,11.1,230,2012-01-05 23:52:00
2012-01-06 00:52:00,Clear,2012-01-06 06:52:00<br />,-1.7,,-,53.0,,1016.8,7.2,,12:52 AM,16.1,SSW,11.1,210,2012-01-06 00:52:00
2012-01-06 01:52:00,Clear,2012-01-06 07:52:00<br />,-1.7,,-,60.0,,1016.6,5.6,,1:52 AM,16.1,SSW,9.3,200,2012-01-06 01:52:00
2012-01-06 02:52:00,Clear,2012-01-06 08:52:00<br />,-2.2,,-,58.0,,1016.6,5.6,,2:52 AM,16.1,South,7.4,190,2012-01-06 02:52:00
2012-01-06 03:52:00,Clear,2012-01-06 09:52:00<br />,-2.2,,-,58.0,,1016.5,5.6,,3:52 AM,16.1,South,9.3,190,2012-01-06 03:52:00
2012-01-06 04:52:00,Clear,2012-01-06 10:52:00<br />,-2.2,,-,65.0,,1016.7,3.9,,4:52 AM,16.1,South,11.1,190,2012-01-06 04:52:00
2012-01-06 05:52:00,Clear,2012-01-06 11:52:00<br />,-1.1,,-,68.0,,1017.0,4.4,,5:52 AM,16.1,SSW,11.1,200,2012-01-06 05:52:00
2012-01-06 06:52:00,Clear,2012-01-06 12:52:00<br />,-1.7,,-,70.0,,1017.0,3.3,,6:52 AM,16.1,SSW,11.1,200,2012-01-06 06:52:00
2012-01-06 07:52:00,Clear,2012-01-06 13:52:00<br />,-0.6,,-,65.0,,1017.1,5.6,,7:52 AM,16.1,SSW,9.3,210,2012-01-06 07:52:00
2012-01-06 08:52:00,Clear,2012-01-06 14:52:00<br />,0.6,,-,59.0,,1017.5,8.3,,8:52 AM,16.1,SSW,13.0,210,2012-01-06 08:52:00
2012-01-06 09:52:00,Clear,2012-01-06 15:52:00<br />,1.1,,-,50.0,,1017.2,11.1,,9:52 AM,16.1,SW,14.8,220,2012-01-06 09:52:00
2012-01-06 10:52:00,Clear,2012-01-06 16:52:00<br />,1.7,,37.0,44.0,,1016.3,13.9,,10:52 AM,16.1,SW,18.5,230,2012-01-06 10:52:00
2012-01-06 11:52:00,Clear,2012-01-06 17:52:00<br />,2.2,,31.5,39.0,,1015.0,16.1,,11:52 AM,16.1,SW,20.4,230,2012-01-06 11:52:00
2012-01-06 13:52:00,Clear,2012-01-06 19:52:00<br />,1.1,,31.5,33.0,,1013.2,17.8,,1:52 PM,16.1,SW,20.4,230,2012-01-06 13:52:00
2012-01-06 14:52:00,Clear,2012-01-06 20:52:00<br />,2.2,,-,34.0,,1012.8,18.3,,2:52 PM,16.1,SW,18.5,220,2012-01-06 14:52:00
2012-01-06 15:52:00,Clear,2012-01-06 21:52:00<br />,2.8,,-,36.0,,1012.8,18.3,,3:52 PM,16.1,SW,22.2,220,2012-01-06 15:52:00
2012-01-06 16:52:00,Clear,2012-01-06 22:52:00<br />,3.9,,-,44.0,,1012.9,16.1,,4:52 PM,16.1,SSW,14.8,200,2012-01-06 16:52:00
2012-01-06 17:52:00,Clear,2012-01-06 23:52:00<br />,3.9,,-,49.0,,1013.0,14.4,,5:52 PM,16.1,South,9.3,190,2012-01-06 17:52:00
2012-01-06 18:52:00,Overcast,2012-01-07 00:52:00<br />,5.0,,-,57.0,,1013.2,13.3,,6:52 PM,16.1,South,11.1,190,2012-01-06 18:52:00
2012-01-06 19:52:00,Scattered Clouds,2012-01-07 01:52:00<br />,7.2,,-,62.0,,1013.1,14.4,,7:52 PM,16.1,SSW,16.7,200,2012-01-06 19:52:00
2012-01-06 20:52:00,Mostly Cloudy,2012-01-07 02:52:00<br />,9.4,,-,67.0,,1013.0,15.6,,8:52 PM,16.1,SW,14.8,220,2012-01-06 20:52:00
2012-01-06 21:52:00,Mostly Cloudy,2012-01-07 03:52:00<br />,10.6,,-,72.0,,1012.7,15.6,,9:52 PM,16.1,SSW,16.7,210,2012-01-06 21:52:00
2012-01-06 22:52:00,Mostly Cloudy,2012-01-07 04:52:00<br />,11.1,,33.3,75.0,,1012.5,15.6,,10:52 PM,16.1,SW,16.7,230,2012-01-06 22:52:00
2012-01-06 23:52:00,Mostly Cloudy,2012-01-07 05:52:00<br />,11.1,,-,78.0,,1012.6,15.0,,11:52 PM,16.1,WSW,14.8,240,2012-01-06 23:52:00
2012-01-07 00:08:00,Mostly Cloudy,2012-01-07 06:08:00<br />,11.0,,-,77.0,,1012.8,15.0,,12:08 AM,16.1,WSW,16.7,240,2012-01-07 00:08:00
2012-01-07 00:23:00,Mostly Cloudy,2012-01-07 06:23:00<br />,11.0,,-,77.0,,1012.8,15.0,,12:23 AM,16.1,WSW,14.8,240,2012-01-07 00:23:00
2012-01-07 00:35:00,Mostly Cloudy,2012-01-07 06:35:00<br />,11.0,,-,82.0,,1012.8,14.0,,12:35 AM,16.1,WSW,13.0,250,2012-01-07 00:35:00
2012-01-07 00:52:00,Mostly Cloudy,2012-01-07 06:52:00<br />,11.1,,-,78.0,,1012.7,15.0,,12:52 AM,16.1,WSW,14.8,250,2012-01-07 00:52:00
2012-01-07 01:52:00,Overcast,2012-01-07 07:52:00<br />,11.7,,-,81.0,,1013.1,15.0,,1:52 AM,16.1,West,16.7,260,2012-01-07 01:52:00
2012-01-07 02:52:00,Overcast,2012-01-07 08:52:00<br />,11.7,,27.8,81.0,,1013.1,15.0,,2:52 AM,16.1,WSW,13.0,250,2012-01-07 02:52:00
2012-01-07 03:52:00,Mostly Cloudy,2012-01-07 09:52:00<br />,11.7,,-,87.0,,1013.2,13.9,,3:52 AM,16.1,West,13.0,260,2012-01-07 03:52:00
2012-01-07 04:13:00,Mostly Cloudy,2012-01-07 10:13:00<br />,12.0,,-,88.0,,1013.4,14.0,,4:13 AM,16.1,West,13.0,270,2012-01-07 04:13:00
2012-01-07 04:42:00,Mostly Cloudy,2012-01-07 10:42:00<br />,12.0,,-,94.0,,1013.8,13.0,,4:42 AM,16.1,WSW,9.3,250,2012-01-07 04:42:00
2012-01-07 04:52:00,Mostly Cloudy,2012-01-07 10:52:00<br />,11.7,,-,90.0,,1013.4,13.3,,4:52 AM,16.1,WSW,7.4,250,2012-01-07 04:52:00
2012-01-07 05:59:00,Scattered Clouds,2012-01-07 11:59:00<br />,11.0,,-,94.0,,1014.1,12.0,,5:59 AM,16.1,WNW,7.4,290,2012-01-07 05:59:00
2012-01-07 06:42:00,Overcast,2012-01-07 12:42:00<br />,12.0,,-,94.0,,1014.8,13.0,,6:42 AM,14.5,Calm,Calm,0,2012-01-07 06:42:00
2012-01-07 06:52:00,Overcast,2012-01-07 12:52:00<br />,11.1,,-,93.0,,1014.8,12.2,,6:52 AM,12.9,WNW,5.6,300,2012-01-07 06:52:00
